Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Nate Newman,Tigers (A),23,68.2,5.9,4.46,1.32,0.39,14.80%,11.20%,3.60%,0.258,1.5,0.3,65.50%,4.46,4.48,-0.02,sa454786
Brett Wallach,- - -,21,114.1,9.13,4.8,1.9,0.71,22.80%,12.00%,10.80%,0.224,1.39,0.284,66.30%,4.17,4.48,-0.31,sa501233
Chase Cooney,White Sox (A),22,17.2,6.62,3.57,1.86,0.51,16.10%,8.60%,7.40%,0.268,1.47,0.316,76.10%,3.57,4.48,-0.92,sa502785
Ricky Bowen,Reds (A),22,82,7.46,2.3,3.24,1.21,18.60%,5.80%,12.90%,0.308,1.55,0.359,64.50%,5.38,4.5,0.88,sa503444
Ji-Mo Lee,Dodgers (A),23,14,3.86,5.14,0.75,0,11.10%,14.80%,-3.70%,0.261,1.43,0.3,80.00%,2.57,4.5,-1.93,sa499638
Jose Cisnero,Astros (A),21,133,8.53,4.4,1.94,0.74,22.00%,11.40%,10.70%,0.218,1.29,0.27,68.80%,3.79,4.51,-0.72,6399
Jacob Johnson,Reds (A),19,129,5.72,2.93,1.95,0.56,14.40%,7.40%,7.00%,0.262,1.36,0.299,63.40%,4.47,4.51,-0.04,sa501618
Brent Allar,Orioles (A),25,75.2,8.44,5.59,1.51,0.48,20.20%,13.40%,6.80%,0.256,1.63,0.324,63.80%,5,4.51,0.48,sa327790
Robert Poutier,Padres (A),24,50.2,7.11,3.38,2.11,0.71,19.10%,9.10%,10.00%,0.204,1.13,0.239,79.80%,2.49,4.52,-2.03,sa502413
Nickolas Sarianides,Indians (A),20,68.2,5.9,2.75,2.14,0.66,15.20%,7.10%,8.10%,0.258,1.31,0.295,63.70%,4.59,4.55,0.04,sa502369
Brett Lorin,Pirates (A),23,41.2,6.91,1.94,3.56,1.08,17.20%,4.80%,12.40%,0.291,1.42,0.333,56.10%,5.18,4.55,0.63,sa454589
Ezequiel Infante,Reds (A),21,56.1,5.75,4.31,1.33,0.48,14.90%,11.20%,3.70%,0.252,1.44,0.291,78.40%,3.2,4.55,-1.36,sa503597
Maurice Bankston,Pirates (A),23,82.2,6.31,3.16,2,0.76,16.10%,8.10%,8.10%,0.263,1.38,0.302,66.80%,4.68,4.56,0.12,sa390624
Joseph Serafin,White Sox (A),24,96,5.53,2.63,2.11,0.84,14.20%,6.80%,7.50%,0.273,1.38,0.304,66.20%,3.47,4.57,-1.1,sa503224
Nick Kirk,Indians (A),23,14,9.64,5.79,1.67,0.64,23.10%,13.90%,9.20%,0.236,1.57,0.308,64.80%,5.79,4.58,1.21,sa502023
Stiven Osuna,Padres (A),23,60,7.65,3.9,1.96,0.75,19.70%,10.00%,9.70%,0.224,1.28,0.267,76.00%,3.3,4.58,-1.28,sa456047
Mike Bolsenbroek,Phillies (A),23,32,6.47,5.06,1.28,0.56,15.80%,12.30%,3.40%,0.273,1.66,0.32,79.70%,3.38,4.58,-1.21,sa392186
Austin Adams,Indians (A),23,53.1,10.29,3.54,2.9,1.18,27.00%,9.30%,17.70%,0.201,1.14,0.252,78.70%,3.54,4.58,-1.04,7411
Johnny Hellweg,Angels (A),21,43.2,13.6,9.27,1.47,0.41,32.80%,22.40%,10.50%,0.132,1.49,0.214,72.50%,4.33,4.59,-0.26,10065
Jimmy Ballinger,White Sox (A),22,45,7,4.4,1.59,0.8,17.30%,10.90%,6.40%,0.239,1.44,0.277,69.00%,3.2,4.59,-1.39,sa501649
Gabriel Alvarado,Pirates (A),23,83.1,6.48,2.81,2.31,0.86,16.40%,7.10%,9.30%,0.258,1.33,0.294,69.90%,4.1,4.59,-0.48,sa455790
Robert Bundy,Orioles (A),20,116,7.06,3.26,2.17,0.93,19.10%,8.80%,10.30%,0.235,1.22,0.272,67.60%,3.65,4.59,-0.94,sa454969
Luis Vasquez,Dodgers (A),24,40.1,8.7,5.8,1.5,0.45,22.80%,15.20%,7.60%,0.17,1.24,0.22,82.00%,2.68,4.59,-1.91,sa393198
Jason Braun,Reds (A),23,52,8.31,4.85,1.71,0.69,20.30%,11.80%,8.40%,0.262,1.58,0.325,59.20%,5.37,4.59,0.78,sa502418
Robinson Lopez,- - -,19,103,6.64,4.54,1.46,0.52,16.70%,11.40%,5.30%,0.239,1.42,0.282,68.90%,4.19,4.59,-0.4,sa503963
Rob Donovan,Astros (A),22,92.1,5.75,3.61,1.59,0.68,14.90%,9.30%,5.50%,0.265,1.42,0.301,71.30%,3.61,4.59,-0.99,sa502169
Edgar Olmos,Marlins (A),20,117.1,8.28,4.53,1.83,0.69,20.30%,11.10%,9.20%,0.266,1.54,0.331,70.00%,4.37,4.59,-0.22,10174
Matthew Hobgood,Orioles (A),19,94,5.65,3.64,1.55,0.57,14.60%,9.40%,5.20%,0.252,1.36,0.288,63.00%,4.4,4.59,-0.19,sa500594
Deivis Mavarez,Rays (A),23,74.1,8.35,4.48,1.86,0.61,21.80%,11.70%,10.10%,0.209,1.25,0.263,70.10%,3.75,4.6,-0.85,sa501835
Paul Applebee,Nationals (A),22,107.2,5.6,2.26,2.48,1,14.40%,5.80%,8.60%,0.275,1.36,0.302,70.00%,4.1,4.62,-0.52,sa501571
Justin Walker,Reds (A),23,101,7.4,1.43,5.19,1.43,19.10%,3.70%,15.40%,0.292,1.36,0.332,55.30%,5.88,4.63,1.25,sa462408
Dan Jurik,Braves (A),23,17,5.82,2.12,2.75,1.06,16.20%,5.90%,10.30%,0.191,0.94,0.2,70.40%,2.12,4.64,-2.52,sa549739
Tyler Matzek,Rockies (A),19,89.1,8.87,6.25,1.42,0.6,23.40%,16.50%,6.90%,0.2,1.39,0.259,81.10%,2.92,4.64,-1.72,10058
Matthew Branham,Padres (A),22,1,9,0,1,0,14.30%,0.00%,14.30%,0.5,3,0.6,75.00%,9,4.65,4.35,sa503734
David Walters,Orioles (A),22,25.2,5.26,3.51,1.5,0.7,13.80%,9.20%,4.60%,0.235,1.29,0.259,60.90%,4.91,4.65,0.26,sa504082
Josh Hungerman,Rockies (A),23,15,6.6,6,1.1,0,16.20%,14.70%,1.50%,0.218,1.47,0.273,60.00%,6,4.65,1.35,sa501952
Matt Morizio,Royals (A),26,16.2,10.8,2.7,4,1.62,26.70%,6.70%,20.00%,0.275,1.44,0.348,72.10%,4.86,4.67,0.19,sa327175
Pedro Martinez,Mets (A),24,11.1,4.76,1.59,3,0.79,11.30%,3.80%,7.60%,0.306,1.5,0.333,56.80%,3.18,4.67,-1.49,sa393225
Clint Dempster,Twins (A),20,40,7.2,4.5,1.6,0.68,17.20%,10.80%,6.50%,0.262,1.58,0.31,69.10%,3.6,4.67,-1.07,sa502706
Pedro Guerra,Twins (A),20,28,6.43,7.39,0.87,0,15.40%,17.70%,-2.30%,0.262,1.82,0.322,74.50%,3.54,4.68,-1.15,sa506787
Santo Manzanillo,Brewers (A),21,53,6.79,5.09,1.33,0.51,16.40%,12.30%,4.10%,0.274,1.66,0.325,62.90%,5.77,4.68,1.09,sa329086
Juan Carlos Sulbaran,Reds (A),20,79.1,9.42,5.56,1.69,0.68,22.40%,13.20%,9.20%,0.249,1.6,0.321,63.20%,4.99,4.69,0.3,sa455559
Yorman Mayora,Rays (A),23,27.1,6.91,4.94,1.4,0.66,16.70%,11.90%,4.80%,0.297,1.76,0.352,57.50%,5.93,4.71,1.22,sa455761
Tyler Kehrer,Angels (A),22,116.1,8.36,5.42,1.54,0.54,20.70%,13.40%,7.30%,0.242,1.51,0.306,65.30%,4.56,4.71,-0.15,sa501207
Carlos Melo,Rangers (A),19,1.2,10.8,5.4,2,0,22.20%,11.10%,11.10%,0.286,1.8,0.4,75.00%,5.4,4.72,0.68,sa503957
Jordan Conley,Marlins (A),23,1.2,10.8,10.8,1,0,16.70%,16.70%,0.00%,0.4,3.6,0.5,16.70%,21.6,4.72,16.88,sa504810
Nick Schumacher,Padres (A),24,39.2,7.03,3.4,2.07,0.68,16.70%,8.10%,8.60%,0.268,1.49,0.315,72.80%,3.63,4.73,-1.1,sa455289
Tanner Bushue,Astros (A),19,133.2,7.68,3.23,2.38,1.21,20.30%,8.50%,11.70%,0.255,1.33,0.296,70.20%,4.17,4.73,-0.56,sa500829
Mitch Hodge Nielsen,Royals (A),21,66.2,5.94,6.08,0.98,0.27,14.20%,14.60%,-0.30%,0.273,1.76,0.321,56.90%,6.35,4.74,1.6,sa389854
Nick Czyz,Mariners (A),23,74.1,6.9,2.18,3.17,1.21,18.30%,5.80%,12.50%,0.259,1.25,0.292,63.90%,4.48,4.75,-0.27,sa455247
Jack Mcgeary,Nationals (A),21,39,7.38,3.46,2.13,0.92,18.50%,8.70%,9.80%,0.242,1.33,0.282,68.10%,4.62,4.75,-0.14,sa390448
John Housey,Mariners (A),22,49.2,7.61,4.71,1.62,0.72,18.70%,11.60%,7.10%,0.255,1.53,0.307,58.60%,4.35,4.75,-0.41,sa503076
Daniel Webb,Blue Jays (A),20,11.2,3.09,4.63,0.67,0,8.00%,12.00%,-4.00%,0.186,1.2,0.205,53.30%,2.31,4.76,-2.45,10558
Owen Dew,Indians (A),21,16,7.31,2.25,3.25,1.13,18.80%,5.80%,13.00%,0.238,1.19,0.271,71.40%,4.5,4.77,-0.27,sa549489
Ariel Pena,Angels (A),21,103,7.69,5.24,1.47,0.61,19.30%,13.10%,6.10%,0.236,1.48,0.288,72.40%,3.76,4.77,-1.02,sa503631
Corey Martin,Cubs (A),23,28.1,6.99,2.54,2.75,1.27,16.20%,5.90%,10.30%,0.305,1.66,0.343,60.40%,5.72,4.78,0.94,sa502342
Andres Quezada,Cubs (A),24,15,7.8,6,1.3,0.6,18.60%,14.30%,4.30%,0.283,1.8,0.348,62.50%,5.4,4.78,0.62,sa503005
Duke Welker,Pirates (A),24,21.1,10.13,10.13,1,0,24.20%,24.20%,0.00%,0.176,1.73,0.26,73.70%,3.8,4.79,-0.99,792
Melkin Laureano,Pirates (A),24,52,6.75,3.46,1.95,1.04,17.40%,8.90%,8.50%,0.262,1.4,0.299,75.10%,4.15,4.79,-0.64,sa504203
Eric Fornataro,Cardinals (A),22,140.1,6.41,3.78,1.69,0.83,15.90%,9.40%,6.50%,0.285,1.57,0.327,58.50%,5.26,4.79,0.46,7042
Danny Gutierrez,Rangers (A),23,14,3.21,3.21,1,0.64,7.90%,7.90%,0.00%,0.293,1.57,0.308,48.50%,1.93,4.81,-2.88,sa326150
Wilton Rodriguez,Yankees (A),19,4.2,5.79,7.71,0.75,0,13.60%,18.20%,-4.60%,0.222,1.71,0.267,50.00%,7.71,4.81,2.91,sa509218
Dave Sever,Blue Jays (A),23,118.1,5.63,3.27,1.72,0.76,14.20%,8.20%,5.90%,0.268,1.43,0.301,64.00%,4.41,4.81,-0.4,sa501933
Pat Kantakevich,Orioles (A),23,66.1,6.65,3.66,1.81,0.95,15.40%,8.50%,6.90%,0.306,1.73,0.349,60.40%,6.24,4.82,1.42,sa454546
Steven Grife,Cubs (A),23,57.2,9.83,4.53,2.17,1.25,25.90%,11.90%,14.00%,0.216,1.3,0.268,71.00%,4.06,4.83,-0.77,sa502923
Shane Erb,Nationals (A),23,48,5.63,6.94,0.81,0,12.60%,15.50%,-2.90%,0.268,1.88,0.316,56.40%,6.19,4.83,1.35,sa397420
Mike Rayl,Indians (A),21,3.1,10.8,10.8,1,0,20.00%,20.00%,0.00%,0.313,2.7,0.417,55.60%,10.8,4.85,5.95,sa501740
Leroy Hunt,White Sox (A),22,3,3,6,0.5,0,6.30%,12.50%,-6.30%,0.429,2.67,0.462,62.50%,9,4.85,4.15,sa390181
Josh Ravin,Reds (A),22,56.1,6.87,4.47,1.54,0.64,16.50%,10.80%,5.80%,0.301,1.7,0.358,65.40%,4.79,4.85,-0.06,sa326734
Richard Zumaya,Tigers (A),20,46.1,5.44,3.5,1.56,0.78,13.30%,8.50%,4.70%,0.288,1.58,0.321,63.40%,5.05,4.86,0.19,sa397031
Keny Sosa,Diamondbacks (A),23,22.1,4.43,4.43,1,0.4,10.60%,10.60%,0.00%,0.272,1.61,0.3,56.20%,6.45,4.86,1.59,sa455681
Julio Surinach,Braves (A),21,43.1,7.06,5.4,1.31,0.62,17.50%,13.40%,4.10%,0.224,1.45,0.266,71.20%,3.53,4.86,-1.33,sa456034
Kyle Mertins,Braves (A),22,18.2,7.71,2.89,2.67,1.45,19.80%,7.40%,12.40%,0.267,1.39,0.304,64.20%,4.82,4.86,-0.04,sa549812
Carlos Silva,Cubs (A),31,7.1,6.14,2.45,2.5,1.23,16.10%,6.50%,9.70%,0.276,1.36,0.304,58.10%,6.14,4.87,1.26,973
Efrain Nieves,Brewers (A),20,69.2,6.85,5.3,1.29,0.52,15.90%,12.30%,3.60%,0.29,1.78,0.345,62.70%,5.56,4.9,0.66,sa389754
Clayton Shunick,Reds (A),23,41.1,4.14,2.83,1.46,0.65,10.90%,7.50%,3.50%,0.255,1.28,0.274,72.00%,3.92,4.91,-0.99,sa454560
Sam Runion,Royals (A),21,37.2,5.73,3.35,1.71,0.72,13.30%,7.70%,5.50%,0.315,1.73,0.356,54.70%,6.45,4.92,1.53,sa390308
Nicholas Schnaitmann,Rockies (A),20,132,4.02,2.59,1.55,0.82,10.10%,6.50%,3.60%,0.305,1.52,0.326,62.50%,5.32,4.92,0.4,sa455457
Damon Krestalude,Brewers (A),21,90,6.5,4.1,1.59,0.8,15.50%,9.80%,5.70%,0.3,1.7,0.347,56.20%,7,4.92,2.08,sa454874
Anillins Martinez,Marlins (A),23,27,7,5.33,1.31,0.67,17.10%,13.00%,4.10%,0.295,1.74,0.354,69.30%,5.33,4.93,0.41,sa393204
Nolan Moody,Tigers (A),24,18.2,8.68,2.89,3,1.45,20.90%,7.00%,14.00%,0.304,1.61,0.362,74.60%,4.82,4.93,-0.11,sa506477
Daniel Ottone,Padres (A),22,2.1,0,0,0,0,0.00%,0.00%,0.00%,0.111,0.43,0.111,50.00%,0,4.93,-4.93,sa526347
Juan Minaya,Astros (A),19,127.2,6.77,5.15,1.32,0.49,16.60%,12.70%,4.00%,0.23,1.44,0.274,64.00%,4.79,4.94,-0.14,sa503614
Sheng-An Kuo,Rockies (A),24,61,8.85,3.25,2.73,1.33,22.80%,8.40%,14.50%,0.258,1.34,0.311,64.60%,4.87,4.95,-0.08,sa376269
Jose Quintana,Yankees (A),21,15.1,7.04,5.87,1.2,0.59,17.70%,14.70%,2.90%,0.193,1.37,0.227,58.30%,4.7,4.95,-0.26,11423
Matt Hopps,White Sox (A),24,106.2,4.64,4.13,1.12,0.59,10.90%,9.70%,1.20%,0.337,1.87,0.373,58.70%,6.58,4.97,1.61,sa501586
Sugar Ray Marimon,Royals (A),21,70,6.43,3.47,1.85,0.9,16.20%,8.80%,7.50%,0.266,1.43,0.304,60.70%,5.91,4.98,0.94,sa455795
Victor Larez,Tigers (A),23,130.2,4.06,2.41,1.69,0.9,10.30%,6.10%,4.20%,0.283,1.42,0.299,68.30%,4.34,4.98,-0.64,sa455798
Zach Foster,Pirates (A),23,61,6.64,3.1,2.14,1.18,16.50%,7.70%,8.80%,0.255,1.38,0.284,65.10%,4.28,4.98,-0.7,sa455188
Michael Tonkin,Twins (A),20,65,5.54,2.49,2.22,0.97,13.70%,6.20%,7.50%,0.278,1.42,0.306,63.20%,4.29,5.02,-0.72,10315
Kyle O'Campo,Rangers (A),21,40.2,8.41,4.65,1.81,1.11,19.70%,10.90%,8.80%,0.278,1.67,0.333,60.90%,4.43,5.02,-0.59,sa390660
Kevin Arico,Reds (A),21,21,3.86,3,1.29,0.86,8.70%,6.70%,1.90%,0.361,2,0.384,56.10%,6.43,5.03,1.4,sa548479
Matthew Stabelfeld,Rays (A),23,60.2,6.23,3.86,1.62,0.89,15.60%,9.60%,5.90%,0.254,1.43,0.287,67.80%,4.75,5.03,-0.28,sa503403
Jackson Quezada,Padres (A),23,19.1,7.45,4.66,1.6,0.93,19.50%,12.20%,7.30%,0.211,1.29,0.245,73.30%,3.72,5.04,-1.32,sa328301
Merrill Kelly,Rays (A),21,16.1,5.51,4.41,1.25,0.55,13.90%,11.10%,2.80%,0.242,1.41,0.275,42.40%,7.16,5.06,2.11,sa552177
Ryan Shopshire,Blue Jays (A),24,138,6.78,2.87,2.36,1.24,17.00%,7.20%,9.80%,0.288,1.49,0.325,66.50%,5.28,5.06,0.22,sa502761
Albert Suarez,Rays (A),20,41.2,6.48,3.46,1.88,1.08,17.20%,9.20%,8.10%,0.244,1.3,0.273,65.30%,3.89,5.06,-1.18,sa455792
Steven Figueroa,Braves (A),22,9.2,4.66,2.79,1.67,0.93,10.90%,6.50%,4.40%,0.238,1.34,0.25,31.80%,6.52,5.07,1.45,sa326800
Nolan Gallagher,Mariners (A),24,35,5.91,4.11,1.44,0.77,14.20%,9.90%,4.30%,0.301,1.69,0.342,62.30%,5.91,5.08,0.84,sa389237
Jordan Latham,Cubs (A),23,39,9.92,6.46,1.54,0.92,22.80%,14.80%,7.90%,0.233,1.67,0.295,55.40%,4.85,5.08,-0.24,sa328427
Luis Rojas,Mets (A),20,37.2,5.02,5.02,1,0.48,12.50%,12.50%,0.00%,0.259,1.54,0.292,74.30%,3.58,5.09,-1.5,sa393428
Tim Crabbe,Reds (A),22,82.1,8.31,6.01,1.38,0.77,20.60%,14.90%,5.70%,0.256,1.63,0.319,68.90%,4.26,5.09,-0.83,sa501702
Jim Walczak,Reds (A),23,36.2,7.36,6.38,1.15,0.49,17.10%,14.90%,2.30%,0.295,1.88,0.36,57.80%,6.14,5.09,1.04,sa501724
Nick Bucci,Brewers (A),19,120.2,7.46,5.07,1.47,0.9,19.30%,13.10%,6.20%,0.216,1.36,0.252,72.90%,3.51,5.1,-1.59,sa455372
Kyle Christensen,Athletics (A),21,13,2.77,4.15,0.67,0,6.70%,10.00%,-3.30%,0.255,1.46,0.277,54.60%,6.92,5.11,1.81,sa327855
Kenny Smalley,Athletics (A),22,26,7.96,5.19,1.53,1.04,20.00%,13.00%,7.00%,0.27,1.62,0.324,66.10%,5.88,5.11,0.78,sa455301
Jorge Rondon,Cardinals (A),22,108.2,6.29,5.38,1.17,0.5,15.00%,12.80%,2.20%,0.281,1.71,0.331,61.40%,5.63,5.12,0.51,5791
John Hussey,Padres (A),23,56.2,5.08,2.54,2,1.11,12.40%,6.20%,6.20%,0.308,1.59,0.333,54.10%,6.35,5.13,1.22,sa281349
Tyree Hayes,Rays (A),21,35.2,6.31,3.53,1.79,1.01,16.60%,9.30%,7.30%,0.261,1.37,0.295,69.00%,3.79,5.13,-1.35,sa326873
Marco Duarte,Rockies (A),23,12.1,7.3,6.57,1.11,0.73,14.10%,12.70%,1.40%,0.387,2.68,0.451,53.80%,9.49,5.14,4.34,sa393279
Ramon Cespedes,Indians (A),19,13.1,10.13,5.4,1.88,1.35,23.80%,12.70%,11.10%,0.273,1.73,0.342,74.30%,5.4,5.15,0.25,sa506041
Hector Garcia,Athletics (A),24,18.2,8.68,7.23,1.2,0.48,19.80%,16.50%,3.30%,0.23,1.71,0.291,64.40%,4.34,5.15,-0.81,sa393044
Matthew Mitchell,Royals (A),21,98,7.53,4.5,1.67,1.1,18.40%,11.00%,7.40%,0.277,1.61,0.323,62.40%,5.6,5.16,0.44,sa389864
Tyler Sample,Royals (A),21,121,8.55,7.07,1.21,0.6,20.40%,16.80%,3.60%,0.226,1.64,0.284,67.40%,4.69,5.16,-0.47,sa454449
Frank Batista,Cubs (A),21,72.2,8.3,2.97,2.79,1.61,21.90%,7.80%,14.10%,0.26,1.33,0.299,76.40%,4.46,5.16,-0.7,sa506678
Martire Garcia,Twins (A),20,27,10,7.67,1.3,0.67,22.40%,17.20%,5.20%,0.248,1.85,0.325,67.10%,6,5.17,0.83,sa455802
Ben Tootle,Twins (A),22,17.2,7.13,6.11,1.17,0.51,15.40%,13.20%,2.20%,0.286,1.92,0.339,54.90%,7.64,5.18,2.47,sa501243
Luis Sanz,Tigers (A),22,87,6.41,4.45,1.44,0.83,15.90%,11.10%,4.90%,0.275,1.56,0.317,64.00%,5.38,5.18,0.2,sa456447
Young-Il Jung,Angels (A),21,22.2,9.13,8.74,1.05,0.4,22.60%,21.60%,1.00%,0.152,1.5,0.2,68.50%,4.37,5.24,-0.87,sa356979
Dickson Marquez,Yankees (A),24,20.1,4.43,5.31,0.83,0.44,9.80%,11.80%,-2.00%,0.341,2.07,0.377,44.60%,10.62,5.24,5.38,sa393319
Michael Hebert,Mets (A),19,6.1,5.68,2.84,2,1.42,18.20%,9.10%,9.10%,0.15,0.79,0.133,100.00%,1.42,5.26,-3.84,sa454951
Del Howell,Brewers (A),22,100,5.94,5.49,1.08,0.72,14.40%,13.30%,1.10%,0.279,1.71,0.319,69.60%,4.68,5.32,-0.64,sa328055
Daniel Perkins,Rockies (A),24,90,7.6,4.5,1.69,1.2,18.40%,10.90%,7.50%,0.285,1.64,0.333,69.00%,4.9,5.33,-0.43,sa502324
Nick Wooley,Royals (A),22,74.2,6.51,5.3,1.23,0.72,15.50%,12.60%,2.90%,0.294,1.75,0.343,62.00%,6.75,5.33,1.42,sa501653
Eliecer Cardenas,Twins (A),22,63.1,7.53,6.25,1.2,0.85,18.80%,15.60%,3.20%,0.241,1.59,0.287,70.50%,3.69,5.34,-1.64,sa504006
Edwin Contreras,Dodgers (A),21,50.1,5.36,4.47,1.2,0.89,12.80%,10.60%,2.10%,0.322,1.83,0.358,73.60%,4.83,5.36,-0.53,sa394392
Patrick Cooper,Tigers (A),20,39.1,5.95,5.26,1.13,0.92,14.80%,13.10%,1.70%,0.275,1.65,0.309,65.70%,5.72,5.4,0.32,sa503035
Jason Adams,Padres (A),25,11.2,5.4,2.31,2.33,1.54,10.90%,4.70%,6.30%,0.459,2.66,0.5,60.30%,10.8,5.45,5.35,sa331045
Ramon Lebron,Tigers (A),21,47.1,10.46,7.61,1.38,0.95,23.80%,17.30%,6.50%,0.267,1.9,0.354,64.40%,6.85,5.49,1.36,sa503997
Brandon Holden,Pirates (A),22,58.1,6.02,2.93,2.05,1.54,14.80%,7.20%,7.60%,0.314,1.63,0.342,60.20%,7.25,5.49,1.76,sa327726
Peter Kennelly,Twins (A),22,46,7.63,7.24,1.05,0.78,17.60%,16.70%,0.90%,0.265,1.87,0.317,57.20%,6.65,5.49,1.16,sa503286
Jose Ceda,Marlins (A),23,9,7,1,7,2,19.40%,2.80%,16.70%,0.206,0.89,0.2,80.70%,4,5.52,-1.52,2377
Mike Gipson,Yankees (A),21,8,6.75,3.38,2,1.13,15.00%,7.50%,7.50%,0.314,1.75,0.357,61.60%,7.88,5.52,2.35,sa526188
Scott Kelley,Royals (A),23,68,6.62,5.96,1.11,0.79,16.80%,15.10%,1.70%,0.218,1.46,0.25,64.90%,3.84,5.53,-1.69,sa502151
Hunter Strickland,Pirates (A),21,43,3.14,1.67,1.88,1.26,8.00%,4.30%,3.70%,0.333,1.53,0.34,65.50%,5.86,5.54,0.32,7836
Brad Wilson,Diamondbacks (A),23,7.1,6.14,6.14,1,0,11.90%,11.90%,0.00%,0.412,2.59,0.483,54.60%,11.05,5.56,5.49,sa502559
Junior Martinez,Reds (A),24,62.1,7.22,7.8,0.93,0.58,16.80%,18.10%,-1.30%,0.252,1.84,0.303,62.80%,5.34,5.57,-0.23,sa455659
Wanel Mesa,Nationals (A),23,54,5.33,4,1.33,1.17,12.90%,9.70%,3.20%,0.3,1.67,0.326,54.60%,7,5.58,1.42,sa505585
Chad Poe,Phillies (A),22,17.1,6.75,6.23,1.08,1.04,16.30%,15.00%,1.30%,0.309,1.9,0.359,53.00%,6.75,5.6,1.15,sa455518
Ryan Quigley,Athletics (A),22,17.2,8.66,5.09,1.7,1.53,20.00%,11.80%,8.20%,0.293,1.81,0.346,57.60%,6.62,5.63,0.99,sa502101
Jesse Rasner,Orioles (A),23,9,6,6,1,1,15.00%,15.00%,0.00%,0.206,1.44,0.222,69.00%,4,5.63,-1.63,sa553148
Josh Smoker,Nationals (A),21,91.1,8.97,5.52,1.63,1.48,21.40%,13.20%,8.20%,0.29,1.77,0.35,64.10%,6.5,5.63,0.87,sa389911
Noah Mull,Padres (A),23,8,7.88,7.88,1,0,17.10%,17.10%,0.00%,0.226,1.75,0.292,70.60%,3.38,5.65,-2.27,sa550036
Colton Willems,Nationals (A),21,12.1,11.68,6.57,1.78,1.46,25.40%,14.30%,11.10%,0.346,2.19,0.471,61.10%,9.49,5.71,3.78,sa326485
Starling De La Rosa,Royals (A),22,22,9.82,10.64,0.92,0.41,21.60%,23.40%,-1.80%,0.226,2.05,0.305,67.30%,5.32,5.74,-0.42,sa502993
Onassis Sirrett,Royals (A),21,30.1,10.38,6.53,1.59,1.48,22.60%,14.20%,8.40%,0.311,2.08,0.391,59.70%,8.31,5.76,2.55,sa395483
Brett Newsome,Nationals (A),23,1.1,0,6.75,0,0,0.00%,16.70%,-16.70%,0.2,1.5,0.2,50.00%,6.75,5.77,0.98,sa455969
Melvin Mercedes,Tigers (A),19,19.2,5.49,8.69,0.63,0,12.80%,20.20%,-7.50%,0.222,1.78,0.267,71.10%,5.03,5.78,-0.75,10181
Keaton Hayenga,Royals (A),21,105.2,3.66,4,0.91,1.02,9.00%,9.80%,-0.80%,0.304,1.68,0.316,55.70%,6.13,5.79,0.35,sa504210
Wilton Estevez,Braves (A),23,36.2,7.12,9.08,0.78,0.25,14.90%,19.00%,-4.10%,0.329,2.37,0.402,61.10%,6.87,5.81,1.06,sa503581
Jairo De La Rosa,Rays (A),24,25.1,7.82,4.62,1.69,1.07,17.60%,10.40%,7.20%,0.267,1.62,0.313,45.70%,8.88,5.82,3.06,sa254527
Caleb Brewer,Braves (A),21,40.2,5.31,5.75,0.92,0.89,12.90%,14.00%,-1.10%,0.269,1.67,0.297,72.30%,4.43,5.83,-1.41,sa390672
Kevan Hess,Tigers (A),22,18,7.5,8.5,0.88,0.5,16.90%,19.10%,-2.30%,0.243,1.89,0.296,54.90%,8,5.87,2.13,sa501706
Andy Shive,Yankees (A),24,8,4.5,9,0.5,0,10.50%,21.10%,-10.50%,0.138,1.5,0.16,46.20%,3.38,5.9,-2.52,sa455017
Nolan Cain,Tigers (A),24,10.2,8.44,5.06,1.67,1.69,19.20%,11.50%,7.70%,0.239,1.59,0.265,77.50%,3.38,5.9,-2.52,sa505592
Carlos Perez,Braves (A),18,7,5.14,3.86,1.33,1.29,11.80%,8.80%,2.90%,0.267,1.57,0.28,28.30%,3.86,5.95,-2.09,sa503632
Brenden Stines,Astros (A),23,26.1,6.49,5.13,1.27,1.37,16.80%,13.30%,3.50%,0.219,1.37,0.233,77.20%,3.08,5.99,-2.91,sa502530
Trey Haley,Indians (A),20,116,7.53,6.67,1.13,1.01,17.70%,15.70%,2.00%,0.271,1.79,0.321,62.10%,6.28,5.99,0.29,sa456039
Jonathan Vargas,Rockies (A),21,93.2,5.28,5.19,1.02,1.15,12.60%,12.40%,0.20%,0.303,1.78,0.33,63.20%,6.53,6,0.54,sa503650
Jason Mceachern,Rays (A),19,120.1,7.11,4.49,1.58,1.5,17.00%,10.80%,6.30%,0.294,1.69,0.331,67.70%,5.68,6,-0.31,sa454924
Tyler Stovall,Braves (A),20,8,5.63,9,0.63,0,12.80%,20.50%,-7.70%,0.276,2,0.333,50.00%,9,6.02,2.98,sa454438
Rafael Quezada,Diamondbacks (A),23,53,4.58,5.43,0.84,1.02,10.30%,12.20%,-1.90%,0.311,1.94,0.333,68.30%,5.26,6.02,-0.76,sa455647
Jose Sanchez,Brewers (A),21,1.2,5.4,10.8,0.5,0,6.70%,13.30%,-6.70%,0.539,5.4,0.583,11.10%,43.2,6.05,37.15,sa456439
