Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Cesar Ramos,Padres (AAA),26,96,5.91,4.03,1.47,0.66,15.70%,10.70%,5.00%,0.252,1.39,0.289,78.30%,3.28,4.63,-1.35,3357
Michael Kohn,Angels (AAA),24,27.2,10.41,5.53,1.88,0.98,27.80%,14.80%,13.00%,0.165,1.19,0.21,90.60%,2.28,4.64,-2.36,8505
Casey Coleman,Cubs (AAA),22,117.1,4.53,2.68,1.69,0.77,12.30%,7.30%,5.00%,0.241,1.21,0.259,66.20%,4.3,4.64,-0.34,8270
Chad Reineke,Reds (AAA),28,131.1,5.69,2.47,2.31,1.16,15.00%,6.50%,8.50%,0.267,1.31,0.29,76.50%,3.91,4.64,-0.73,7641
Geoff Geary,- - -,33,69.1,6.23,3.25,1.92,0.91,15.00%,7.80%,7.20%,0.327,1.75,0.372,65.10%,5.32,4.64,0.68,1813
Scott Strickland,Marlins (AAA),34,31.1,6.32,4.31,1.47,0.57,15.20%,10.30%,4.80%,0.297,1.69,0.346,76.60%,4.02,4.64,-0.62,897
Barret Browning,Angels (AAA),25,42.2,8.65,4.64,1.86,0.84,20.10%,10.80%,9.30%,0.341,1.95,0.425,65.90%,6.54,4.64,1.9,9356
Sean O'Sullivan,Angels (AAA),22,85,6.14,3.28,1.87,0.85,15.80%,8.40%,7.30%,0.284,1.48,0.325,67.10%,4.76,4.65,0.12,9137
Adam Russell,Padres (AAA),27,51.2,8.88,5.57,1.59,0.7,20.90%,13.10%,7.80%,0.278,1.74,0.351,72.10%,4.88,4.65,0.22,7334
Tony Pena Jr.,Giants (AAA),29,30,6.3,4.2,1.5,0.6,14.70%,9.80%,4.90%,0.307,1.77,0.356,61.30%,6.6,4.66,1.94,2240
Matt Fox,Twins (AAA),27,123,7.61,3.73,2.04,1.24,19.70%,9.70%,10.10%,0.262,1.42,0.303,75.70%,3.95,4.66,-0.71,7320
Michael Antonini,Mets (AAA),24,37,6.08,1.22,5,1.46,15.80%,3.20%,12.70%,0.3,1.35,0.328,67.30%,5.11,4.66,0.44,sa389223
Jason Hirsh,Yankees (AAA),28,122.1,6.99,2.87,2.44,1.25,18.60%,7.70%,11.00%,0.22,1.15,0.242,75.10%,3.9,4.66,-0.77,6293
Jeff Samardzija,Cubs (AAA),25,111.1,8.25,5.42,1.52,0.73,21.20%,13.90%,7.30%,0.208,1.37,0.255,65.30%,4.37,4.67,-0.3,3254
Josh Roenicke,Blue Jays (AAA),27,59.1,8.19,3.79,2.16,1.06,20.80%,9.60%,11.20%,0.262,1.45,0.314,75.50%,3.64,4.67,-1.03,3241
Zach Clark,Orioles (AAA),26,28.1,5.08,3.18,1.6,0.95,12.80%,8.00%,4.80%,0.281,1.48,0.305,72.20%,4.13,4.67,-0.54,9189
Ryan Houston,Angels (AAA),30,20.1,5.31,4.87,1.09,0.44,12.20%,11.20%,1.00%,0.322,1.92,0.365,58.50%,6.64,4.67,1.97,sa198475
Jailen Peguero,Rangers (AAA),29,22,9.41,6.55,1.44,0.41,23.00%,16.00%,7.00%,0.222,1.55,0.298,73.00%,4.09,4.68,-0.59,2913
Will Smith,Angels (AAA),20,53,6.79,3.4,2,1.02,16.70%,8.40%,8.40%,0.297,1.6,0.341,60.10%,5.6,4.68,0.92,8048
Shawn Hill,Blue Jays (AAA),29,21,3.86,2.14,1.8,0.86,11.10%,6.20%,4.90%,0.211,1,0.215,71.40%,3,4.68,-1.68,1882
Eric Junge,Angels (AAA),33,80.1,6.72,2.58,2.61,1.12,17.20%,6.60%,10.60%,0.286,1.43,0.325,66.40%,5.15,4.68,0.47,1611
Andrew Johnston,Rockies (AAA),26,55.2,5.66,2.91,1.94,0.81,14.30%,7.40%,6.90%,0.296,1.51,0.333,67.90%,4.53,4.68,-0.16,sa291713
Kameron Loe,Brewers (AAA),28,62.2,5.6,2.73,2.05,0.86,14.90%,7.30%,7.60%,0.239,1.21,0.263,72.60%,3.16,4.69,-1.53,4422
Josh Lindblom,Dodgers (AAA),23,95,7.96,3.03,2.63,1.14,18.10%,6.90%,11.20%,0.337,1.84,0.399,62.40%,6.54,4.69,1.84,7882
Rich Hill,- - -,30,99,9.27,5.36,1.73,0.73,23.40%,13.50%,9.90%,0.222,1.4,0.288,74.60%,4,4.71,-0.71,4806
Franklin Morales,Rockies (AAA),24,30.1,10.09,5.64,1.79,0.89,26.40%,14.70%,11.60%,0.185,1.29,0.239,87.00%,2.67,4.71,-2.04,5088
Jason Marquis,Nationals (AAA),31,11,9,2.45,3.67,1.64,26.20%,7.10%,19.10%,0.184,0.91,0.2,61.00%,4.09,4.71,-0.62,105
Casey Daigle,Astros (AAA),29,44,7.16,2.66,2.69,1.23,17.90%,6.60%,11.20%,0.297,1.52,0.34,68.80%,4.91,4.73,0.18,1880
James Houser,Marlins (AAA),25,49,7.53,3.67,2.05,1.1,19.00%,9.30%,9.70%,0.27,1.49,0.315,79.00%,3.67,4.73,-1.06,6113
Brad Thompson,- - -,28,35,3.86,1.29,3,1.03,9.00%,3.00%,6.00%,0.354,1.77,0.373,48.80%,7.46,4.73,2.73,4911
Ty Taubenheim,Phillies (AAA),27,38,6.63,4.03,1.65,0.95,16.90%,10.20%,6.60%,0.253,1.42,0.29,73.90%,4.26,4.73,-0.47,5561
Hunter Jones,Marlins (AAA),26,45.1,6.15,4.37,1.41,0.6,14.90%,10.60%,4.30%,0.257,1.52,0.295,64.90%,4.17,4.74,-0.57,4656
Jorge Campillo,Royals (AAA),31,11.1,6.35,0,8,1.59,18.60%,0.00%,18.60%,0.191,0.71,0.188,80.70%,3.18,4.74,-1.56,8686
Brian Lawrence,Marlins (AAA),34,142.2,7.25,2.46,2.95,1.2,18.20%,6.20%,12.00%,0.286,1.44,0.33,71.80%,4.42,4.74,-0.32,1045
Mike Ballard,Rangers (AAA),26,111.1,5.9,2.67,2.21,1.05,14.70%,6.60%,8.00%,0.307,1.57,0.342,66.10%,5.09,4.74,0.35,sa327794
David Bromberg,Twins (AAA),22,52,8.13,2.25,3.62,1.56,21.20%,5.90%,15.30%,0.23,1.15,0.257,66.80%,3.98,4.74,-0.76,sa326256
Evan Englebrook,Astros (AAA),28,28.2,8.48,5.02,1.69,0.94,20.50%,12.10%,8.30%,0.285,1.71,0.349,58.00%,5.97,4.74,1.23,sa253737
Adam Mills,Red Sox (AAA),25,131.2,3.96,1.71,2.32,1.16,9.90%,4.20%,5.60%,0.313,1.52,0.326,65.10%,5.47,4.74,0.73,sa389674
Anthony Claggett,Pirates (AAA),25,54.2,7.24,3.62,2,1.15,18.60%,9.30%,9.30%,0.262,1.41,0.302,59.00%,6.26,4.74,1.52,4116
Adam Pettyjohn,Mets (AAA),33,62,6.82,4.94,1.38,0.87,16.50%,11.90%,4.60%,0.265,1.61,0.306,68.40%,4.94,4.74,0.19,489
Brad Mills,Blue Jays (AAA),25,112.1,8.01,3.45,2.33,1.2,20.30%,8.70%,11.60%,0.264,1.43,0.31,68.30%,4.97,4.75,0.22,4420
Travis Schlichting,Dodgers (AAA),25,47.1,5.51,2.47,2.23,0.95,13.90%,6.30%,7.70%,0.287,1.44,0.317,68.80%,4.75,4.75,0,3847
Matt Scherer,Cardinals (AAA),27,47.1,6.85,2.28,3,1.33,18.40%,6.10%,12.20%,0.239,1.18,0.262,71.40%,3.99,4.75,-0.76,sa254038
Tommy Hunter,Rangers (AAA),23,26.2,4.73,3.71,1.27,0.68,12.00%,9.40%,2.60%,0.264,1.46,0.289,74.60%,4.05,4.75,-0.7,1157
Chaz Roe,Rockies (AAA),23,158,6.55,3.02,2.17,1.03,15.90%,7.30%,8.60%,0.316,1.66,0.361,63.30%,5.98,4.75,1.23,9866
Polin Trinidad,Astros (AAA),25,118.1,5.63,2.43,2.31,0.99,13.80%,6.00%,7.80%,0.29,1.49,0.32,59.50%,5.02,4.76,0.26,sa294382
Matt Torra,Diamondbacks (AAA),26,178,5.01,1.72,2.91,1.11,12.80%,4.40%,8.40%,0.306,1.45,0.331,71.60%,4.55,4.76,-0.21,sa291167
Brian Shouse,Rays (AAA),41,12.2,6.39,5.68,1.13,0.71,14.50%,12.90%,1.60%,0.352,2.13,0.409,66.40%,7.11,4.76,2.35,630
Toby Gardenhire,Twins (AAA),27,0.2,13.5,13.5,1,0,16.70%,16.70%,0.00%,0.6,6,0.75,25.00%,40.5,4.76,35.74,sa294214
Philip Humber,Royals (AAA),27,118.2,6.07,1.52,4,1.29,15.80%,3.90%,11.80%,0.272,1.27,0.296,66.80%,4.47,4.76,-0.29,8586
Luis Ayala,- - -,32,47.2,5.85,3.4,1.72,0.76,14.00%,8.10%,5.90%,0.302,1.64,0.342,61.50%,6.42,4.76,1.66,1650
Tom Mastny,Marlins (AAA),29,86.1,6.25,3.54,1.76,0.94,15.90%,9.00%,6.90%,0.26,1.42,0.293,73.60%,4.27,4.77,-0.5,5768
Jeff Lyman,Braves (AAA),23,34.1,6.82,6.03,1.13,0.52,16.60%,14.70%,1.90%,0.244,1.6,0.291,61.60%,4.72,4.77,-0.06,sa290183
Graham Godfrey,Athletics (AAA),25,106.1,7.36,4.49,1.64,0.76,18.20%,11.10%,7.10%,0.261,1.52,0.311,59.70%,5.67,4.77,0.9,3128
Collin Balester,Nationals (AAA),24,69,6.78,4.17,1.63,1.04,16.80%,10.40%,6.50%,0.27,1.54,0.308,63.40%,5.87,4.78,1.09,6883
Brian Burres,Pirates (AAA),29,82,6.7,3.73,1.79,1.1,17.40%,9.70%,7.70%,0.241,1.33,0.271,72.00%,4.5,4.78,-0.28,3425
Joe Thatcher,Padres (AAA),28,5,5.4,5.4,1,0,12.50%,12.50%,0.00%,0.3,1.8,0.353,80.00%,3.6,4.79,-1.19,4620
Mike Hampton,Diamondbacks (AAA),37,3.1,2.7,5.4,0.5,0,6.70%,13.30%,-6.70%,0.231,1.5,0.25,80.00%,2.7,4.79,-2.09,430
Justin Berg,Cubs (AAA),26,29.2,4.85,3.64,1.33,0.61,12.90%,9.70%,3.20%,0.218,1.21,0.239,68.20%,3.64,4.8,-1.16,1973
Zach Mcallister,- - -,22,149.2,5.95,2.71,2.2,1.26,14.80%,6.70%,8.10%,0.3,1.54,0.33,68.40%,5.29,4.8,0.49,2895
Kyle Lohse,Cardinals (AAA),31,14,9,1.29,7,1.93,25.50%,3.60%,21.80%,0.17,0.79,0.167,73.50%,3.21,4.8,-1.59,739
Renyel Pinto,Cardinals (AAA),27,26.1,10.59,7.52,1.41,0.34,24.20%,17.20%,7.00%,0.238,1.75,0.333,68.60%,4.78,4.8,-0.02,2180
Clayton Mortensen,Athletics (AAA),25,165.1,6.1,2.89,2.11,1.09,16.30%,7.70%,8.60%,0.254,1.29,0.281,66.50%,4.25,4.8,-0.56,3166
Mark Worrell,- - -,27,37,8.27,3.41,2.43,1.22,20.00%,8.20%,11.80%,0.266,1.49,0.313,50.00%,5.84,4.81,1.03,8045
Anthony Swarzak,Twins (AAA),24,111.2,5.56,3.06,1.82,1.13,13.50%,7.40%,6.00%,0.304,1.62,0.333,59.50%,6.21,4.81,1.4,7466
Virgil Vasquez,Rays (AAA),28,66.1,5.43,2.17,2.5,1.22,13.80%,5.50%,8.30%,0.275,1.36,0.296,68.40%,4.88,4.81,0.07,6124
Lance Lynn,Cardinals (AAA),23,164,7.74,3.4,2.27,1.15,19.90%,8.70%,11.10%,0.257,1.38,0.3,67.50%,4.77,4.81,-0.04,2520
Jeanmar Gomez,Indians (AAA),22,116.1,6.03,3.25,1.86,1.24,15.50%,8.30%,7.10%,0.28,1.47,0.308,65.50%,5.18,4.81,0.37,9033
Ryan Ketchner,Tigers (AAA),28,123.2,6.91,2.84,2.44,1.46,18.20%,7.50%,10.70%,0.253,1.3,0.278,72.60%,4,4.82,-0.82,sa199599
Will Inman,Padres (AAA),23,62.1,7.51,3.9,1.93,1.01,19.60%,10.20%,9.40%,0.23,1.3,0.267,71.40%,3.61,4.82,-1.21,sa290185
Tyler Chatwood,Angels (AAA),20,5.2,4.76,0,3,1.59,11.50%,0.00%,11.50%,0.346,1.59,0.364,65.80%,6.35,4.82,1.53,4338
Kris Johnson,Red Sox (AAA),25,132.2,5.36,3.53,1.52,1.02,13.30%,8.80%,4.60%,0.283,1.54,0.309,68.10%,4.88,4.83,0.06,886
Santo Luis,Red Sox (AAA),26,18.1,7.85,6.87,1.14,0.49,17.80%,15.60%,2.20%,0.257,1.8,0.316,59.50%,7.36,4.84,2.52,sa328896
Chris Leroux,Marlins (AAA),26,23,7.83,3.13,2.5,1.17,19.40%,7.80%,11.70%,0.29,1.52,0.343,54.90%,7.43,4.85,2.59,7645
Josh Muecke,Rockies (AAA),28,119.2,6.09,3.23,1.88,0.98,15.10%,8.00%,7.10%,0.307,1.61,0.347,65.10%,5.94,4.85,1.09,sa226123
Randor Bierd,Red Sox (AAA),26,48.1,5.59,3.91,1.43,0.93,13.50%,9.50%,4.10%,0.308,1.7,0.344,64.10%,5.59,4.85,0.73,5555
Damian Moss,Rockies (AAA),33,36.1,6.69,6.69,1,0.25,15.00%,15.00%,0.00%,0.311,2.04,0.374,55.00%,7.93,4.85,3.07,107
Luis Perdomo,Padres (AAA),26,82,5.38,3.73,1.44,0.77,14.00%,9.70%,4.30%,0.243,1.34,0.269,70.70%,3.4,4.86,-1.45,5380
Joe Savery,Phillies (AAA),24,126.1,4.7,3.63,1.29,0.93,11.50%,8.90%,2.60%,0.293,1.61,0.316,68.90%,4.63,4.86,-0.23,2835
Luis Mendoza,Royals (AAA),26,131.2,4.03,2.19,1.84,0.89,10.60%,5.70%,4.80%,0.279,1.34,0.295,71.20%,4.1,4.86,-0.76,3126
Tim Lahey,Twins (AAA),28,79.2,6.44,4.86,1.33,0.9,16.50%,12.50%,4.10%,0.241,1.44,0.274,65.50%,5.08,4.87,0.22,sa253236
Levale Speigner,Mariners (AAA),29,65,6.23,2.91,2.14,1.11,15.50%,7.20%,8.30%,0.28,1.48,0.312,63.40%,4.98,4.87,0.12,5717
Kasey Olenberger,- - -,32,56.1,8.15,2.72,3,1.44,21.10%,7.00%,14.10%,0.274,1.38,0.319,65.30%,5.75,4.87,0.88,sa286644
Ryan Feierabend,Mariners (AAA),24,88.1,4.58,2.85,1.61,0.82,11.10%,6.90%,4.20%,0.327,1.7,0.356,68.90%,5.3,4.87,0.43,6336
Michael Wuertz,Athletics (AAA),31,4.2,5.79,5.79,1,0,14.30%,14.30%,0.00%,0.235,1.5,0.286,100.00%,0,4.87,-4.87,1856
Evan Maclane,Cardinals (AAA),27,147.2,5,1.28,3.9,1.28,13.40%,3.40%,10.00%,0.279,1.25,0.295,69.70%,4.45,4.88,-0.43,5576
Oneli Perez,Cardinals (AAA),27,99,8.73,4.73,1.85,1,21.30%,11.60%,9.80%,0.256,1.54,0.313,68.30%,5.09,4.88,0.21,sa287534
Erik Cordier,Braves (AAA),24,8,4.5,7.88,0.57,0,10.80%,18.90%,-8.10%,0.233,1.75,0.269,64.30%,5.63,4.88,0.74,4086
Blaine Hardy,Royals (AAA),23,67,6.45,2.82,2.29,1.21,17.10%,7.50%,9.60%,0.251,1.28,0.277,76.60%,3.49,4.89,-1.39,6499
Oscar Villarreal,Phillies (AAA),28,58.1,6.63,4.01,1.65,1.08,17.10%,10.30%,6.80%,0.248,1.39,0.279,67.80%,4.47,4.89,-0.41,1654
Heath Rollins,Rays (AAA),25,23.1,5.79,5.4,1.07,0.77,14.70%,13.70%,1.00%,0.284,1.67,0.324,66.30%,5.4,4.89,0.51,sa327135
Sean Henn,Blue Jays (AAA),29,97,6.03,4.92,1.23,0.65,14.70%,12.00%,2.70%,0.284,1.68,0.327,69.60%,4.64,4.89,-0.25,2147
Scott Richmond,Blue Jays (AAA),30,10,8.1,5.4,1.5,0.9,20.00%,13.30%,6.70%,0.205,1.4,0.241,63.50%,2.7,4.89,-2.19,4307
Dan Meyer,Marlins (AAA),28,40,6.08,3.6,1.69,0.9,16.00%,9.50%,6.50%,0.212,1.2,0.233,74.30%,3.38,4.89,-1.51,4402
Jay Jackson,Cubs (AAA),22,157.1,6.81,2.75,2.48,1.14,17.60%,7.10%,10.50%,0.248,1.28,0.278,68.80%,4.63,4.89,-0.26,sa455049
Chad Paronto,Red Sox (AAA),34,74.2,5.67,3.62,1.57,1.08,14.60%,9.30%,5.30%,0.277,1.47,0.305,76.70%,4.22,4.89,-0.67,399
Mike Demark,Padres (AAA),27,41.1,8.06,4.57,1.76,1.09,20.70%,11.70%,8.90%,0.222,1.35,0.259,65.30%,4.14,4.9,-0.76,sa376291
Lenny Dinardo,Athletics (AAA),30,47.2,5.29,2.83,1.87,0.94,13.50%,7.20%,6.30%,0.305,1.53,0.338,71.00%,3.59,4.91,-1.32,1894
Carlos Villanueva,Brewers (AAA),26,14.1,8.79,4.4,2,1.26,21.90%,10.90%,10.90%,0.228,1.4,0.268,81.40%,3.77,4.91,-1.15,4138
Paolo Espino,Indians (AAA),23,41.2,6.91,2.59,2.67,1.51,17.50%,6.60%,10.90%,0.254,1.32,0.277,65.70%,5.62,4.92,0.7,sa327124
Devon Lowery,Royals (AAA),27,15,7.2,3.6,2,1.2,18.20%,9.10%,9.10%,0.3,1.6,0.348,75.50%,4.8,4.92,-0.12,3500
Phil Dumatrait,Tigers (AAA),28,42.2,3.59,3.8,0.94,0.63,9.10%,9.70%,-0.50%,0.244,1.36,0.257,74.40%,3.16,4.92,-1.76,8598
Ryan Mullins,Twins (AAA),26,90,5.8,2.6,2.23,1.4,14.70%,6.60%,8.10%,0.288,1.47,0.311,74.30%,4.6,4.93,-0.33,sa290187
Justin Cassel,White Sox (AAA),25,3,6,9,0.67,0,16.70%,25.00%,-8.30%,0.111,1.33,0.143,75.00%,3,4.93,-1.93,sa326857
David Purcey,Blue Jays (AAA),28,18.2,11.09,7.23,1.53,0.96,27.10%,17.70%,9.40%,0.2,1.55,0.267,76.30%,3.38,4.93,-1.55,8360
Guillermo Moscoso,Rangers (AAA),26,123.1,7.81,3.58,2.18,1.24,19.00%,8.70%,10.30%,0.278,1.55,0.324,66.00%,5.18,4.93,0.25,5106
James Parr,Braves (AAA),24,45.1,5.56,3.38,1.65,1.19,14.10%,8.60%,5.60%,0.3,1.57,0.329,72.30%,5.16,4.94,0.23,7734
Josh Stinson,Mets (AAA),22,28,6.75,2.57,2.63,1.61,18.80%,7.10%,11.60%,0.212,1.07,0.218,87.00%,2.57,4.94,-2.37,3219
Edwar Ramirez,Athletics (AAA),29,49.2,6.34,4.17,1.52,0.91,16.10%,10.60%,5.50%,0.247,1.43,0.279,73.90%,3.62,4.94,-1.31,4830
Fernando Rodriguez,Angels (AAA),26,97.1,7.77,3.88,2,1.11,18.20%,9.10%,9.10%,0.324,1.81,0.384,63.00%,5.92,4.94,0.97,7558
Mike Macdougal,- - -,33,23,5.87,3.52,1.67,1.17,16.00%,9.60%,6.40%,0.247,1.3,0.269,81.40%,3.52,4.96,-1.44,612
Yorman Bazardo,Astros (AAA),25,88.1,5.91,2.65,2.23,1.22,15.30%,6.90%,8.50%,0.276,1.39,0.303,75.60%,3.87,4.96,-1.09,3143
Cesar Valdez,Diamondbacks (AAA),25,97.2,8.48,4.52,1.88,1.11,20.60%,11.00%,9.60%,0.281,1.63,0.34,65.20%,5.9,4.96,0.94,9013
Brandon Erbe,Orioles (AAA),22,70.2,6.37,2.8,2.27,1.4,15.50%,6.80%,8.70%,0.29,1.53,0.318,66.30%,5.73,4.97,0.76,sa294339
Steve Edlefsen,Giants (AAA),25,64.1,6.99,4.76,1.47,0.84,18.30%,12.50%,5.90%,0.233,1.38,0.272,83.70%,2.38,4.97,-2.59,2185
J.C. Romero,Phillies (AAA),34,2.1,15.43,15.43,1,0,30.80%,30.80%,0.00%,0.222,2.57,0.4,83.30%,0,4.97,-4.97,754
Micah Owings,Reds (AAA),27,20.1,5.75,4.43,1.3,0.44,13.80%,10.60%,3.20%,0.256,1.48,0.297,89.60%,2.21,4.98,-2.77,4253
Dave Johnson,Brewers (AAA),27,65,9.14,4.02,2.28,1.38,23.00%,10.10%,12.90%,0.246,1.42,0.294,76.30%,4.43,4.99,-0.56,sa254184
Ramon Ramirez,Red Sox (AAA),27,97,7.42,3.34,2.22,1.48,18.80%,8.50%,10.40%,0.273,1.45,0.308,69.30%,4.92,4.99,-0.07,2899
Mark Holliman,Red Sox (AAA),26,12.2,12.08,7.11,1.7,1.42,27.40%,16.10%,11.30%,0.269,1.89,0.364,51.90%,9.24,5,4.24,sa294292
Kyle Middleton,Athletics (AAA),30,102.2,6.05,4.21,1.44,0.88,15.80%,11.00%,4.80%,0.252,1.41,0.284,68.70%,3.77,5,-1.23,sa199485
Merkin Valdez,Blue Jays (AAA),28,58,5.43,4.03,1.35,0.78,12.10%,9.00%,3.10%,0.354,2.03,0.396,54.40%,7.91,5,2.91,7019
Michael Benacka,Athletics (AAA),27,46.1,11.85,7.58,1.56,0.97,29.50%,18.80%,10.60%,0.181,1.49,0.25,76.60%,4.08,5.01,-0.93,sa462362
Tobi Stoner,Mets (AAA),25,120.2,6.19,3.21,1.93,1.34,14.90%,7.70%,7.20%,0.31,1.67,0.343,65.30%,5.97,5.02,0.95,4591
Gary Majewski,Astros (AAA),30,53.1,6.75,3.04,2.22,1.18,16.40%,7.40%,9.00%,0.311,1.63,0.354,60.30%,6.24,5.03,1.21,2131
J.A. Happ,Phillies (AAA),27,22.1,8.87,6.04,1.47,1.21,20.80%,14.20%,6.60%,0.286,1.84,0.349,78.80%,4.84,5.05,-0.21,7410
Rommie Lewis,Blue Jays (AAA),27,53.1,6.92,3.71,1.86,1.18,16.50%,8.80%,7.60%,0.323,1.78,0.371,52.20%,7.59,5.05,2.54,3588
Eric Hacker,Giants (AAA),27,165.2,7.01,3.37,2.08,1.14,17.60%,8.50%,9.10%,0.274,1.46,0.313,71.90%,4.51,5.06,-0.55,8743
Rafael Rodriguez,- - -,25,63.1,5.26,2.98,1.76,1.14,13.90%,7.90%,6.00%,0.232,1.23,0.244,65.90%,4.26,5.06,-0.79,6417
Francisco Jimenez,Indians (AAA),21,1.2,0,5.4,0,0,0.00%,7.70%,-7.70%,0.667,5.4,0.667,33.30%,27,5.06,21.94,sa503600
Heath Phillips,Rays (AAA),28,139.1,5.23,2.58,2.03,1.36,14.00%,6.90%,7.10%,0.246,1.23,0.255,72.70%,4.07,5.07,-1,3396
Ian Snell,Mariners (AAA),28,48.2,7.21,4.07,1.77,1.11,17.70%,10.00%,7.70%,0.294,1.64,0.342,61.10%,6.66,5.07,1.59,2227
Radhames Liz,Padres (AAA),27,123,7.98,2.78,2.87,1.46,20.60%,7.20%,13.50%,0.266,1.35,0.307,72.80%,4.83,5.08,-0.25,5843
Yohan Pino,Indians (AAA),26,145.2,7.04,2.9,2.43,1.54,17.30%,7.10%,10.10%,0.289,1.52,0.322,66.30%,5.81,5.08,0.73,6955
Jamey Wright,Athletics (AAA),35,14,10.29,5.79,1.78,1.29,22.50%,12.70%,9.90%,0.371,2.29,0.477,61.60%,9,5.09,3.91,715
Luis Perez,Blue Jays (AAA),25,86.2,5.82,4.88,1.19,0.52,13.50%,11.30%,2.20%,0.3,1.78,0.345,62.90%,6.13,5.09,1.04,6389
Jake Muyco,Cubs (AAA),25,19.1,4.19,2.79,1.5,0.93,11.00%,7.30%,3.70%,0.24,1.24,0.25,58.60%,5.59,5.09,0.5,sa294302
Jeremy Hill,Angels (AAA),32,16.2,7.02,2.16,3.25,1.62,17.80%,5.50%,12.30%,0.232,1.2,0.245,69.60%,3.78,5.09,-1.31,1607
Gil Meche,Royals (AAA),31,8.2,6.23,4.15,1.5,1.04,15.40%,10.30%,5.10%,0.286,1.62,0.321,47.60%,8.31,5.09,3.22,1089
Marc Rzepczynski,Blue Jays (AAA),24,67,8.19,3.63,2.26,1.34,20.10%,8.90%,11.20%,0.297,1.61,0.352,64.30%,6.04,5.1,0.95,6612
Kenshin Kawakami,Braves (AAA),35,21,9.43,2.14,4.4,2.14,23.90%,5.40%,18.50%,0.302,1.48,0.356,80.00%,4.29,5.12,-0.83,9225
Charlie Furbush,Tigers (AAA),24,48.2,6.84,2.96,2.31,1.66,17.50%,7.60%,9.90%,0.301,1.54,0.333,60.90%,6.29,5.13,1.16,1370
Ryan Tucker,Marlins (AAA),23,33.2,5.08,4.54,1.12,0.8,12.00%,10.70%,1.30%,0.289,1.72,0.317,59.50%,6.15,5.13,1.02,1062
Josh Beckett,Red Sox (AAA),30,8,7.88,1.13,7,2.25,21.90%,3.10%,18.80%,0.226,1,0.227,76.90%,4.5,5.13,-0.63,510
Travis Blackley,- - -,27,42,8.36,6.21,1.34,0.86,20.30%,15.10%,5.20%,0.23,1.57,0.28,83.30%,3.43,5.13,-1.71,3234
Mitch Atkins,Cubs (AAA),24,106.2,6.41,3.54,1.81,1.18,16.70%,9.30%,7.50%,0.24,1.31,0.263,76.20%,3.63,5.14,-1.51,8369
Tim Gustafson,Braves (AAA),25,66.1,4.88,5.29,0.92,0.81,11.70%,12.60%,-1.00%,0.305,1.82,0.335,68.70%,5.7,5.16,0.54,sa327085
Lee Hyde,Braves (AAA),25,21,7.29,5.14,1.42,0.86,17.20%,12.10%,5.10%,0.289,1.71,0.344,75.30%,4.29,5.16,-0.88,sa326720
Corey Kluber,Indians (AAA),24,11,6.55,4.91,1.33,0.82,17.00%,12.80%,4.30%,0.256,1.45,0.3,84.30%,3.27,5.17,-1.9,2429
Daniel Stange,Diamondbacks (AAA),24,23.1,6.17,3.86,1.6,1.16,15.10%,9.40%,5.70%,0.302,1.67,0.338,63.20%,6.17,5.17,1,9404
Blake Beavan,Mariners (AAA),21,40.1,4.91,1.79,2.75,1.34,12.20%,4.40%,7.80%,0.329,1.59,0.352,60.80%,6.47,5.18,1.3,338
J.R. Mathes,Cubs (AAA),28,129,4.47,1.95,2.29,1.26,11.30%,4.90%,6.30%,0.295,1.44,0.309,63.90%,5.44,5.18,0.26,sa254188
Daniel Mccutchen,Pirates (AAA),27,79,4.44,2.16,2.05,1.37,12.20%,5.90%,6.30%,0.241,1.14,0.242,77.00%,3.99,5.2,-1.21,263
Nate Robertson,- - -,32,30.2,5.28,2.35,2.25,1.47,12.80%,5.70%,7.10%,0.316,1.63,0.336,53.50%,7.34,5.2,2.13,1620
Scott Elbert,Dodgers (AAA),24,43.1,9.35,7.06,1.32,0.83,21.50%,16.30%,5.30%,0.266,1.85,0.339,73.30%,4.98,5.2,-0.22,7489
Samuel Deduno,Rockies (AAA),26,30.2,8.51,5.28,1.61,0.88,21.80%,13.50%,8.30%,0.182,1.24,0.218,79.90%,2.93,5.22,-2.28,5285
Corey Hamman,Pirates (AAA),30,43.1,7.48,3.74,2,1.45,19.50%,9.70%,9.70%,0.239,1.32,0.267,84.00%,3.74,5.22,-1.48,sa201577
Cesar Carrillo,Padres (AAA),26,151,5.66,3.4,1.67,1.19,14.20%,8.50%,5.70%,0.273,1.48,0.296,61.90%,5.6,5.22,0.38,4697
Steven Wright,Indians (AAA),25,10.2,8.44,4.22,2,1.69,20.40%,10.20%,10.20%,0.296,1.69,0.344,59.20%,7.59,5.23,2.37,8185
Brandon Medders,Giants (AAA),30,28,8.36,3.21,2.6,1.61,21.50%,8.30%,13.20%,0.255,1.36,0.291,68.80%,5.46,5.23,0.23,8604
Scott Proctor,Braves (AAA),33,34.1,7.6,3.93,1.93,1.57,17.90%,9.30%,8.60%,0.308,1.75,0.351,60.80%,7.08,5.24,1.84,1911
John Raburn,Brewers (AAA),31,3,6,9,0.67,0,15.40%,23.10%,-7.70%,0.1,1.33,0.125,100.00%,0,5.26,-5.26,sa198964
