Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Andrew Chafin,Diamondbacks (A+),22,122.1,11.04,5.08,2.17,0.88,27.70%,12.70%,14.90%,0.238,1.48,0.324,65.60%,4.93,4.38,0.55,12988
Tyler Waldron,Pirates (A+),23,115,5.71,2.27,2.52,0.86,14.20%,5.60%,8.60%,0.301,1.5,0.338,64.80%,5.09,4.38,0.7,sa545242
Bobby Doran,Astros (A+),23,103.1,6.27,2.61,2.4,0.7,16.80%,7.00%,9.80%,0.24,1.21,0.275,66.80%,3.57,4.39,-0.81,sa503077
Danny Reynolds,Angels (A+),21,33,6.82,2.18,3.13,0.82,17.70%,5.70%,12.10%,0.298,1.42,0.35,58.00%,5.45,4.39,1.06,sa501564
Jose Gonzalez,Twins (A+),22,52,8.83,2.25,3.92,1.21,23.20%,5.90%,17.30%,0.231,1.13,0.277,61.20%,4.85,4.39,0.45,sa504004
Kenedy Agramonte,Yankees (A+),21,1,9,9,1,0,20.00%,20.00%,0.00%,0.25,2,0.333,100.00%,0,4.39,-4.39,sa549130
Rick Van Den Hurk,Pirates (A+),27,6,7.5,1.5,5,1.5,19.20%,3.90%,15.40%,0.32,1.5,0.368,65.80%,6,4.39,1.61,5099
Kyle Winkler,Diamondbacks (A+),22,43,7.95,5.02,1.58,0.42,18.70%,11.80%,6.90%,0.287,1.74,0.355,57.40%,5.44,4.4,1.05,sa526575
David Walters,Orioles (A+),24,58.1,7.87,2.31,3.4,1.23,20.20%,5.90%,14.20%,0.261,1.3,0.303,77.00%,3.55,4.4,-0.85,sa504082
Craig Whitaker,Giants (A+),27,15.1,12.91,2.93,4.4,1.17,33.30%,7.60%,25.80%,0.193,1.04,0.273,75.60%,3.52,4.4,-0.88,sa231134
Antonio Cruz,Royals (A+),20,20.2,6.53,7.4,0.88,0,16.00%,18.10%,-2.10%,0.208,1.6,0.258,75.80%,3.48,4.4,-0.92,sa506741
Bradin Hagens,Diamondbacks (A+),23,95,7.77,4.64,1.67,0.38,20.20%,12.00%,8.10%,0.237,1.39,0.298,68.20%,3.88,4.4,-0.52,7422
Shawn Griffith,Blue Jays (A+),25,41.1,9.15,5.66,1.62,0.65,22.30%,13.80%,8.50%,0.258,1.62,0.333,56.20%,6.31,4.41,1.9,sa503221
Steven Snodgrass,Giants (A+),24,146,5.67,3.51,1.61,0.43,14.70%,9.10%,5.60%,0.28,1.48,0.325,64.50%,4.62,4.41,0.21,sa598487
Tyler Matzek,Rockies (A+),21,142.1,9.67,6.01,1.61,0.44,23.60%,14.60%,8.90%,0.244,1.61,0.327,66.50%,4.62,4.41,0.2,10058
Kurt Yacko,Rockies (A+),24,59.1,7.58,2.12,3.57,1.06,19.80%,5.60%,14.30%,0.287,1.38,0.339,80.60%,3.64,4.42,-0.78,sa454989
Wilking Rodriguez,Rays (A+),22,34,7.68,3.97,1.93,0.79,20.40%,10.60%,9.90%,0.21,1.21,0.25,55.30%,5.56,4.42,1.14,8801
Matt Swynenberg,Nationals (A+),23,115.1,5.62,2.97,1.89,0.78,13.70%,7.20%,6.50%,0.306,1.6,0.343,68.50%,4.92,4.43,0.48,sa502344
Kyler Burke,Cubs (A+),24,56.2,6.19,3.49,1.77,0.79,15.10%,8.50%,6.60%,0.274,1.52,0.311,63.00%,4.92,4.43,0.49,sa326508
Eric Beaulac,Orioles (A+),25,32,8.72,5.06,1.72,0.84,22.80%,13.20%,9.60%,0.214,1.34,0.265,75.40%,3.38,4.45,-1.07,sa455051
Taylor Hill,Nationals (A+),23,15,6.6,1.8,3.67,1.2,16.90%,4.60%,12.30%,0.279,1.33,0.313,55.00%,4.8,4.45,0.35,12515
Perci Garner,Phillies (A+),23,134,6.11,4.23,1.44,0.6,15.20%,10.60%,4.70%,0.256,1.48,0.294,63.70%,4.84,4.45,0.38,sa548275
Matthew Bischoff,Orioles (A+),25,28,9,1.93,4.67,1.61,24.80%,5.30%,19.50%,0.208,1,0.233,86.40%,2.89,4.46,-1.56,sa549461
Ruben Flores,Red Sox (A+),28,36.1,7.68,1.98,3.88,1.24,22.10%,5.70%,16.40%,0.195,0.91,0.217,76.70%,2.72,4.46,-1.73,sa225764
Ryan Quigley,Padres (A+),27,78.2,10.3,3.55,2.9,1.03,26.90%,9.30%,17.60%,0.209,1.18,0.268,64.10%,4.58,4.46,0.11,sa654230
Zach Fowler,Orioles (A+),23,11,8.18,1.64,5,1.64,20.00%,4.00%,16.00%,0.354,1.73,0.417,67.90%,6.55,4.48,2.07,sa599693
Cole Nelson,Twins (A+),22,82,7.24,5.38,1.35,0.55,16.10%,11.90%,4.10%,0.32,2,0.382,62.50%,6.26,4.48,1.78,sa503681
Donald Medlinger,Diamondbacks (A+),21,3,15,12,1.25,0,35.70%,28.60%,7.10%,0.2,2,0.4,83.30%,3,4.48,-1.48,sa659515
Taylor Rogers,Giants (A+),25,152.2,6.96,3.36,2.07,0.65,17.40%,8.40%,9.00%,0.275,1.48,0.326,69.50%,4.13,4.48,-0.36,sa502144
Jhonatan Ramos,Pirates (A+),22,60,5.55,3.15,1.76,0.75,14.30%,8.10%,6.20%,0.236,1.27,0.262,64.40%,4.65,4.49,0.16,sa504204
Jhon Garcia,Twins (A+),25,42.2,5.91,2.95,2,0.84,15.00%,7.50%,7.50%,0.271,1.41,0.304,69.70%,3.8,4.5,-0.7,sa504229
Stephen Kohlscheen,Mariners (A+),23,44,12.27,4.7,2.61,1.23,30.00%,11.50%,18.50%,0.261,1.57,0.364,81.20%,3.27,4.5,-1.22,sa502700
Drake Britton,Red Sox (A+),23,45,8.4,3.8,2.21,1,20.90%,9.50%,11.40%,0.236,1.36,0.282,51.70%,5.8,4.5,1.3,2868
Ryan Pressly,Red Sox (A+),23,76,7.22,3.08,2.35,1.07,18.30%,7.80%,10.50%,0.283,1.47,0.329,56.10%,6.28,4.5,1.77,7005
Chris Bassitt,White Sox (A+),23,91,7.42,5.34,1.39,0.59,18.60%,13.40%,5.20%,0.215,1.41,0.258,70.40%,3.66,4.51,-0.85,12304
Dan Bennett,Tigers (A+),23,11.2,9.26,5.4,1.71,0.77,24.50%,14.30%,10.20%,0.195,1.29,0.25,68.50%,3.86,4.51,-0.65,sa599728
Daniel Lopez,Rangers (A+),25,5.1,5.06,5.06,1,0,11.10%,11.10%,0.00%,0.348,2.06,0.4,66.70%,5.06,4.51,0.55,sa456033
J.D. Reichenbach,Indians (A+),24,63,6.86,4.29,1.6,0.71,16.80%,10.50%,6.30%,0.27,1.56,0.317,62.10%,5.14,4.51,0.63,sa328119
Craig Bennigson,Rockies (A+),25,77,6.43,2.34,2.75,0.94,16.60%,6.00%,10.60%,0.28,1.39,0.319,63.70%,4.91,4.52,0.39,sa454747
Hunter Cervenka,Cubs (A+),22,18.2,9.16,5.3,1.73,0.96,22.40%,12.90%,9.40%,0.284,1.71,0.359,75.30%,3.86,4.52,-0.66,sa455521
Josh Mueller,Rockies (A+),23,51,6.35,3.71,1.71,0.53,17.00%,9.90%,7.10%,0.249,1.33,0.293,79.00%,3.18,4.52,-1.34,sa526401
Michael Thomas,Dodgers (A+),23,11.1,7.94,3.97,2,0.79,19.60%,9.80%,9.80%,0.196,1.24,0.229,71.40%,3.18,4.52,-1.34,sa599576
Brian Stroud,Tigers (A+),23,47,4.4,3.64,1.21,0.57,11.40%,9.40%,2.00%,0.242,1.34,0.263,70.20%,4.02,4.52,-0.5,sa599344
Steve Smith,Dodgers (A+),26,55,7.53,3.44,2.19,0.82,19.20%,8.80%,10.40%,0.239,1.33,0.281,58.20%,4.25,4.52,-0.27,sa456605
Eduardo Figueroa,Cubs (A+),23,77.2,6.84,3.36,2.03,0.93,18.60%,9.10%,9.40%,0.215,1.16,0.244,80.00%,2.9,4.53,-1.63,sa502994
Nicholas Schnaitmann,Rockies (A+),22,85,6.88,4.13,1.67,0.53,17.80%,10.70%,7.10%,0.269,1.48,0.324,71.30%,3.92,4.53,-0.61,sa455457
Greg Gonzalez,Padres (A+),23,54.1,10.27,3.81,2.7,1.16,27.80%,10.30%,17.50%,0.211,1.2,0.269,83.60%,3.15,4.53,-1.38,sa598339
Chad James,Marlins (A+),21,114.2,6.28,3.92,1.6,0.71,15.10%,9.50%,5.70%,0.293,1.64,0.338,63.30%,4.87,4.54,0.33,sa500729
Albert Suarez,Rays (A+),22,125.2,4.44,2.15,2.07,0.79,11.50%,5.60%,5.90%,0.265,1.29,0.285,63.10%,4.08,4.55,-0.47,sa455792
Victor Mateo,Rays (A+),22,117,5.54,3.31,1.67,0.69,14.20%,8.50%,5.70%,0.254,1.35,0.285,65.90%,4.31,4.55,-0.24,sa504206
Wes Musick,Astros (A+),25,32.1,7.24,1.95,3.71,1.11,21.00%,5.70%,15.30%,0.233,1.05,0.267,85.00%,2.51,4.56,-2.05,sa501554
Cole White,Royals (A+),24,35,7.2,6.43,1.12,0.26,17.40%,15.50%,1.90%,0.256,1.69,0.317,67.70%,4.37,4.56,-0.19,sa455563
Jon Michael Redding,Dodgers (A+),24,130.1,7.04,3.31,2.13,0.69,17.40%,8.20%,9.20%,0.282,1.51,0.334,67.70%,4.42,4.56,-0.14,sa454583
Ryan O'Sullivan,- - -,21,28.2,5.65,3.45,1.64,0.63,14.10%,8.60%,5.50%,0.285,1.53,0.323,71.10%,3.14,4.56,-1.42,sa455098
Andrew Smith,Angels (A+),23,58.2,6.29,2.15,2.93,0.92,16.30%,5.60%,10.70%,0.275,1.35,0.312,70.30%,4.3,4.56,-0.27,sa659569
John Whitaker,Athletics (A+),23,1.1,6.75,6.75,1,0,14.30%,14.30%,0.00%,0.333,2.25,0.4,66.70%,6.75,4.56,2.19,sa549594
Bryan Morgado,Phillies (A+),23,7.2,9.39,4.7,2,1.17,25.00%,12.50%,12.50%,0.25,1.43,0.316,52.10%,4.7,4.57,0.13,sa501247
Joshua Poytress,Pirates (A+),21,41.2,6.26,5.62,1.12,0.43,16.30%,14.60%,1.70%,0.238,1.49,0.283,84.70%,2.59,4.57,-1.98,sa455323
Chad Rose,Rockies (A+),24,74,9.73,5.35,1.82,0.73,24.70%,13.60%,11.10%,0.216,1.41,0.281,62.50%,4.26,4.57,-0.31,sa455328
Leuris Gomez,Rockies (A+),25,98,8.91,3.21,2.77,1.1,22.70%,8.20%,14.50%,0.264,1.41,0.324,62.80%,5.14,4.59,0.55,sa455628
Frank Del Valle,Cubs (A+),22,99.1,7.61,2.72,2.8,1.27,21.00%,7.50%,13.50%,0.192,1.01,0.21,67.90%,3.26,4.59,-1.33,sa600031
Charlie Lowell,Marlins (A+),21,5,9,1.8,5,1.8,27.80%,5.60%,22.20%,0.235,1,0.273,100.00%,1.8,4.59,-2.79,sa455511
Kenn Kasparek,Pirates (A+),26,62.1,4.91,2.89,1.7,0.72,12.40%,7.30%,5.10%,0.294,1.49,0.325,67.40%,5.05,4.6,0.46,sa454774
Manuel Barreda,Yankees (A+),23,57,9.47,5.05,1.88,0.95,24.10%,12.90%,11.20%,0.236,1.44,0.301,75.10%,3.95,4.6,-0.66,sa390658
Jacob Brown,Athletics (A+),25,133.1,6.35,1.76,3.62,1.08,16.00%,4.40%,11.60%,0.291,1.41,0.327,61.10%,5.06,4.62,0.45,sa549729
Andrew Moye,Brewers (A+),24,59.2,6.79,3.17,2.14,1.06,17.10%,8.00%,9.10%,0.246,1.34,0.277,62.80%,5.13,4.62,0.51,sa327157
Daniel Oliver,Marlins (A+),21,7.1,9.82,4.91,2,1.23,21.60%,10.80%,10.80%,0.333,2.05,0.417,36.80%,12.27,4.62,7.65,sa598108
Alan Oaks,Marlins (A+),24,35,7.71,3.86,2,1.03,18.10%,9.00%,9.00%,0.302,1.71,0.357,62.10%,6.17,4.62,1.55,sa547531
Christopher Franklin,Padres (A+),24,42,7.93,4.5,1.76,0.64,19.30%,10.90%,8.30%,0.284,1.64,0.349,68.90%,4.71,4.62,0.09,sa549092
George Mieses,Mariners (A+),21,38,6.39,1.89,3.38,0.95,16.00%,4.70%,11.20%,0.304,1.47,0.347,59.90%,5.21,4.63,0.58,sa506625
Mark Sorensen,Tigers (A+),26,12,1.5,0,2,0.75,4.60%,0.00%,4.60%,0.262,0.92,0.256,60.30%,4.5,4.64,-0.14,sa455193
David Martinez,Astros (A+),24,160.1,6.4,1.85,3.45,1.07,16.80%,4.90%,12.00%,0.283,1.33,0.32,67.10%,4.38,4.64,-0.27,8893
Zach Lee,Dodgers (A+),20,55.1,8.46,1.63,5.2,1.46,22.20%,4.30%,18.00%,0.269,1.27,0.315,68.50%,4.55,4.65,-0.09,sa548182
Caleb Brewer,Braves (A+),23,46.2,6.75,5.59,1.21,0.58,16.40%,13.60%,2.80%,0.273,1.69,0.324,68.60%,4.44,4.65,-0.21,sa390672
Miguel Munoz,Twins (A+),23,63.2,6.93,3.53,1.96,0.99,17.60%,9.00%,8.60%,0.28,1.49,0.325,69.50%,4.66,4.65,0.01,sa455901
Hunter Strickland,Pirates (A+),23,45.1,4.96,1.59,3.13,0.99,13.30%,4.30%,9.00%,0.27,1.21,0.292,83.30%,2.98,4.65,-1.67,7836
Geoff Parker,Rockies (A+),23,13,8.31,2.08,4,1.38,22.60%,5.70%,17.00%,0.22,1.08,0.25,71.40%,3.46,4.66,-1.2,sa526213
Ricky Martinez,Cardinals (A+),24,13.1,5.4,7.43,0.73,0,11.00%,15.10%,-4.10%,0.355,2.48,0.407,51.50%,9.45,4.67,4.78,sa550460
Michael Goodnight,Indians (A+),23,145.1,6.25,4.71,1.33,0.5,15.40%,11.60%,3.80%,0.269,1.56,0.316,66.90%,4.64,4.67,-0.03,sa455520
Scott Copeland,- - -,24,123,7.02,3.8,1.85,0.88,16.70%,9.00%,7.70%,0.3,1.67,0.351,61.60%,5.63,4.68,0.95,sa549354
Jon Bachanov,White Sox (A+),23,66,7.5,5.86,1.28,0.55,19.30%,15.10%,4.20%,0.219,1.44,0.27,71.00%,3.95,4.69,-0.73,sa389939
Scott Weismann,Cubs (A+),22,46.1,8.55,3.11,2.75,1.36,21.30%,7.70%,13.50%,0.261,1.4,0.307,61.90%,5.63,4.69,0.94,sa455418
Eric Smith,Diamondbacks (A+),23,19.1,7.45,4.66,1.6,0.47,19.30%,12.10%,7.20%,0.239,1.4,0.296,76.10%,3.72,4.69,-0.97,sa500819
Adrian Salcedo,Twins (A+),21,25.1,4.97,5.33,0.93,0.36,11.50%,12.30%,-0.80%,0.311,1.89,0.352,52.50%,6.39,4.7,1.7,sa504003
Patrick Schuster,Diamondbacks (A+),21,64.1,9.37,4.48,2.09,0.7,23.90%,11.40%,12.50%,0.235,1.37,0.307,67.00%,4.9,4.7,0.2,sa501734
Mike Rayl,Indians (A+),23,149.1,5.73,3.44,1.67,0.78,14.80%,8.90%,5.90%,0.254,1.35,0.285,70.90%,4.28,4.71,-0.43,sa501740
Thomas Melgarejo,Royals (A+),25,17.1,6.23,2.6,2.4,1.04,15.80%,6.60%,9.20%,0.261,1.33,0.291,85.60%,3.12,4.71,-1.6,sa328570
Jesse Hernandez,Blue Jays (A+),23,47.2,7.17,2.27,3.17,1.32,18.40%,5.80%,12.60%,0.288,1.41,0.329,55.60%,6.61,4.72,1.89,sa550051
Edward Concepcion,Giants (A+),23,48.2,9.43,6.84,1.38,0.37,22.30%,16.20%,6.10%,0.217,1.6,0.287,55.00%,6.1,4.72,1.38,sa502851
Travis Adair,Orioles (A+),24,3,3,3,1,0,8.30%,8.30%,0.00%,0.1,0.67,0.111,33.30%,6,4.72,1.28,sa455263
Scott Schneider,Cardinals (A+),24,32.1,5.29,3.06,1.73,0.84,12.80%,7.40%,5.40%,0.269,1.45,0.295,61.10%,4.73,4.72,0.01,sa502040
Matt Bywater,Orioles (A+),23,46,7.24,2.74,2.64,1.37,17.90%,6.80%,11.10%,0.297,1.54,0.338,64.30%,5.67,4.73,0.94,sa548356
Jed Bradley,Brewers (A+),22,107.1,5.03,3.61,1.4,0.75,12.10%,8.70%,3.40%,0.305,1.67,0.337,63.20%,5.53,4.74,0.8,sa578205
Roenis Elias,Mariners (A+),23,148.1,7.77,2.49,3.12,1.15,20.90%,6.70%,14.20%,0.241,1.19,0.281,66.30%,3.76,4.74,-0.98,12673
Todd Mcinnis,Cardinals (A+),24,89,6.07,2.02,3,1.31,15.20%,5.10%,10.10%,0.297,1.46,0.326,64.80%,4.55,4.75,-0.2,sa549935
Boomer Potts,Blue Jays (A+),26,32.1,9.74,6.4,1.52,0.84,25.40%,16.70%,8.70%,0.186,1.36,0.24,81.30%,3.34,4.75,-1.41,sa456487
Brett Wallach,Cubs (A+),23,11,6.55,4.09,1.6,0.82,13.80%,8.60%,5.20%,0.365,2.18,0.419,59.30%,8.18,4.76,3.42,sa501233
Jimmy Ballinger,White Sox (A+),24,49.1,5.29,4.56,1.16,0.55,12.80%,11.00%,1.80%,0.237,1.46,0.265,72.40%,3.83,4.76,-0.93,sa501649
Connor Whalen,Brewers (A+),24,11.2,9.26,5.4,1.71,0.77,21.10%,12.30%,8.80%,0.333,1.97,0.429,63.60%,6.94,4.76,2.18,sa599907
Anthony Meo,Diamondbacks (A+),22,140,9.84,4.56,2.15,0.96,24.60%,11.40%,13.20%,0.248,1.46,0.32,70.80%,4.11,4.78,-0.66,sa577803
Kyle Winters,Nationals (A+),25,42.1,8.5,2.55,3.33,1.49,20.80%,6.30%,14.60%,0.318,1.61,0.38,59.50%,7.02,4.78,2.24,sa291447
Ian Marshall,Braves (A+),25,28.2,7.53,3.45,2.18,1.26,17.80%,8.20%,9.60%,0.333,1.81,0.39,69.60%,5.34,4.78,0.56,sa549516
Matthew Jackson,Padres (A+),24,85,5.19,1.48,3.5,1.06,13.40%,3.80%,9.60%,0.301,1.4,0.328,66.70%,5.08,4.79,0.29,sa502709
Kenny Moreland,Orioles (A+),26,32,5.34,1.69,3.17,1.41,14.50%,4.60%,9.90%,0.264,1.22,0.277,71.90%,3.94,4.79,-0.85,sa455687
Carl Pavano,Twins (A+),36,5,5.4,0,3,1.8,15.80%,0.00%,15.80%,0.211,0.8,0.2,100.00%,1.8,4.79,-2.99,790
Trent Howard,Orioles (A+),22,100.2,6.26,2.32,2.69,1.34,16.30%,6.10%,10.30%,0.275,1.35,0.302,57.60%,4.83,4.8,0.03,sa577792
Collin Cargill,Marlins (A+),24,21.1,6.33,5.91,1.07,0,15.20%,14.10%,1.00%,0.266,1.64,0.328,80.50%,1.69,4.8,-3.11,sa598617
Christopher Wilson,Giants (A+),25,41.1,9.15,3.92,2.33,1.09,24.70%,10.60%,14.10%,0.193,1.14,0.233,81.00%,3.27,4.81,-1.54,sa456363
Hector Correa,Giants (A+),24,18,11.5,7.5,1.53,0.5,27.40%,17.90%,9.50%,0.254,1.78,0.372,52.20%,7.5,4.81,2.69,sa326714
Brandon Brewer,Angels (A+),22,9,11,5,2.2,1,26.20%,11.90%,14.30%,0.222,1.44,0.292,79.40%,3,4.81,-1.81,sa599394
Cole Cook,Indians (A+),23,23,7.04,3.91,1.8,1.17,18.40%,10.20%,8.20%,0.216,1.26,0.239,76.60%,2.74,4.82,-2.08,sa526300
Justin Collop,White Sox (A+),24,121,5.95,2.83,2.11,1.04,15.10%,7.20%,7.90%,0.274,1.4,0.305,75.70%,4.17,4.83,-0.67,sa501546
Blaine Howell,Reds (A+),23,35.1,6.37,4.84,1.32,0.51,15.10%,11.50%,3.60%,0.295,1.75,0.345,64.80%,4.84,4.83,0.01,sa328243
Taylor Stanton,Mariners (A+),24,108,6.58,1.75,3.76,1.17,16.80%,4.50%,12.40%,0.3,1.42,0.34,66.50%,5.17,4.84,0.32,sa455503
Brian Streilein,Astros (A+),23,41.2,7.13,3.46,2.06,0.86,17.70%,8.60%,9.10%,0.31,1.63,0.366,53.50%,7.78,4.85,2.93,sa550039
Kramer Sneed,Yankees (A+),23,63.2,6.93,5.65,1.23,0.71,16.80%,13.70%,3.10%,0.26,1.65,0.306,66.00%,5.37,4.85,0.52,sa549965
Jeremy Bleich,Yankees (A+),25,16.1,5.51,2.76,2,1.1,13.50%,6.80%,6.80%,0.294,1.53,0.321,69.00%,3.86,4.86,-1.01,sa454413
Francisco Mendoza,Rangers (A+),24,48,6.38,5.25,1.21,0.75,15.50%,12.70%,2.70%,0.267,1.65,0.307,72.60%,4.88,4.86,0.01,sa506029
Bret Montgomery,Dodgers (A+),26,33,7.64,3,2.55,1.09,19.20%,7.50%,11.60%,0.256,1.36,0.297,55.60%,5.45,4.87,0.58,sa550297
Diogenes Rosario,Diamondbacks (A+),23,59.1,10.31,6.07,1.7,0.61,24.40%,14.30%,10.00%,0.23,1.57,0.31,64.30%,4.85,4.88,-0.02,sa504012
Ian Krol,Athletics (A+),21,86.1,8.24,2.5,3.29,1.36,20.80%,6.30%,14.50%,0.27,1.38,0.315,55.90%,5.21,4.88,0.33,10066
Will Latimer,Red Sox (A+),26,11.1,9.53,3.97,2.4,1.59,22.20%,9.30%,13.00%,0.306,1.76,0.371,64.00%,7.15,4.89,2.26,sa389847
Willy Paredes,Diamondbacks (A+),23,47.1,5.13,3.42,1.5,0.57,11.70%,7.80%,3.90%,0.298,1.69,0.332,50.10%,6.46,4.89,1.57,sa597071
Scott Mcgregor,Cardinals (A+),25,8,3.38,2.25,1.5,0,8.60%,5.70%,2.90%,0.207,1,0.231,75.00%,2.25,4.89,-2.64,sa455250
Braulio Lara,Rays (A+),23,112,6.59,4.66,1.41,0.88,15.90%,11.20%,4.60%,0.271,1.62,0.31,61.60%,5.71,4.89,0.81,sa506176
Thomas Toledo,Brewers (A+),23,19.1,6.05,6.05,1,0.47,14.10%,14.10%,0.00%,0.295,1.86,0.344,67.40%,6.05,4.89,1.16,sa390377
Emmanuel De Leon,Pirates (A+),21,5.1,11.81,3.38,3.5,1.69,26.90%,7.70%,19.20%,0.348,1.88,0.467,20.80%,13.5,4.89,8.61,sa507213
Rich Mascheri,Yankees (A+),22,2.2,3.38,6.75,0.5,0,7.70%,15.40%,-7.70%,0.364,2.25,0.4,66.70%,6.75,4.89,1.86,sa697617
Miguel Celestino,Red Sox (A+),22,134.2,6.22,2.94,2.11,1.2,16.50%,7.80%,8.70%,0.252,1.28,0.276,68.00%,4.68,4.9,-0.22,sa504074
Chase Boruff,Royals (A+),23,49.1,8.21,3.83,2.14,1.09,18.80%,8.80%,10.00%,0.31,1.74,0.371,50.20%,7.48,4.91,2.57,sa557512
Francisco Jimenez,Indians (A+),23,112.2,5.11,4.55,1.12,0.72,12.50%,11.20%,1.40%,0.291,1.67,0.324,67.50%,5.19,4.91,0.28,sa503600
Rick Zagone,Orioles (A+),25,55.2,5.66,4.37,1.3,0.81,15.00%,11.60%,3.40%,0.217,1.28,0.239,80.60%,2.91,4.91,-2,sa454707
Matt Chaffee,Braves (A+),23,56.1,10.38,4.31,2.41,1.6,25.50%,10.60%,14.90%,0.257,1.51,0.318,72.60%,3.99,4.93,-0.94,sa578979
Thomas Keeling,Brewers (A+),24,52.2,8.89,5.13,1.73,0.85,20.80%,12.00%,8.80%,0.248,1.56,0.307,62.40%,5.64,4.93,0.71,sa502053
Ruben Alaniz,Astros (A+),21,100,6.3,2.34,2.69,1.08,16.50%,6.10%,10.40%,0.288,1.39,0.325,67.90%,5.04,4.93,0.11,sa550438
Kevin Nabors,Angels (A+),26,24,11.25,5.63,2,1.13,24.60%,12.30%,12.30%,0.293,1.92,0.384,65.40%,6,4.94,1.06,sa454862
Stephen Pryor,Mariners (A+),22,2.2,10.13,10.13,1,0,30.00%,30.00%,0.00%,0,1.13,0,33.30%,6.75,4.94,1.81,10663
Yunior De Jesus,Mariners (A+),23,2.2,10.13,10.13,1,0,20.00%,20.00%,0.00%,0.333,2.63,0.444,57.10%,6.75,4.94,1.81,sa511572
Juan Gonzalez,Rockies (A+),22,134.1,6.43,3.62,1.78,0.8,15.50%,8.70%,6.80%,0.321,1.73,0.371,58.90%,6.03,4.95,1.08,sa504209
Bryan Blough,White Sox (A+),22,18.1,8.35,3.44,2.43,1.47,21.30%,8.80%,12.50%,0.264,1.42,0.308,83.30%,3.93,4.97,-1.04,sa599715
Taylor Siemens,Diamondbacks (A+),23,89.1,8.76,3.43,2.56,1.31,22.00%,8.60%,13.40%,0.293,1.56,0.355,67.60%,4.84,4.97,-0.13,sa598924
Ryan Bradley,Giants (A+),23,152.1,5.55,3.43,1.62,0.77,13.60%,8.40%,5.20%,0.292,1.58,0.328,67.00%,4.9,4.97,-0.07,sa549830
Ryan Demmin,Nationals (A+),24,63,9.29,3.57,2.6,1.57,22.20%,8.50%,13.70%,0.292,1.62,0.351,72.90%,4.57,4.97,-0.4,sa551725
Michael Ojala,Marlins (A+),24,46.2,8.1,3.47,2.33,1.54,20.90%,9.00%,11.90%,0.257,1.39,0.293,74.40%,4.82,4.98,-0.16,sa503043
Doug Salinas,Pirates (A+),23,17,5.29,2.65,2,1.06,14.10%,7.00%,7.00%,0.25,1.24,0.269,59.40%,5.29,4.98,0.31,sa329104
Tyrelle Harris,Cubs (A+),25,21.1,9.28,5.48,1.69,1.27,24.20%,14.30%,9.90%,0.154,1.17,0.17,81.70%,2.53,4.99,-2.46,sa501985
Shawn Sanford,Giants (A+),23,101.1,5.77,2.49,2.32,1.07,14.70%,6.30%,8.40%,0.275,1.39,0.302,62.90%,5.15,4.99,0.16,sa501693
Chris Andujar,Rays (A+),24,30.2,5.58,3.52,1.58,0.88,14.30%,9.00%,5.30%,0.256,1.37,0.284,71.80%,4.4,4.99,-0.59,sa329219
Jim Walczak,Reds (A+),25,100.1,10.76,4.13,2.61,1.52,26.60%,10.20%,16.40%,0.271,1.55,0.346,65.10%,5.65,5,0.65,sa501724
George Jensen,Rays (A+),22,83.1,5.4,3.67,1.47,0.97,12.90%,8.80%,4.10%,0.29,1.62,0.318,65.90%,5.83,5,0.83,sa550287
Madison Boer,Twins (A+),22,111,5.35,2.59,2.06,1.22,13.00%,6.30%,6.70%,0.314,1.61,0.341,59.40%,6.41,5.02,1.39,sa580423
Brad Watson,Cardinals (A+),22,27.2,6.51,3.25,2,1.3,16.40%,8.20%,8.20%,0.288,1.52,0.322,56.20%,6.83,5.02,1.81,sa579263
Andrew Kittredge,Mariners (A+),22,26.1,8.54,3.08,2.78,1.37,22.30%,8.00%,14.30%,0.314,1.56,0.384,68.70%,5.81,5.03,0.78,sa577676
Michael Gleason,Red Sox (A+),24,47.1,6.27,3.04,2.06,1.14,15.60%,7.60%,8.10%,0.275,1.44,0.307,70.10%,5.13,5.03,0.1,sa549970
Ryan Crowley,Angels (A+),21,62.2,7.76,3.73,2.08,1.15,17.90%,8.60%,9.30%,0.338,1.9,0.399,56.10%,7.76,5.04,2.71,sa503156
Kraig Sitton,Rockies (A+),23,49.2,3.99,3.08,1.29,0.72,10.10%,7.80%,2.30%,0.309,1.59,0.331,72.60%,3.08,5.06,-1.98,sa501975
Jeremy Gigliotti,Padres (A+),24,16,6.75,1.69,4,1.13,17.10%,4.30%,12.90%,0.328,1.5,0.38,86.80%,3.38,5.06,-1.69,sa598340
Robert Whitenack,Cubs (A+),23,51.1,5.44,4.73,1.15,0.7,12.60%,10.90%,1.60%,0.326,1.89,0.367,62.20%,5.96,5.07,0.89,sa501603
Ambioris Hidalgo,Mariners (A+),21,10.1,2.61,0.87,3,0.87,7.90%,2.60%,5.30%,0.194,0.77,0.188,52.60%,4.35,5.07,-0.72,sa506627
Alex Burgos,Tigers (A+),21,121.1,5.79,6.53,0.89,0.45,14.70%,16.60%,-1.90%,0.264,1.67,0.31,66.30%,4.9,5.07,-0.18,sa548431
Seth Simmons,Diamondbacks (A+),24,11.2,13.89,3.09,4.5,2.31,34.60%,7.70%,26.90%,0.271,1.46,0.37,54.70%,6.94,5.1,1.84,sa598797
