Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Brad Holt,Mets (AA),25,47.2,7.93,5.29,1.5,0.57,19.80%,13.20%,6.60%,0.242,1.51,0.299,75.90%,3.78,4.15,-0.37,sa454395
Jeremy Kehrt,Red Sox (AA),26,108.1,5.48,2.58,2.13,0.83,14.10%,6.60%,7.50%,0.289,1.44,0.322,71.20%,4.15,4.15,0,sa455400
Dellin Betances,Yankees (AA),24,56.2,8.42,4.76,1.77,0.64,19.70%,11.20%,8.60%,0.313,1.82,0.392,58.00%,6.51,4.16,2.36,6216
Matt Lollis,Padres (AA),21,35.1,9.17,3.82,2.4,1.02,22.10%,9.20%,12.90%,0.267,1.53,0.33,51.60%,5.86,4.16,1.7,sa501704
Wilkin De La Rosa,Reds (AA),27,43.1,8.52,5.61,1.52,0.62,21.10%,13.90%,7.20%,0.218,1.45,0.273,83.90%,2.49,4.16,-1.67,sa294324
Bradley Blanks,Brewers (AA),26,20.2,8.27,4.35,1.9,0.87,21.10%,11.10%,10.00%,0.253,1.45,0.31,74.50%,4.35,4.16,0.19,sa553373
Michael Ojala,Marlins (AA),24,17.2,6.62,3.06,2.17,1.02,17.30%,8.00%,9.30%,0.261,1.36,0.296,61.30%,4.08,4.16,-0.09,sa503043
Joe Gardner,Rockies (AA),24,138.1,6.44,2.54,2.54,0.85,16.70%,6.60%,10.10%,0.238,1.21,0.27,69.20%,3.97,4.18,-0.21,sa501227
Nick Tepesch,Rangers (AA),23,90.1,6.77,2.59,2.62,1,17.80%,6.80%,11.00%,0.275,1.36,0.316,70.50%,4.28,4.18,0.11,11716
Mike Wright,Orioles (AA),22,62.1,6.5,2.45,2.65,1.01,16.90%,6.40%,10.50%,0.287,1.41,0.328,65.30%,4.91,4.18,0.73,sa577951
Christopher Wilson,Giants (AA),25,20.1,5.75,4.87,1.18,0.44,15.90%,13.40%,2.40%,0.211,1.28,0.246,81.30%,2.66,4.19,-1.53,sa456363
Justin Marks,Royals (AA),24,85.1,7.7,4.01,1.92,0.84,20.20%,10.50%,9.70%,0.245,1.37,0.295,74.20%,3.8,4.19,-0.4,10265
Curtis Partch,Reds (AA),25,70.1,8.19,4.22,1.94,0.9,20.40%,10.50%,9.90%,0.271,1.54,0.33,72.40%,4.73,4.2,0.54,1333
Joel Weeks,Giants (AA),27,1,9,9,1,0,16.70%,16.70%,0.00%,0.4,3,0.5,100.00%,0,4.2,-4.2,sa456345
Kris Harvey,Pirates (AA),28,54.2,7.41,4.45,1.67,0.66,18.50%,11.10%,7.40%,0.245,1.45,0.295,73.60%,3.29,4.21,-0.92,sa293563
Josh Stinson,Brewers (AA),24,145.1,5.64,4.4,1.28,0.43,13.70%,10.70%,3.00%,0.286,1.64,0.329,74.80%,3.16,4.21,-1.05,3219
Brett Oberholtzer,Astros (AA),23,77,7.95,2.45,3.24,1.29,20.50%,6.30%,14.20%,0.262,1.32,0.304,70.80%,4.21,4.23,-0.02,3855
Murphy Smith,Athletics (AA),24,140,5.34,3.66,1.46,0.51,13.20%,9.10%,4.10%,0.303,1.63,0.345,64.50%,4.82,4.23,0.59,sa501722
Richard Castillo,Cardinals (AA),22,110,5.32,2.62,2.03,0.65,13.60%,6.70%,6.90%,0.29,1.44,0.327,76.20%,3.76,4.24,-0.48,sa454225
Michael Morrison,Tigers (AA),24,63,10.29,5.71,1.8,0.86,26.40%,14.70%,11.70%,0.201,1.37,0.265,80.90%,3.14,4.25,-1.11,sa502419
Brian Broderick,Nationals (AA),25,29.1,3.99,1.53,2.6,0.92,10.00%,3.90%,6.20%,0.298,1.43,0.315,74.70%,3.99,4.26,-0.27,3773
Jacob Pettit,Orioles (AA),25,124.2,6.21,1.73,3.58,1.16,17.10%,4.80%,12.30%,0.246,1.12,0.27,71.70%,3.83,4.26,-0.44,sa550144
Shawn Haviland,Athletics (AA),26,120,7.8,3.53,2.21,0.83,19.60%,8.90%,10.70%,0.264,1.43,0.318,66.60%,4.8,4.26,0.54,sa454866
Jhonatan Ramos,Pirates (AA),22,20.2,6.1,2.61,2.33,0.87,16.30%,7.00%,9.30%,0.244,1.21,0.274,86.80%,2.61,4.27,-1.65,sa504204
Alex Sogard,Astros (AA),24,53.2,5.87,4.19,1.4,0.5,15.00%,10.70%,4.30%,0.291,1.58,0.339,71.60%,3.86,4.27,-0.41,sa454563
Bryan Paukovits,Royals (AA),25,55.2,7.28,4.37,1.67,0.65,17.40%,10.50%,7.00%,0.295,1.69,0.354,64.90%,5.01,4.27,0.74,sa389310
Matt Fox,Mariners (AA),29,8,0,3.38,0,0,0.00%,8.80%,-8.80%,0.258,1.38,0.258,54.60%,5.63,4.27,1.36,7320
Mike Ballard,Nationals (AA),28,64.2,7.79,2.37,3.29,1.39,19.80%,6.00%,13.80%,0.305,1.52,0.355,75.00%,4.31,4.27,0.04,sa327794
Colby Shreve,Phillies (AA),24,43,6.07,5.23,1.16,0.42,14.90%,12.80%,2.10%,0.249,1.56,0.29,64.40%,3.56,4.27,-0.71,sa390625
Chris Reed,Dodgers (AA),22,35.1,7.39,5.09,1.45,0.51,18.70%,12.90%,5.80%,0.237,1.44,0.29,69.00%,4.84,4.28,0.56,sa578869
Donn Roach,Padres (AA),22,17,2.65,4.24,0.63,0,7.40%,11.80%,-4.40%,0.153,1,0.167,77.80%,1.59,4.28,-2.69,10620
Jake Shaffer,Cardinals (AA),24,1,9,9,1,0,12.50%,12.50%,0.00%,0.571,5,0.667,40.00%,27,4.28,22.72,sa455231
Jordan Whatcott,Phillies (AA),27,71.1,6.31,4.04,1.56,0.76,15.50%,9.90%,5.60%,0.287,1.61,0.331,66.00%,4.42,4.28,0.13,sa502742
Dan Meadows,Brewers (AA),24,51.2,5.92,3.83,1.55,0.7,16.20%,10.50%,5.70%,0.243,1.3,0.279,69.90%,4.18,4.29,-0.11,sa455781
Mauricio Robles,Mariners (AA),23,50.2,8.88,7.28,1.22,0.36,22.00%,18.10%,4.00%,0.197,1.52,0.26,72.50%,4.09,4.29,-0.2,8895
Ryan Searle,Cubs (AA),23,24.1,6.29,4.07,1.55,0.74,15.50%,10.00%,5.50%,0.265,1.52,0.304,68.20%,4.07,4.29,-0.23,sa377586
Adam Miller,Yankees (AA),27,39,3.23,3,1.08,0.46,7.70%,7.10%,0.60%,0.339,1.79,0.362,66.50%,5.08,4.31,0.77,sa243995
Dallas Beeler,Cubs (AA),23,136,4.63,3.18,1.46,0.73,11.60%,8.00%,3.70%,0.301,1.57,0.33,71.10%,4.24,4.31,-0.08,11471
Neil Ramirez,Rangers (AA),23,49.1,8.21,2.92,2.81,1.09,21.60%,7.70%,13.90%,0.251,1.28,0.302,70.50%,4.2,4.31,-0.12,7677
Jake Thompson,Rays (AA),22,124.2,6.5,4.04,1.61,0.87,15.40%,9.60%,5.80%,0.306,1.75,0.351,63.80%,5.56,4.32,1.24,sa526929
Dan Houston,Rockies (AA),25,161.1,5.36,2.12,2.53,0.89,14.00%,5.60%,8.50%,0.275,1.31,0.303,74.00%,3.74,4.33,-0.59,sa454953
R.J. Seidel,Brewers (AA),24,67.1,7.08,4.14,1.71,0.8,18.00%,10.50%,7.50%,0.24,1.38,0.281,74.80%,3.34,4.33,-0.99,sa327894
Ryan Dennick,Royals (AA),25,74,8.76,3.65,2.4,1.09,22.40%,9.30%,13.00%,0.227,1.28,0.272,62.90%,4.62,4.33,0.29,9261
Robert Gilliam,Nationals (AA),24,84.2,7.97,3.93,2.03,0.96,19.40%,9.60%,9.80%,0.274,1.55,0.328,60.30%,6.38,4.34,2.04,sa501570
Tyrelle Harris,Cubs (AA),25,29.1,5.83,4.91,1.19,0.31,14.10%,11.90%,2.20%,0.27,1.6,0.316,74.60%,3.68,4.34,-0.66,sa501985
Graham Taylor,Marlins (AA),28,147.1,5.25,2.08,2.53,1.1,13.50%,5.30%,8.20%,0.282,1.38,0.304,74.80%,3.91,4.34,-0.43,3719
Bruce Billings,Athletics (AA),26,5.2,4.76,6.35,0.75,0,12.00%,16.00%,-4.00%,0.191,1.41,0.222,75.00%,3.18,4.34,-1.16,3044
Frank Batista,Cubs (AA),23,52.2,6.66,3.59,1.86,1.03,18.00%,9.70%,8.30%,0.194,1.12,0.212,88.90%,2.22,4.34,-2.12,sa506678
Ryan Duke,Phillies (AA),23,9.2,12.1,6.52,1.86,0.93,27.10%,14.60%,12.50%,0.225,1.66,0.308,51.30%,3.72,4.34,-0.62,sa578017
Evan Anundsen,Brewers (AA),24,118.2,5.08,3.41,1.49,0.68,12.60%,8.50%,4.10%,0.28,1.51,0.311,66.50%,4.85,4.34,0.51,sa326711
Trevor Hurley,Rangers (AA),24,27.1,7.9,4.94,1.6,0.66,19.50%,12.20%,7.30%,0.245,1.5,0.3,69.70%,3.62,4.34,-0.72,sa454948
Robert Bundy,Orioles (AA),22,80.2,7.14,3.9,1.83,0.78,16.90%,9.30%,7.70%,0.293,1.65,0.345,57.20%,6.25,4.34,1.9,sa454969
Luis Vasquez,Dodgers (AA),26,45,6.4,5.6,1.14,0.2,14.70%,12.80%,1.80%,0.301,1.84,0.36,66.60%,5.8,4.34,1.46,sa393198
Duke Von Schamann,Dodgers (AA),21,5,0,1.8,0,0,0.00%,5.60%,-5.60%,0.188,0.8,0.188,80.00%,1.8,4.34,-2.54,sa658267
Chien-Ming Wang,Nationals (AA),32,45.1,6.55,1.79,3.67,1.39,16.40%,4.50%,11.90%,0.307,1.5,0.342,55.00%,6.75,4.35,2.4,2074
Eddie Kunz,Padres (AA),26,47.2,5.1,3.59,1.42,0.57,12.70%,8.90%,3.80%,0.262,1.45,0.292,62.00%,5.29,4.35,0.94,2862
Aaron Miller,Dodgers (AA),24,121.1,8.16,5.27,1.55,0.74,20.50%,13.20%,7.30%,0.255,1.55,0.316,72.50%,4.45,4.36,0.09,sa327134
Chris Rearick,Rays (AA),24,24.2,9.49,2.92,3.25,1.46,24.30%,7.50%,16.80%,0.227,1.22,0.269,68.20%,4.38,4.36,0.02,sa550150
Jay Voss,Tigers (AA),25,10.1,6.97,3.48,2,0.87,16.00%,8.00%,8.00%,0.378,2.03,0.444,63.10%,6.1,4.36,1.73,sa390455
Matt Wright,Blue Jays (AA),25,52.1,9.97,3.1,3.22,1.55,27.40%,8.50%,18.90%,0.203,1.09,0.24,75.40%,3.96,4.37,-0.41,sa454889
Arcenio Leon,Astros (AA),25,63.2,8.2,4.66,1.76,0.85,20.80%,11.80%,9.00%,0.247,1.46,0.302,68.50%,4.38,4.38,0,sa393037
Michael Blazek,Cardinals (AA),23,80,9.34,3.83,2.44,1.24,25.30%,10.40%,14.90%,0.21,1.19,0.254,73.90%,4.16,4.38,-0.22,9654
Patrick Cooper,Tigers (AA),22,109.1,5.93,2.88,2.06,0.99,15.30%,7.40%,7.80%,0.273,1.4,0.304,65.60%,5.02,4.38,0.64,sa503035
Matt Oye,Angels (AA),26,112.1,6.01,3.2,1.88,0.8,15.60%,8.30%,7.30%,0.26,1.36,0.295,70.80%,3.85,4.38,-0.54,sa502841
Steven Hirschfeld,Twins (AA),26,117.2,6.2,2.22,2.79,1.22,16.00%,5.70%,10.30%,0.296,1.44,0.33,72.90%,4.44,4.38,0.05,sa293691
Edwar Cabrera,Rockies (AA),24,98,7.53,2.11,3.57,1.38,21.70%,6.10%,15.60%,0.185,0.9,0.196,80.00%,2.94,4.39,-1.45,9211
Neil Schenk,Rays (AA),26,60.2,6.23,2.97,2.1,1.04,16.50%,7.80%,8.60%,0.263,1.34,0.295,84.90%,2.97,4.4,-1.43,sa455251
Cory Riordan,Rockies (AA),26,39.1,6.64,1.83,3.63,1.37,18.40%,5.10%,13.30%,0.267,1.22,0.296,78.30%,3.66,4.4,-0.74,sa390235
Luis Avilan,Braves (AA),22,61.1,8.07,4.55,1.77,1.03,21.20%,11.90%,9.20%,0.219,1.32,0.259,76.20%,3.23,4.4,-1.17,2882
Armando Rodriguez,Mets (AA),24,72.2,9.54,2.6,3.67,1.61,26.10%,7.10%,19.00%,0.214,1.09,0.249,83.10%,3.22,4.4,-1.18,sa503637
Eddie Mckiernan,Angels (AA),23,51.2,6.62,3.31,2,0.87,16.30%,8.20%,8.20%,0.276,1.49,0.317,66.20%,5.05,4.4,0.65,sa390207
Miguel De Los Santos,Rangers (AA),23,58.2,10.74,5.22,2.06,1.23,26.90%,13.10%,13.90%,0.239,1.5,0.311,70.30%,5.22,4.41,0.81,sa393252
Edgar Ramirez,Mets (AA),28,42.1,5.53,2.76,2,0.85,14.40%,7.20%,7.20%,0.238,1.23,0.261,65.50%,4.46,4.41,0.06,sa329172
Johnny Hellweg,- - -,23,139.2,6.77,4.83,1.4,0.52,17.60%,12.60%,5.00%,0.239,1.4,0.287,76.00%,3.29,4.41,-1.13,10065
Jonnathan Aristil,Astros (AA),25,16.2,11.34,1.62,7,2.16,29.60%,4.20%,25.40%,0.294,1.38,0.372,86.20%,4.32,4.42,-0.1,sa392461
Alex Koronis,Rays (AA),24,39.1,8.47,6.86,1.23,0.46,20.80%,16.90%,3.90%,0.2,1.5,0.255,74.30%,4.12,4.44,-0.32,sa501664
Taylor Stanton,Mariners (AA),24,27.2,4.23,3.58,1.18,0.65,10.10%,8.50%,1.60%,0.299,1.66,0.324,63.40%,5.53,4.45,1.08,sa455503
Sean Gleason,Orioles (AA),26,37.2,7.17,2.87,2.5,1.19,17.30%,6.90%,10.40%,0.315,1.65,0.363,57.90%,5.97,4.45,1.52,sa328260
Hunter Strickland,Pirates (AA),23,42.1,7.02,3.19,2.2,1.06,17.90%,8.20%,9.80%,0.301,1.54,0.352,73.80%,4.46,4.45,0.01,7836
Jay Johnson,Phillies (AA),22,28.2,9.42,5.65,1.67,0.94,21.90%,13.10%,8.80%,0.271,1.74,0.341,68.40%,5.02,4.46,0.56,sa502141
Edgar Olmos,Marlins (AA),22,16.2,7.02,8.64,0.81,0,18.10%,22.20%,-4.20%,0.143,1.44,0.186,95.80%,0.54,4.46,-3.92,10174
Kevin Johnson,Angels (AA),23,38,4.26,2.61,1.64,0.71,11.40%,7.00%,4.40%,0.243,1.21,0.26,80.40%,2.37,4.46,-2.1,sa549486
Matt Mcswain,- - -,26,70.2,6.11,4.58,1.33,0.51,13.70%,10.30%,3.40%,0.319,1.9,0.369,63.10%,6.24,4.46,1.78,sa332077
Dustin Pease,Padres (AA),26,64,7.88,3.52,2.24,1.13,20.20%,9.00%,11.20%,0.245,1.34,0.287,72.00%,3.94,4.47,-0.53,sa590305
Ariel Pena,- - -,23,146.2,8.59,3.99,2.15,1.17,22.30%,10.40%,11.90%,0.242,1.36,0.292,76.40%,3.93,4.48,-0.55,sa503631
Daniel Sattler,Twins (AA),28,13.1,2.7,2.7,1,0.68,7.70%,7.70%,0.00%,0.208,1.05,0.209,87.30%,2.03,4.48,-2.45,sa393249
Jose Jimenez,Angels (AA),25,1.2,10.8,10.8,1,0,25.00%,25.00%,0.00%,0.333,2.4,0.5,75.00%,5.4,4.48,0.92,sa502566
Jeff Stevens,Mets (AA),28,9.1,8.68,8.68,1,0,18.40%,18.40%,0.00%,0.282,2.14,0.367,61.90%,7.71,4.49,3.23,3367
Nick Mccully,White Sox (AA),23,55,6.87,5.07,1.35,0.82,17.50%,12.90%,4.60%,0.239,1.47,0.278,68.90%,4.75,4.49,0.26,sa501576
Steve Garrison,Mariners (AA),25,81.2,4.19,2.2,1.9,0.99,10.70%,5.60%,5.10%,0.3,1.47,0.318,68.80%,4.74,4.49,0.25,9869
Jimmy Nelson,Brewers (AA),23,46,8.22,7.24,1.14,0.39,20.10%,17.70%,2.40%,0.201,1.54,0.256,68.80%,3.91,4.49,-0.58,10547
Craig Heyer,Yankees (AA),26,69.2,5.81,3.1,1.88,0.78,14.20%,7.60%,6.60%,0.307,1.59,0.349,63.10%,6.07,4.49,1.58,sa390183
Brett Lorin,Diamondbacks (AA),25,102.2,6.14,3.07,2,1.05,14.70%,7.40%,7.40%,0.292,1.58,0.326,56.20%,6.4,4.5,1.9,sa454589
Paul Smyth,Athletics (AA),25,69.1,6.88,3.12,2.21,1.04,17.70%,8.00%,9.70%,0.267,1.38,0.306,75.70%,4.02,4.51,-0.48,sa503009
Parker Frazier,Rockies (AA),23,167,5.01,2.16,2.33,1.02,13.30%,5.70%,7.60%,0.279,1.33,0.302,74.20%,3.88,4.51,-0.63,sa390238
Greg Smith,Angels (AA),28,35,5.91,1.8,3.29,1.29,15.20%,4.60%,10.60%,0.308,1.46,0.339,73.30%,4.37,4.51,-0.14,3455
Chorye Spoone,- - -,26,44.1,6.5,5.89,1.1,0.41,16.60%,15.00%,1.60%,0.205,1.4,0.244,70.70%,3.86,4.51,-0.65,sa291699
Tim Murphy,Rangers (AA),25,82.2,5.44,3.38,1.61,0.76,13.40%,8.30%,5.10%,0.31,1.63,0.348,61.70%,6.31,4.51,1.8,sa454458
Kevin Siegrist,Cardinals (AA),22,32.1,7.52,2.51,3,1.11,20.00%,6.70%,13.30%,0.215,1.08,0.244,75.60%,3.62,4.52,-0.9,8180
Zach Simons,Rockies (AA),27,46.2,6.36,4.63,1.38,0.77,17.80%,13.00%,4.90%,0.199,1.2,0.226,89.30%,1.93,4.52,-2.59,sa291239
Austin Hyatt,Phillies (AA),26,87.2,7.7,2.67,2.88,1.44,20.00%,6.90%,13.00%,0.264,1.35,0.301,68.70%,4.62,4.53,0.09,sa501768
James Jones,Padres (AA),23,8,10.13,4.5,2.25,1.13,25.70%,11.40%,14.30%,0.233,1.38,0.3,75.50%,4.5,4.53,-0.03,sa187907
Darin Gorski,Mets (AA),24,139.2,7.6,3.22,2.36,1.29,20.20%,8.60%,11.60%,0.242,1.27,0.276,74.00%,4,4.53,-0.54,sa501520
Casey Harman,Cubs (AA),23,55.1,6.99,1.79,3.91,1.63,17.70%,4.50%,13.20%,0.297,1.45,0.33,68.20%,4.88,4.54,0.34,sa549808
Greg Peavey,Mets (AA),23,144,5.25,2.31,2.27,1.13,13.40%,5.90%,7.50%,0.289,1.43,0.313,64.60%,5.06,4.54,0.53,sa392163
Brian Pearl,Reds (AA),24,25.2,7.36,4.56,1.62,1.05,18.00%,11.10%,6.80%,0.337,1.87,0.4,61.60%,7.01,4.55,2.47,sa501550
Brett Brach,Indians (AA),24,93.2,4.71,3.36,1.4,0.77,12.00%,8.60%,3.40%,0.288,1.51,0.315,74.90%,3.65,4.55,-0.9,sa501623
Rick Zagone,Orioles (AA),25,66.2,5.27,3.51,1.5,0.81,14.10%,9.40%,4.70%,0.247,1.31,0.272,60.50%,4.86,4.55,0.31,sa454707
David Buchanan,Phillies (AA),23,72.1,4.98,2.86,1.74,0.87,13.10%,7.50%,5.60%,0.265,1.33,0.288,71.60%,3.86,4.56,-0.7,11176
Ramon Garcia,Tigers (AA),27,131.2,5.95,1.98,3,1.37,15.70%,5.20%,10.40%,0.265,1.28,0.285,75.40%,3.96,4.56,-0.6,sa295372
John Stilson,Blue Jays (AA),21,50,7.92,4.14,1.91,1.08,19.60%,10.20%,9.30%,0.271,1.54,0.322,65.60%,5.04,4.56,0.48,sa502049
Aaron Thompson,Twins (AA),25,86,4.71,2.3,2.05,0.94,11.70%,5.70%,6.00%,0.325,1.59,0.353,68.70%,5.23,4.56,0.67,999
Eric Smith,Diamondbacks (AA),23,42,4.93,6,0.82,0.21,12.10%,14.70%,-2.60%,0.239,1.57,0.274,69.50%,4.29,4.57,-0.29,sa500819
Graham Stoneburner,Yankees (AA),24,37.2,6.69,2.15,3.11,1.43,17.00%,5.50%,11.50%,0.297,1.46,0.331,65.10%,5.02,4.58,0.43,sa501745
Adam Liberatore,Rays (AA),25,52,4.67,3.46,1.35,0.69,12.10%,9.00%,3.10%,0.269,1.4,0.295,83.10%,2.94,4.61,-1.66,sa549498
Carlos Hernandez,Athletics (AA),25,80.2,7.25,2.9,2.5,1.34,18.50%,7.40%,11.10%,0.296,1.51,0.34,69.70%,5.36,4.61,0.75,sa393410
Johnnie Lowe,Brewers (AA),27,53,6.79,5.09,1.33,0.85,16.70%,12.60%,4.20%,0.26,1.58,0.301,62.80%,5.26,4.62,0.65,sa388816
Bryan Evans,Marlins (AA),25,135.1,6.45,4.12,1.56,0.86,16.50%,10.50%,5.90%,0.255,1.43,0.292,68.20%,4.66,4.62,0.03,sa455162
Josh Edgin,Mets (AA),25,6.1,7.11,2.84,2.5,1.42,19.20%,7.70%,11.50%,0.208,1.11,0.222,100.00%,1.42,4.62,-3.2,10796
Paul Clemens,Astros (AA),24,41.2,7.99,2.38,3.36,1.51,21.10%,6.30%,14.90%,0.253,1.25,0.288,81.50%,3.46,4.62,-1.17,8037
Brett Hunter,Athletics (AA),25,56,9.64,4.98,1.94,1.13,24.30%,12.60%,11.70%,0.25,1.5,0.317,72.90%,4.5,4.64,-0.14,sa454784
Mario Hollands,Phillies (AA),23,47.1,5.32,4.37,1.22,0.76,13.30%,10.90%,2.40%,0.289,1.63,0.323,70.40%,4.75,4.64,0.11,10504
Erik Cordier,Braves (AA),26,4,13.5,11.25,1.2,0,23.10%,19.20%,3.90%,0.4,3.25,0.571,35.70%,20.25,4.64,15.61,4086
Leroy Hunt,White Sox (AA),24,55.1,5.2,5.53,0.94,0.33,12.70%,13.40%,-0.80%,0.269,1.64,0.309,73.50%,4.39,4.68,-0.29,sa390181
Derek Eitel,Diamondbacks (AA),24,150.1,5.45,3.11,1.75,1.02,13.60%,7.80%,5.90%,0.277,1.46,0.303,69.50%,4.37,4.68,-0.31,sa549271
Shairon Martis,- - -,25,72.1,5.1,2.99,1.71,1.12,13.60%,8.00%,5.60%,0.245,1.27,0.259,65.50%,4.85,4.68,0.17,6781
Buddy Baumann,Royals (AA),24,59,8.85,5.03,1.76,1.07,22.50%,12.80%,9.70%,0.212,1.36,0.255,71.00%,4.12,4.69,-0.57,sa501507
Matt Zaleski,White Sox (AA),30,11,5.73,4.09,1.4,0.82,15.20%,10.90%,4.40%,0.25,1.36,0.281,75.30%,4.09,4.69,-0.6,sa253571
Les Walrond,Blue Jays (AA),35,4,6.75,9,0.75,0,15.80%,21.10%,-5.30%,0.2,1.75,0.25,42.90%,2.25,4.7,-2.45,1735
Cory Vanallen,Nationals (AA),27,14,10.29,5.14,2,1.29,25.80%,12.90%,12.90%,0.189,1.29,0.229,80.30%,3.21,4.7,-1.49,sa326742
Julio Rodriguez,Phillies (AA),21,134,9.13,5.1,1.79,0.94,22.50%,12.60%,9.90%,0.239,1.47,0.3,73.10%,4.23,4.7,-0.47,sa454988
Casey Lawrence,Blue Jays (AA),24,12.2,4.26,3.55,1.2,0.71,10.30%,8.60%,1.70%,0.385,1.97,0.422,69.10%,6.39,4.7,1.69,sa549433
Pedro Feliciano,Yankees (AA),35,1.1,13.5,13.5,1,0,33.30%,33.30%,0.00%,0,1.5,0,100.00%,0,4.7,-4.7,1601
Zach Foster,Pirates (AA),25,2.2,3.38,6.75,0.5,0,7.10%,14.30%,-7.10%,0.25,1.88,0.273,20.00%,13.5,4.7,8.8,sa455188
Chasen Shreve,Braves (AA),21,18.1,7.85,7.85,1,0.49,18.60%,18.60%,0.00%,0.243,1.8,0.302,79.10%,3.93,4.73,-0.8,10855
Nathan Baker,Pirates (AA),24,105.2,6.56,4.85,1.35,0.77,16.20%,12.00%,4.20%,0.245,1.49,0.283,64.50%,4.94,4.73,0.21,sa501452
Adalberto Flores,Astros (AA),25,20,9.9,2.25,4.4,1.8,23.40%,5.30%,18.10%,0.31,1.6,0.377,59.90%,7.65,4.73,2.92,sa294108
Tim Crabbe,Reds (AA),24,86.1,9.69,6.88,1.41,0.94,23.30%,16.50%,6.80%,0.245,1.7,0.314,73.50%,4.9,4.74,0.16,sa501702
Paul Demny,Nationals (AA),22,123.2,7.06,4.44,1.59,0.95,17.20%,10.80%,6.40%,0.28,1.61,0.326,67.80%,5.46,4.75,0.71,sa392068
Orangel Arenas,Angels (AA),23,140.1,5.19,2.76,1.88,1.09,13.20%,7.00%,6.20%,0.311,1.56,0.34,67.10%,5.26,4.75,0.51,sa504061
Eric Marzec,Brewers (AA),24,14.1,11.3,6.28,1.8,1.26,26.10%,14.50%,11.60%,0.259,1.74,0.342,60.30%,7.53,4.75,2.79,sa546696
Chris Scholl,Angels (AA),24,40,8.33,2.03,4.11,1.58,19.30%,4.70%,14.60%,0.315,1.63,0.366,54.80%,6.53,4.76,1.77,sa454990
Caleb Clay,Red Sox (AA),24,66.1,8.28,2.58,3.21,1.63,21.10%,6.60%,14.50%,0.286,1.43,0.332,75.40%,4.61,4.76,-0.14,sa326518
Hayden Beard,Padres (AA),27,119.1,5.2,3.02,1.73,0.91,12.80%,7.40%,5.40%,0.296,1.54,0.326,67.20%,5.58,4.76,0.82,sa329007
Jake Brigham,- - -,24,127.2,8.39,3.52,2.38,1.41,21.40%,9.00%,12.40%,0.266,1.43,0.313,71.40%,4.72,4.76,-0.04,sa326777
Andy Loomis,Orioles (AA),26,16,9,1.69,5.33,1.69,21.90%,4.10%,17.80%,0.299,1.44,0.354,59.60%,5.63,4.77,0.86,sa455321
Adrian Rosario,Mets (AA),22,29.1,8.28,8.9,0.93,0.31,18.40%,19.70%,-1.40%,0.297,2.18,0.378,68.70%,5.83,4.77,1.06,sa393062
Tyler Waldron,Pirates (AA),23,26.2,5.06,3.71,1.36,1.01,13.20%,9.70%,3.50%,0.252,1.39,0.271,76.20%,4.05,4.78,-0.73,sa545242
Logan Darnell,Twins (AA),23,158,5.58,2.79,2,1.25,14.00%,7.00%,7.00%,0.305,1.56,0.333,70.70%,5.24,4.78,0.46,11261
Jon Edwards,Rangers (AA),24,2,13.5,13.5,1,0,27.30%,27.30%,0.00%,0.25,2.5,0.4,80.00%,4.5,4.78,-0.28,1483
Juan Oramas,Padres (AA),22,35.1,8.41,4.08,2.06,1.27,19.90%,9.60%,10.20%,0.264,1.56,0.309,58.00%,6.37,4.78,1.59,sa508100
Iden Nazario,Cardinals (AA),23,1.1,13.5,13.5,1,0,25.00%,25.00%,0.00%,0.5,3.75,0.75,20.00%,20.25,4.78,15.47,sa545221
Matthew Daly,Blue Jays (AA),25,69.2,6.59,4.52,1.46,1.03,16.70%,11.50%,5.30%,0.26,1.51,0.295,74.90%,4.52,4.78,-0.26,sa454890
Billy Bullock,Braves (AA),24,39.1,9.38,7.55,1.24,0.69,22.70%,18.20%,4.40%,0.207,1.6,0.267,74.40%,3.89,4.8,-0.91,sa328093
Spencer Arroyo,White Sox (AA),23,68.2,4.72,4.06,1.16,0.92,11.70%,10.10%,1.60%,0.276,1.56,0.297,68.20%,4.59,4.82,-0.23,sa454994
Kelvin De La Cruz,Tigers (AA),23,115.1,7.18,3.9,1.84,1.25,18.60%,10.10%,8.50%,0.261,1.43,0.297,71.10%,4.92,4.84,0.07,sa328950
Erick Abreu,Astros (AA),28,76,7.93,2.96,2.68,1.54,21.10%,7.90%,13.30%,0.235,1.22,0.263,72.00%,4.14,4.85,-0.7,sa262077
Juan Morillo,Phillies (AA),28,44.1,9.14,8.93,1.02,0.41,21.20%,20.80%,0.50%,0.223,1.83,0.294,66.10%,6.09,4.87,1.22,3369
Elisaul Pimentel,Royals (AA),23,54,6.67,3.5,1.9,1.17,16.70%,8.80%,7.90%,0.298,1.57,0.339,61.90%,6.17,4.87,1.29,sa456116
Trevor May,Phillies (AA),22,149.2,9.08,4.69,1.94,1.32,22.90%,11.80%,11.10%,0.242,1.44,0.292,71.40%,4.87,4.88,-0.01,6398
Henry Villar,Astros (AA),25,50,5.4,1.44,3.75,1.44,14.70%,3.90%,10.80%,0.26,1.16,0.273,70.90%,4.68,4.88,-0.2,5360
