Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Kyle Smith,Astros (A+),21,27.2,10.08,3.9,2.58,0.98,27.20%,10.50%,16.70%,0.177,1.08,0.221,77.50%,2.6,4.21,-1.61,sa597834
Joe Kurrasch,Giants (A+),23,91.1,4.83,3.25,1.48,0.3,13.40%,9.00%,4.40%,0.24,1.24,0.274,72.90%,3.05,4.21,-1.16,sa578992
Matthew Hobgood,Orioles (A+),23,64.1,6.72,4.2,1.6,0.42,16.40%,10.30%,6.20%,0.248,1.46,0.295,55.40%,4.48,4.22,0.26,sa500594
Bryan Rodriguez,Padres (A+),22,149.1,6.27,2.77,2.26,0.54,16.20%,7.20%,9.00%,0.262,1.34,0.305,65.00%,4.16,4.22,-0.06,sa550590
Madison Boer,Twins (A+),24,53,6.28,3.74,1.68,0.68,16.80%,10.00%,6.80%,0.217,1.23,0.248,65.70%,4.08,4.22,-0.15,sa580423
Matthew Koch,Mets (A+),23,120.1,4.71,2.39,1.97,0.52,11.90%,6.10%,5.90%,0.291,1.44,0.324,67.50%,4.64,4.22,0.42,sa503235
Kyle Martin,Red Sox (A+),23,80.2,9.15,1.79,5.13,1.23,23.60%,4.60%,19.00%,0.262,1.24,0.32,72.90%,4.02,4.22,-0.21,sa503291
Joan Gregorio,Giants (A+),22,22.2,10.72,5.16,2.08,0.79,25.50%,12.30%,13.20%,0.29,1.76,0.391,59.10%,6.75,4.23,2.52,sa547815
Dylan Unsworth,Mariners (A+),21,119.1,8.97,1.43,6.26,1.28,22.40%,3.60%,18.80%,0.302,1.44,0.367,59.00%,5.88,4.23,1.65,sa550449
Cody Buckel,Rangers (A+),22,59.2,11.01,8.45,1.3,0,26.00%,19.90%,6.10%,0.243,1.83,0.366,61.20%,5.73,4.24,1.49,sa548270
Sam Alvis,Marlins (A+),22,17.2,6.62,2.55,2.6,1.02,16.70%,6.40%,10.30%,0.288,1.47,0.328,73.30%,3.06,4.24,-1.18,sa738221
Jharel Cotton,Dodgers (A+),22,126.2,9.81,2.42,4.06,1.28,26.60%,6.60%,20.00%,0.234,1.16,0.29,63.50%,4.05,4.24,-0.19,sa599378
Eddie Butler,Rockies (A+),23,4,4.5,4.5,1,0,11.10%,11.10%,0.00%,0.125,1,0.143,25.00%,6.75,4.24,2.51,13453
Wade Kirkland,Athletics (A+),25,2,4.5,4.5,1,0,14.30%,14.30%,0.00%,0.167,1,0.2,100.00%,0,4.24,-4.24,sa549069
Tyler Hollstegge,Athletics (A+),23,2,4.5,4.5,1,0,9.10%,9.10%,0.00%,0.4,2.5,0.444,80.00%,4.5,4.24,0.26,sa658580
Sean Hagan,White Sox (A+),23,56,5.63,3.38,1.67,0.48,14.10%,8.50%,5.70%,0.237,1.32,0.269,65.90%,3.7,4.25,-0.55,sa621635
Daniel Minor,Astros (A+),23,53,8.66,2.89,3,1.02,22.80%,7.60%,15.20%,0.251,1.3,0.307,71.00%,4.25,4.25,-0.01,sa658128
Corey Littrell,- - -,22,131.2,7.52,3.28,2.29,0.82,19.30%,8.40%,10.90%,0.284,1.47,0.341,72.20%,3.83,4.25,-0.43,sa550166
Logan Ehlers,Tigers (A+),22,70.2,5.86,2.93,2,0.76,14.70%,7.40%,7.40%,0.31,1.58,0.353,67.20%,4.97,4.25,0.71,sa548469
Yao-Lin Wang,Cubs (A+),23,64.2,6.68,3.34,2,0.7,16.70%,8.30%,8.30%,0.266,1.44,0.311,56.00%,5.57,4.26,1.31,sa549463
Chris Anderson,Dodgers (A+),21,134.1,9.78,4.22,2.32,0.74,24.30%,10.50%,13.80%,0.278,1.56,0.366,69.90%,4.62,4.26,0.36,sa550003
Jacob Dahlstrand,Red Sox (A+),22,32,5.91,2.25,2.63,0.84,15.70%,6.00%,9.70%,0.248,1.22,0.277,67.00%,2.81,4.27,-1.46,sa548492
Chadwick Bell,Rangers (A+),25,61.1,5.28,2.93,1.8,0.59,13.70%,7.60%,6.10%,0.27,1.39,0.304,76.20%,3.52,4.27,-0.75,sa392168
Jacob Johnson,Reds (A+),23,72,6.5,2,3.25,0.88,17.50%,5.40%,12.10%,0.271,1.28,0.311,78.10%,2.75,4.27,-1.52,sa501618
Kyle Winkler,Diamondbacks (A+),24,35.2,9.34,4.29,2.18,0.76,24.30%,11.20%,13.20%,0.231,1.35,0.298,67.00%,3.53,4.28,-0.74,sa526575
Cody Scarpetta,Braves (A+),25,58,8.07,4.5,1.79,0.62,20.50%,11.40%,9.10%,0.239,1.41,0.295,61.70%,4.5,4.28,0.22,sa390646
Matt Lujan,Giants (A+),25,71,8.75,2.92,3,1.01,23.60%,7.90%,15.70%,0.245,1.25,0.302,77.40%,3.42,4.28,-0.86,sa526820
Blake Smith,Dodgers (A+),26,28,9,4.18,2.15,0.64,23.30%,10.80%,12.50%,0.219,1.29,0.28,71.00%,3.54,4.28,-0.74,sa500814
Miguel Chalas,Orioles (A+),22,69.1,6.36,2.6,2.45,0.91,16.40%,6.70%,9.70%,0.272,1.38,0.309,63.80%,4.8,4.28,0.52,sa548049
Roberto Gomez,Rays (A+),24,40,4.28,3.38,1.27,0.45,10.80%,8.50%,2.30%,0.294,1.55,0.324,69.80%,4.5,4.29,0.21,sa551705
Thomas Chism,Mets (A+),25,24.1,9.99,2.59,3.86,1.48,27.80%,7.20%,20.60%,0.225,1.11,0.276,71.40%,4.07,4.3,-0.23,sa502763
Mychal Givens,Orioles (A+),24,33.1,7.29,4.32,1.69,0.54,19.20%,11.40%,7.80%,0.171,1.11,0.202,52.50%,3.24,4.3,-1.06,sa500805
Bret Mitchell,Mets (A+),25,11,8.18,7.36,1.11,0,20.80%,18.80%,2.10%,0.184,1.45,0.25,64.70%,4.91,4.3,0.61,sa549090
Bobby Wahl,Athletics (A+),22,10.2,16.03,5.06,3.17,1.69,39.60%,12.50%,27.10%,0.191,1.31,0.286,62.50%,4.22,4.31,-0.09,sa550093
Tyrell Jenkins,Cardinals (A+),21,74,4.99,2.8,1.78,0.73,13.30%,7.40%,5.80%,0.26,1.31,0.286,73.70%,3.28,4.31,-1.03,sa548158
Brad Goldberg,White Sox (A+),24,75.2,7.37,5.47,1.35,0.24,17.10%,12.70%,4.40%,0.29,1.8,0.358,59.90%,5.23,4.32,0.91,sa579754
Andrew Barbosa,Diamondbacks (A+),26,87.1,12.06,4.02,3,1.24,30.20%,10.10%,20.20%,0.244,1.41,0.335,74.40%,3.71,4.33,-0.62,sa327830
Pat Christensen,Astros (A+),23,27.1,7.57,2.96,2.56,0.66,17.20%,6.70%,10.50%,0.361,1.94,0.433,62.00%,5.6,4.33,1.27,sa708456
Braulio Ortiz,White Sox (A+),22,51.2,8.88,5.75,1.55,0.52,20.70%,13.40%,7.30%,0.303,1.88,0.389,68.60%,5.05,4.33,0.72,sa603264
Jose Monegro,Rangers (A+),24,22,4.91,0.41,12,1.23,14.10%,1.20%,12.90%,0.202,0.82,0.203,79.70%,2.86,4.34,-1.47,sa503000
Tommy Collier,Tigers (A+),24,47.1,7.61,3.04,2.5,0.95,19.50%,7.80%,11.70%,0.265,1.37,0.314,72.60%,3.8,4.34,-0.54,sa503829
Ryan Doolittle,Athletics (A+),26,10,11.7,1.8,6.5,1.8,34.20%,5.30%,29.00%,0.167,0.8,0.191,100.00%,1.8,4.34,-2.54,sa454858
Jonathan Joseph,Athletics (A+),26,78,8.31,4.38,1.89,0.58,21.50%,11.30%,10.20%,0.232,1.36,0.292,72.80%,3.58,4.35,-0.77,sa393045
Matt Flemer,Rockies (A+),23,165,7.09,1.96,3.61,0.98,18.40%,5.10%,13.30%,0.267,1.3,0.309,65.20%,4.53,4.35,0.18,sa580429
Lex Rutledge,Orioles (A+),23,57.2,7.18,5.77,1.24,0.31,18.40%,14.80%,3.60%,0.203,1.39,0.25,76.70%,2.97,4.35,-1.38,sa502919
Daniel Wright,Reds (A+),23,108.2,8.2,1.24,6.6,1.24,22.10%,3.40%,18.80%,0.247,1.1,0.289,67.30%,4.14,4.35,-0.21,sa739038
Pedro Encarnacion,Nationals (A+),23,44.1,6.9,3.86,1.79,0.61,16.90%,9.50%,7.50%,0.341,1.8,0.409,71.10%,5.28,4.35,0.93,sa507042
Ben White,Blue Jays (A+),25,125.1,5.67,2.3,2.47,0.86,14.20%,5.70%,8.40%,0.31,1.53,0.347,69.50%,5.03,4.36,0.67,sa598790
Ruben Mejia,Padres (A+),22,26,5.19,3.81,1.36,0.35,12.60%,9.20%,3.40%,0.306,1.69,0.348,56.30%,5.88,4.36,1.53,sa507282
Robert Nixon,Indians (A+),25,48.2,5.92,3.51,1.68,0.55,14.90%,8.80%,6.10%,0.259,1.42,0.298,57.50%,4.62,4.36,0.26,sa598775
D.J. Baxendale,Twins (A+),23,58.1,6.33,1.85,3.42,1.08,16.10%,4.70%,11.40%,0.294,1.41,0.332,61.70%,6.02,4.37,1.65,sa577014
Scott Sitz,Tigers (A+),23,16.1,4.96,3.86,1.29,0.55,14.10%,10.90%,3.10%,0.193,1.1,0.213,78.30%,2.2,4.37,-2.17,sa738412
Dylan Baker,Indians (A+),22,46.2,5.4,3.47,1.56,0.58,13.90%,9.00%,5.00%,0.247,1.35,0.278,65.20%,4.05,4.37,-0.32,sa658002
Braden Shipley,Diamondbacks (A+),22,60.1,10.14,3.13,3.24,1.04,27.00%,8.30%,18.70%,0.255,1.29,0.336,70.50%,4.03,4.39,-0.36,sa737506
Domingo Tapia,Mets (A+),22,109,4.62,4.21,1.1,0.41,12.00%,10.90%,1.10%,0.251,1.42,0.281,69.10%,3.96,4.39,-0.43,sa547834
Mike Noteware,Yankees (A+),23,1,9,9,1,0,16.70%,16.70%,0.00%,0.2,2,0.25,0.00%,9,4.39,4.61,sa830474
Tom Gorzelanny,Brewers (A+),31,6,7.5,1.5,5,1.5,23.80%,4.80%,19.10%,0.15,0.67,0.143,100.00%,1.5,4.39,-2.89,6244
Kendry Flores,Giants (A+),22,105.2,9.54,2.73,3.5,1.19,25.10%,7.20%,17.90%,0.247,1.26,0.307,68.40%,4.09,4.4,-0.31,sa507004
Jade Todd,Tigers (A+),24,33.1,9.18,5.13,1.79,0.81,22.80%,12.80%,10.10%,0.289,1.68,0.374,70.60%,5.4,4.41,0.99,sa454950
Tyler Gagnon,Rockies (A+),25,43.1,4.78,2.49,1.92,0.62,13.00%,6.80%,6.20%,0.267,1.29,0.295,73.40%,3.32,4.41,-1.09,sa501729
Kevin Mcgowan,Mets (A+),22,58.2,4.6,3.68,1.25,0.46,11.60%,9.30%,2.30%,0.246,1.38,0.271,58.90%,5.06,4.41,0.65,sa738255
Mauricio Cabrera,Braves (A+),20,29,8.69,5.9,1.47,0.31,21.50%,14.60%,6.90%,0.224,1.48,0.295,54.80%,5.59,4.41,1.17,sa596857
Mitch Harris,Cardinals (A+),28,12.2,6.39,4.26,1.5,0.71,17.70%,11.80%,5.90%,0.178,1.11,0.2,63.50%,4.26,4.42,-0.15,sa392158
Nathan Dorris,Cubs (A+),23,74.2,6.39,3.86,1.66,0.72,15.80%,9.60%,6.30%,0.3,1.63,0.349,63.50%,5.91,4.42,1.48,sa503606
Matt Benedict,Pirates (A+),25,10.2,3.38,1.69,2,0.84,9.50%,4.80%,4.80%,0.25,1.13,0.257,94.30%,1.69,4.42,-2.73,sa598565
Layne Somsen,Reds (A+),25,39.2,8.62,3.63,2.38,0.91,23.60%,9.90%,13.70%,0.222,1.21,0.275,64.50%,3.86,4.42,-0.57,sa738315
Miguel Fermin,Marlins (A+),29,9.2,5.59,2.79,2,0.93,13.30%,6.70%,6.70%,0.333,1.76,0.371,64.10%,5.59,4.43,1.16,sa455615
Jeffrey Inman,Pirates (A+),26,8.2,5.19,2.08,2.5,1.04,13.20%,5.30%,7.90%,0.278,1.38,0.3,75.50%,4.15,4.43,-0.28,sa328057
John Omahen,Diamondbacks (A+),25,59,6.86,2.29,3,0.76,16.70%,5.60%,11.10%,0.323,1.61,0.379,66.30%,5.03,4.44,0.6,sa598616
Aaron Slegers,Twins (A+),21,19,5.68,1.89,3,0.95,16.00%,5.30%,10.70%,0.203,0.95,0.218,75.60%,3.32,4.44,-1.13,sa737811
Ulises Joaquin,Phillies (A+),22,22.2,6.35,3.97,1.6,0.79,16.70%,10.40%,6.30%,0.291,1.54,0.338,80.80%,3.57,4.45,-0.88,sa597845
Cody Crabaugh,Marlins (A+),23,16,3.94,2.81,1.4,0.56,9.10%,6.50%,2.60%,0.31,1.69,0.333,41.40%,8.44,4.45,3.98,sa738520
Jake Boyd,Angels (A+),24,47.2,6.8,3.21,2.12,0.76,17.10%,8.10%,9.00%,0.29,1.53,0.34,65.80%,5.1,4.46,0.64,sa621670
Cody Kukuk,Red Sox (A+),21,78.2,9.95,8.12,1.23,0.23,23.80%,19.50%,4.40%,0.244,1.81,0.342,64.70%,5.26,4.46,0.8,sa601045
Kent Emanuel,Astros (A+),22,102,6.71,1.68,4,1.06,17.80%,4.40%,13.30%,0.274,1.27,0.312,67.40%,4.59,4.46,0.13,sa549399
Kris Hall,Athletics (A+),23,56.2,12.23,6.04,2.03,0.95,31.70%,15.60%,16.10%,0.206,1.41,0.298,73.00%,4.29,4.47,-0.18,sa658114
Jayson Aquino,Rockies (A+),21,95,7.01,2.84,2.47,0.66,17.50%,7.10%,10.40%,0.297,1.51,0.353,61.30%,5.4,4.47,0.93,sa550591
Ben Paullus,Padres (A+),24,31,8.13,2.61,3.11,1.16,19.20%,6.20%,13.00%,0.329,1.74,0.391,64.10%,4.65,4.49,0.16,sa599733
Damien Magnifico,Brewers (A+),23,120.1,5.68,3.22,1.77,0.82,15.10%,8.60%,6.60%,0.241,1.27,0.268,67.80%,3.74,4.49,-0.75,sa501481
Navery Moore,Braves (A+),23,45,8.4,3.8,2.21,1,19.90%,9.00%,10.90%,0.3,1.69,0.364,63.40%,5.2,4.5,0.7,sa455506
Yorfrank Lopez,Tigers (A+),23,134,5.78,3.49,1.65,0.81,14.70%,8.90%,5.80%,0.288,1.53,0.325,61.70%,5.04,4.5,0.53,sa505044
Martin Viramontes,Brewers (A+),24,58.1,10.18,4.47,2.28,1.23,26.60%,11.70%,14.90%,0.207,1.27,0.259,77.20%,3.7,4.51,-0.8,sa390651
Cody Hebner,Padres (A+),23,43,8.79,5.02,1.75,0.63,22.10%,12.60%,9.50%,0.256,1.53,0.328,59.60%,4.81,4.51,0.3,sa597962
Paul Demny,Nationals (A+),24,2,9,9,1,0,22.20%,22.20%,0.00%,0.286,2,0.4,75.00%,4.5,4.52,-0.02,sa392068
Matt Swynenberg,Nationals (A+),25,5,3.6,5.4,0.67,0,8.30%,12.50%,-4.20%,0.238,1.6,0.263,50.00%,5.4,4.52,0.88,sa502344
Daniel Carela,Braves (A+),26,2,9,9,1,0,22.20%,22.20%,0.00%,0.143,1.5,0.2,100.00%,0,4.52,-4.52,sa503969
Ivan Hernandez,Orioles (A+),22,5,3.6,3.6,1,0,8.30%,8.30%,0.00%,0.333,1.8,0.368,60.00%,5.4,4.52,0.88,sa550634
Mitch Horacek,Orioles (A+),22,6,4.5,4.5,1,0,11.50%,11.50%,0.00%,0.318,1.67,0.368,54.60%,7.5,4.52,2.98,sa550295
Tom Windle,Dodgers (A+),22,139.1,7.17,2.84,2.52,0.9,18.30%,7.30%,11.10%,0.264,1.37,0.309,64.80%,4.26,4.53,-0.27,sa549785
Clayton Cook,Indians (A+),23,40.1,6.92,3.35,2.07,0.89,16.80%,8.10%,8.70%,0.28,1.54,0.323,59.90%,6.02,4.53,1.49,sa454928
Chris Stratton,Giants (A+),23,99.1,9.24,3.26,2.83,1.18,23.90%,8.40%,15.50%,0.265,1.4,0.329,65.20%,5.07,4.54,0.54,sa621598
Clayton Kershaw,Dodgers (A+),26,5,10.8,1.8,6,1.8,33.30%,5.60%,27.80%,0.118,0.6,0.1,100.00%,1.8,4.54,-2.74,2036
John Lannan,Mets (A+),29,21.1,4.64,2.95,1.57,0.84,10.70%,6.80%,3.90%,0.313,1.73,0.337,58.50%,6.75,4.56,2.19,7080
Lucas Sims,Braves (A+),20,156.2,6.15,3.27,1.88,0.69,15.80%,8.40%,7.40%,0.243,1.3,0.277,68.40%,4.19,4.56,-0.37,sa657914
Cody Fassold,Braves (A+),25,12.1,10.95,7.3,1.5,0.73,26.80%,17.90%,8.90%,0.217,1.62,0.3,96.80%,1.46,4.57,-3.11,sa599578
Brian Gilbert,Twins (A+),21,45.2,7.49,4.73,1.58,0.79,18.00%,11.40%,6.60%,0.287,1.69,0.343,69.50%,4.93,4.57,0.35,sa707798
Juan Minaya,Astros (A+),23,45,10.6,4.4,2.41,1.2,26.80%,11.10%,15.70%,0.244,1.44,0.316,70.70%,4.4,4.59,-0.19,sa503614
Kenton St. John,Tigers (A+),21,39.2,4.08,3.4,1.2,0.68,10.20%,8.50%,1.70%,0.333,1.74,0.362,64.80%,5.67,4.6,1.07,sa829610
Lay Batista,Braves (A+),24,31.1,7.18,3.16,2.27,0.86,17.10%,7.50%,9.60%,0.29,1.56,0.34,59.40%,6.61,4.6,2,sa505283
Justin Van Grouw,Diamondbacks (A+),23,30,6.9,3,2.3,0.9,16.00%,6.90%,9.00%,0.323,1.77,0.374,68.30%,6,4.61,1.39,sa739715
Jose Leclerc,Rangers (A+),20,57.1,12.4,5.81,2.14,1.26,32.50%,15.20%,17.30%,0.191,1.33,0.265,82.30%,3.3,4.62,-1.32,sa597170
Tayron Guerrero,Padres (A+),23,13.2,9.22,5.27,1.75,0.66,23.70%,13.60%,10.20%,0.2,1.32,0.257,85.20%,2.63,4.62,-1.99,sa551046
Cole Hamels,Phillies (A+),30,17,6.35,0.53,12,1.59,20.30%,1.70%,18.60%,0.211,0.76,0.214,100.00%,2.12,4.63,-2.51,4972
Tim Atherton,Athletics (A+),24,80.1,7.51,2.69,2.79,1.12,19.30%,6.90%,12.40%,0.273,1.39,0.318,62.60%,5.04,4.63,0.41,sa455754
Travis Henke,Nationals (A+),25,65.1,6.2,3.03,2.05,0.96,15.50%,7.60%,7.90%,0.303,1.58,0.344,60.90%,5.79,4.63,1.15,sa598548
Geoffrey Brown,Dodgers (A+),25,88,7.98,3.48,2.29,1.02,20.50%,8.90%,11.60%,0.269,1.44,0.322,64.00%,4.5,4.64,-0.14,sa392139
Evan Crawford,White Sox (A+),27,2.2,20.25,6.75,3,0,40.00%,13.30%,26.70%,0.1,1.13,0.25,66.70%,3.38,4.64,-1.27,7249
Justin Sprenger,Rangers (A+),23,45,6,3.6,1.67,0.6,14.80%,8.90%,5.90%,0.274,1.49,0.315,64.00%,3.6,4.65,-1.05,sa738592
Chad Pierce,Brewers (A+),26,60.2,8.16,4.15,1.96,1.04,20.00%,10.20%,9.80%,0.28,1.58,0.337,69.80%,4.6,4.66,-0.06,sa599563
Zach Cooper,Rays (A+),24,24.1,8.14,4.44,1.83,1.11,21.00%,11.40%,9.50%,0.258,1.48,0.309,59.80%,5.92,4.67,1.25,sa579103
Spencer Arroyo,Diamondbacks (A+),25,165.2,6.74,2.66,2.53,0.92,17.10%,6.80%,10.30%,0.278,1.41,0.321,66.50%,4.62,4.67,-0.05,sa454994
Oliver Garcia,Mariners (A+),23,54,10.5,3.33,3.15,1.33,28.10%,8.90%,19.20%,0.225,1.2,0.287,77.90%,3.5,4.67,-1.17,sa506286
Pat Light,Red Sox (A+),23,115,4.46,2.58,1.73,0.78,11.20%,6.50%,4.70%,0.288,1.46,0.311,66.90%,4.93,4.67,0.26,sa502395
Bryce Morrow,Padres (A+),26,50.1,6.62,1.43,4.63,1.25,17.50%,3.80%,13.70%,0.279,1.27,0.312,69.40%,3.75,4.68,-0.92,sa745009
Edgar De La Rosa,Tigers (A+),23,139,5.89,3.43,1.72,0.84,15.80%,9.20%,6.60%,0.226,1.22,0.252,71.70%,3.3,4.68,-1.38,sa506734
Gonzalo Sanudo,Astros (A+),22,52.1,6.71,1.55,4.33,1.2,17.10%,4.00%,13.20%,0.301,1.41,0.341,62.50%,6.02,4.68,1.34,sa601493
Austin Kirk,Cubs (A+),24,47.1,6.46,5.13,1.26,0.57,16.70%,13.20%,3.40%,0.207,1.33,0.241,74.40%,3.23,4.68,-1.45,sa501263
Jim Moran,Reds (A+),24,69.1,8.44,2.34,3.61,1.17,21.50%,6.00%,15.60%,0.286,1.4,0.347,67.10%,4.54,4.68,-0.14,sa599716
Yasmanys Fernandez,Dodgers (A+),27,21.1,9.28,6.75,1.38,0.42,22.00%,16.00%,6.00%,0.253,1.73,0.333,76.50%,3.38,4.68,-1.31,sa830368
Jon Prosinski,Phillies (A+),23,48,5.25,1.5,3.5,1.31,13.20%,3.80%,9.40%,0.34,1.6,0.369,57.20%,6.56,4.68,1.88,sa737899
Chad James,Rangers (A+),23,42.2,7.38,4.64,1.59,0.63,19.00%,12.00%,7.10%,0.229,1.36,0.277,79.90%,2.74,4.69,-1.95,sa500729
Brian Holmes,Astros (A+),23,87.1,8.45,2.37,3.57,1.34,22.50%,6.30%,16.20%,0.254,1.25,0.299,66.10%,4.53,4.69,-0.16,sa658229
Jon Keck,Rockies (A+),26,34.1,9.17,3.93,2.33,1.05,22.90%,9.80%,13.10%,0.257,1.46,0.32,69.00%,4.72,4.7,0.01,sa503418
Ray Hanson,Angels (A+),24,72,6.88,3.88,1.77,0.75,17.90%,10.10%,7.80%,0.245,1.36,0.286,69.10%,4,4.72,-0.72,sa550318
Raudel Lazo,Marlins (A+),25,3,3,6,0.5,0,7.10%,14.30%,-7.10%,0.25,1.67,0.273,40.00%,9,4.72,4.28,sa635432
Kyle Schepel,Diamondbacks (A+),23,40.2,7.3,6.2,1.18,0.22,17.60%,14.90%,2.70%,0.229,1.57,0.285,62.50%,4.87,4.73,0.14,sa731235
Justin Jackson,Blue Jays (A+),25,49.1,7.3,4.01,1.82,0.91,18.30%,10.10%,8.20%,0.281,1.54,0.333,71.60%,4.38,4.73,-0.35,sa389926
Tim Alderson,Athletics (A+),25,46,8.22,2.35,3.5,1.37,21.90%,6.30%,15.60%,0.246,1.22,0.285,74.20%,4.11,4.74,-0.63,sa389899
Alex Blackford,Angels (A+),23,11,8.18,4.09,2,0.82,20.40%,10.20%,10.20%,0.233,1.36,0.281,41.10%,7.36,4.74,2.62,sa579787
Jose Rosario,Cubs (A+),23,101,8.2,4.46,1.84,1.07,19.20%,10.40%,8.80%,0.3,1.75,0.359,67.80%,5.44,4.75,0.69,sa506730
Robert Coles,Mets (A+),22,25.1,7.82,6.75,1.16,0.36,17.50%,15.10%,2.40%,0.269,1.86,0.333,65.80%,4.62,4.77,-0.15,sa738402
John Gast,Cardinals (A+),25,5,1.8,3.6,0.5,0,4.40%,8.70%,-4.40%,0.25,1.4,0.263,87.50%,1.8,4.79,-2.99,11133
Joshua Hodges,Marlins (A+),23,65,4.71,3.05,1.55,0.83,11.20%,7.20%,3.90%,0.324,1.72,0.353,53.40%,7.34,4.79,2.55,sa501515
Daniel Watts,- - -,24,82.2,8.06,3.16,2.55,1.2,19.50%,7.60%,11.80%,0.279,1.51,0.328,67.80%,4.9,4.81,0.09,sa658915
Jeb Stefan,Phillies (A+),24,100.2,6.97,4.02,1.73,0.98,17.20%,9.90%,7.30%,0.279,1.56,0.324,56.50%,6.44,4.81,1.63,sa658549
Brandon Sinnery,Diamondbacks (A+),24,170.1,5.76,2.32,2.48,1,15.10%,6.10%,9.00%,0.26,1.29,0.287,67.20%,4.02,4.81,-0.8,sa732032
Jhon Morban,Yankees (A+),22,7,5.14,5.14,1,0,10.80%,10.80%,0.00%,0.29,1.86,0.333,33.30%,11.57,4.82,6.75,sa737239
Dylan Covey,Athletics (A+),22,39,5.08,3.46,1.47,0.46,12.30%,8.40%,3.90%,0.308,1.64,0.348,57.40%,7.15,4.82,2.33,sa548176
Jorge Bucardo,Giants (A+),24,54.1,6.79,3.15,2.16,0.99,17.30%,8.00%,9.30%,0.273,1.44,0.314,74.00%,3.81,4.83,-1.02,sa456361
Lino Martinez,Phillies (A+),22,71,8.87,6.72,1.32,0.76,22.00%,16.70%,5.40%,0.243,1.65,0.31,67.80%,5.32,4.84,0.48,sa550339
Jason Knapp,Rangers (A+),23,32.1,10.02,5.57,1.8,1.11,26.10%,14.50%,11.60%,0.222,1.42,0.286,79.70%,2.78,4.85,-2.06,sa454445
Dan Tobik,Angels (A+),23,117,6.08,3.38,1.8,0.77,15.40%,8.60%,6.80%,0.285,1.5,0.326,64.70%,4.69,4.86,-0.17,sa709533
Shawn Haviland,Athletics (A+),28,16.2,7.56,2.16,3.5,1.08,20.00%,5.70%,14.30%,0.191,0.96,0.213,67.90%,3.24,4.88,-1.64,sa454866
Tayler Scott,Cubs (A+),22,134.2,5.28,3.48,1.52,0.94,13.30%,8.80%,4.60%,0.266,1.44,0.29,67.30%,4.34,4.88,-0.54,sa597840
Austin Adams,Angels (A+),23,59.1,12.13,8.04,1.51,0.46,30.70%,20.30%,10.30%,0.136,1.35,0.209,72.30%,3.79,4.89,-1.1,sa658119
Ethan Stewart,Phillies (A+),23,102.2,6.14,5.08,1.21,0.79,14.90%,12.30%,2.60%,0.285,1.7,0.325,67.30%,4.82,4.89,-0.07,sa550320
Matt Taylor,Orioles (A+),23,63.1,3.13,4.69,0.67,0.28,7.80%,11.70%,-3.90%,0.29,1.66,0.313,73.90%,3.69,4.89,-1.2,sa503776
Ryan Harvey,Rangers (A+),23,8,12.38,10.13,1.22,0,22.50%,18.40%,4.10%,0.29,2.5,0.407,59.10%,2.25,4.89,-2.64,sa658403
Michael Dennhardt,Reds (A+),24,139.1,7.56,3.94,1.92,0.9,19.20%,10.00%,9.20%,0.269,1.48,0.321,68.70%,4.52,4.9,-0.38,sa599496
Robby Rowland,Pirates (A+),22,38.2,4.89,2.33,2.1,1.16,12.60%,6.00%,6.60%,0.277,1.37,0.295,58.30%,6.05,4.92,1.13,sa548199
Rodolfo Fernandez,Athletics (A+),24,24.2,9.49,4.01,2.36,1.09,24.30%,10.30%,14.00%,0.258,1.42,0.328,74.00%,4.38,4.92,-0.54,sa832181
Matt Chaffee,Braves (A+),25,24,12,8.25,1.45,0.75,25.60%,17.60%,8.00%,0.297,2.17,0.418,54.70%,8.63,4.93,3.69,sa578979
Kevin Walter,Phillies (A+),22,73,5.18,4.81,1.08,0.62,12.60%,11.70%,0.90%,0.259,1.56,0.288,64.30%,4.68,4.94,-0.25,sa549483
Kyle Helisek,Cardinals (A+),24,97,5.2,3.15,1.65,1.02,13.70%,8.30%,5.40%,0.243,1.28,0.261,68.90%,3.8,4.95,-1.14,sa621585
Brady Wager,Orioles (A+),23,115,5.56,3.91,1.42,0.86,13.60%,9.50%,4.00%,0.292,1.63,0.326,65.10%,5.32,4.96,0.36,sa502341
Perci Garner,Phillies (A+),25,12,9.75,11.25,0.87,0,22.40%,25.90%,-3.50%,0.209,2,0.3,79.20%,3,4.97,-1.97,sa548275
Daniel Tillman,Dodgers (A+),25,48.2,7.03,4.25,1.65,0.74,16.70%,10.10%,6.60%,0.275,1.6,0.323,54.30%,5.92,4.98,0.94,sa526950
Zach Jadofsky,Braves (A+),24,50.2,7.64,3.73,2.05,1.24,19.10%,9.30%,9.80%,0.253,1.42,0.29,65.40%,5.51,4.98,0.53,sa599881
Ryan Kemp,Reds (A+),23,28,8.04,2.57,3.13,1.29,20.20%,6.50%,13.70%,0.248,1.29,0.286,65.90%,4.5,4.99,-0.49,sa599169
Zach Shank,Mariners (A+),23,4,4.5,4.5,1,0,11.80%,11.80%,0.00%,0.286,1.5,0.333,85.70%,2.25,4.99,-2.74,sa738403
Frankie Reed,Marlins (A+),26,36.1,5.2,2.48,2.1,1.24,13.30%,6.30%,7.00%,0.26,1.32,0.275,76.70%,3.22,5.01,-1.79,sa599077
