Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Tommy Kahnle,Yankees (AA),23,60,11.1,6.75,1.64,0.6,28.80%,17.50%,11.30%,0.179,1.38,0.254,81.40%,2.85,3.97,-1.12,11384
Fernando Hernandez,Blue Jays (AA),28,7.2,5.87,5.87,1,0,15.60%,15.60%,0.00%,0.222,1.43,0.273,90.90%,1.17,3.98,-2.8,5536
Tim Bascom,Orioles (AA),28,58,7.45,5.28,1.41,0.31,19.00%,13.40%,5.50%,0.235,1.47,0.293,72.50%,3.72,3.98,-0.26,sa326787
Will Roberts,Indians (AA),22,134,6.04,2.15,2.81,0.87,16.00%,5.70%,10.30%,0.278,1.34,0.315,66.80%,4.57,3.98,0.59,sa577696
Michael Nesseth,Phillies (AA),25,44,4.91,2.86,1.71,0.41,13.40%,7.80%,5.60%,0.241,1.2,0.272,79.00%,1.64,3.98,-2.35,sa501774
Matthew Bischoff,Orioles (AA),26,51,8.82,3.88,2.27,0.88,22.80%,10.10%,12.80%,0.24,1.35,0.298,69.80%,4.41,3.99,0.42,sa549461
Ryan Dull,Athletics (AA),23,11.2,9.26,2.31,4,1.54,22.20%,5.60%,16.70%,0.294,1.54,0.351,59.20%,4.63,4,0.63,sa658902
Bobby Doran,Astros (AA),24,94,6.61,2.2,3,1.05,17.90%,6.00%,11.90%,0.243,1.17,0.273,75.30%,3.26,4,-0.75,sa503077
Bradin Hagens,Diamondbacks (AA),24,148,5.66,4.01,1.41,0.61,14.60%,10.30%,4.20%,0.26,1.44,0.296,76.20%,3.47,4.01,-0.55,7422
Noe Ramirez,Red Sox (AA),23,28.2,9.73,2.51,3.88,1.26,27.40%,7.10%,20.40%,0.214,1.05,0.265,87.10%,2.83,4.02,-1.2,sa597961
Murphy Smith,Athletics (AA),25,150,5.88,2.76,2.13,0.84,15.40%,7.20%,8.20%,0.269,1.35,0.303,74.10%,3.48,4.02,-0.54,sa501722
Dan Remenowsky,White Sox (AA),27,29.2,8.49,1.82,4.67,1.52,22.40%,4.80%,17.60%,0.256,1.21,0.298,77.40%,3.94,4.02,-0.08,sa461018
Danny Miranda,Cardinals (AA),22,21.2,6.65,2.49,2.67,0.83,15.70%,5.90%,9.80%,0.301,1.57,0.347,61.40%,6.23,4.03,2.21,sa598114
Danny Winkler,Rockies (AA),23,26.2,7.76,3.38,2.3,1.01,21.30%,9.30%,12.00%,0.237,1.24,0.282,77.20%,3.04,4.03,-0.99,sa550188
Marcus Walden,Blue Jays (AA),24,162.1,4.88,2.77,1.76,0.5,12.50%,7.10%,5.40%,0.285,1.44,0.319,72.40%,3.71,4.03,-0.32,sa389195
Seth Rosin,Phillies (AA),24,126.2,6.82,2.49,2.74,0.92,18.10%,6.60%,11.50%,0.243,1.22,0.279,63.70%,4.33,4.04,0.29,10606
Tyson Brummett,Blue Jays (AA),28,87.1,7.83,3.19,2.45,0.82,19.70%,8.00%,11.70%,0.258,1.39,0.309,60.50%,5.36,4.05,1.31,509
Brooks Pounders,Royals (AA),22,116,7.76,3.26,2.38,0.93,20.30%,8.50%,11.80%,0.243,1.28,0.29,67.70%,4.5,4.05,0.45,sa500804
Brandon Cumpton,Pirates (AA),24,9.2,6.52,4.66,1.4,0,15.20%,10.90%,4.40%,0.282,1.66,0.344,50.00%,7.45,4.05,3.4,11366
Pat Dean,Twins (AA),24,125,4.39,1.22,3.59,0.86,11.30%,3.10%,8.10%,0.289,1.34,0.31,64.00%,4.68,4.05,0.63,sa548253
Robert Morey,Marlins (AA),24,103.1,6.01,3.57,1.68,0.87,14.90%,8.90%,6.10%,0.283,1.55,0.319,65.30%,5.31,4.05,1.26,sa392218
A.J. Achter,Twins (AA),24,36.2,8.84,4.66,1.89,0.74,22.90%,12.10%,10.80%,0.204,1.28,0.255,86.80%,2.21,4.06,-1.85,11387
Zachary Nuding,Yankees (AA),23,128.1,7.08,4,1.77,0.63,17.50%,9.90%,7.60%,0.273,1.54,0.325,66.90%,4.21,4.07,0.14,sa503167
Phil Mccormick,Giants (AA),24,56.2,9.05,5.4,1.68,0.48,22.40%,13.40%,9.10%,0.228,1.46,0.297,66.80%,3.97,4.07,-0.1,sa598568
Carlos Contreras,Reds (AA),22,42.1,5.53,4.46,1.24,0.43,14.20%,11.50%,2.70%,0.228,1.35,0.262,82.50%,2.76,4.07,-1.31,10386
Zachary Neal,Athletics (AA),24,165.2,5.22,1.96,2.67,0.98,13.80%,5.20%,8.60%,0.263,1.26,0.285,63.00%,4.35,4.07,0.28,sa549283
Andy Ferguson,Royals (AA),24,96,7.88,3.47,2.27,1.03,20.30%,9.00%,11.40%,0.255,1.38,0.303,63.90%,5.16,4.08,1.08,sa598931
Patrick Francescon,Cubs (AA),24,30,6.3,4.8,1.31,0.6,16.80%,12.80%,4.00%,0.232,1.37,0.271,71.40%,4.2,4.08,0.12,sa599399
Logan Verrett,Mets (AA),23,146,8.14,1.91,4.26,1.29,22.50%,5.30%,17.20%,0.246,1.14,0.288,69.70%,4.25,4.09,0.17,sa526931
Cesar Cabral,Yankees (AA),24,19.2,10.07,4.12,2.44,0.92,24.70%,10.10%,14.60%,0.282,1.58,0.37,69.50%,5.49,4.09,1.4,6741
Keith Couch,Red Sox (AA),23,129.2,6.39,2.98,2.14,0.76,16.60%,7.80%,8.80%,0.26,1.35,0.3,70.90%,3.47,4.1,-0.63,sa549175
Edward Mccray,White Sox (AA),25,119,5.29,3.63,1.46,0.61,13.60%,9.30%,4.30%,0.235,1.3,0.263,73.00%,3.25,4.1,-0.85,sa549252
Steven Snodgrass,Giants (AA),25,141,5.17,2.49,2.08,0.64,14.00%,6.80%,7.30%,0.237,1.17,0.264,68.60%,3.7,4.1,-0.4,sa598487
Andres Santiago,Dodgers (AA),23,134,7.32,4.97,1.47,0.6,18.70%,12.70%,6.00%,0.234,1.42,0.283,65.70%,4.97,4.11,0.86,sa389212
Mark Sappington,Angels (AA),22,25.2,9.12,7.01,1.3,0.35,21.50%,16.50%,5.00%,0.232,1.68,0.306,78.00%,3.86,4.11,-0.25,sa658007
Andrew Robinson,Astros (AA),25,49.1,6.75,2.55,2.64,1.09,17.60%,6.70%,11.00%,0.242,1.24,0.272,76.90%,3.28,4.11,-0.83,sa549091
Ryan Acosta,Dodgers (AA),24,11.2,6.17,6.94,0.89,0,12.30%,13.90%,-1.50%,0.382,2.57,0.447,41.90%,13.11,4.11,9,sa390653
Nick Mccully,White Sox (AA),24,79,5.47,2.73,2,0.91,15.60%,7.80%,7.80%,0.186,0.96,0.197,70.20%,3.08,4.12,-1.04,sa501576
Austin Kirk,Cubs (AA),23,42.1,6.38,4.89,1.3,0.64,15.60%,12.00%,3.70%,0.31,1.77,0.363,59.90%,7.02,4.12,2.9,sa501263
Trey Mcnutt,Cubs (AA),23,31.1,6.61,4.02,1.64,0.86,17.40%,10.60%,6.80%,0.239,1.34,0.275,67.00%,4.6,4.13,0.47,sa502768
Caleb Graham,Angels (AA),26,44.2,7.66,4.03,1.9,0.81,19.60%,10.30%,9.30%,0.241,1.37,0.289,74.10%,3.83,4.13,-0.3,sa512318
Jeremy Kehrt,Red Sox (AA),27,70.2,6.88,3.18,2.16,0.76,17.00%,7.90%,9.20%,0.271,1.46,0.316,61.90%,4.33,4.13,0.2,sa455400
Roy Oswalt,Rockies (AA),35,33.1,6.75,1.89,3.57,1.35,20.20%,5.70%,14.50%,0.205,0.93,0.218,87.50%,2.16,4.14,-1.98,571
Wes Whisler,White Sox (AA),30,16.1,4.41,5.51,0.8,0,10.40%,13.00%,-2.60%,0.277,1.71,0.316,50.00%,7.16,4.14,3.03,8023
Anthony Fernandez,Mariners (AA),23,120,5.55,3,1.85,0.98,14.70%,8.00%,6.80%,0.254,1.31,0.278,63.90%,4.43,4.14,0.29,sa503582
Robert Nixon,Indians (AA),24,3.2,14.73,12.27,1.2,0,35.30%,29.40%,5.90%,0.083,1.64,0.167,83.30%,2.45,4.14,-1.69,sa598775
Matt Swynenberg,Nationals (AA),24,74,7.05,3.65,1.93,0.73,18.50%,9.60%,9.00%,0.236,1.3,0.278,74.00%,3.16,4.15,-0.99,sa502344
Christian Bergman,Rockies (AA),25,171,5.84,1.21,4.83,1.32,16.30%,3.40%,12.90%,0.248,1.08,0.265,73.60%,3.37,4.15,-0.78,10925
Tim Gustafson,Rockies (AA),28,146.1,6.46,3.26,1.98,0.92,16.60%,8.40%,8.20%,0.283,1.47,0.325,61.50%,5.41,4.16,1.25,sa327085
Cole Johnson,Twins (AA),24,39,11.08,3.46,3.2,1.38,28.40%,8.90%,19.50%,0.23,1.28,0.296,71.10%,4.38,4.17,0.21,sa526274
Shaun Ellis,Reds (AA),26,60.1,5.22,3.73,1.4,0.75,13.60%,9.70%,3.90%,0.27,1.44,0.3,67.10%,4.33,4.17,0.15,sa626828
Mike Colla,Rays (AA),26,75.1,5.85,2.27,2.58,1.19,15.80%,6.10%,9.70%,0.255,1.23,0.277,74.10%,3.7,4.17,-0.47,sa454777
Felipe Paulino,Royals (AA),29,8,9,4.5,2,1.13,24.20%,12.10%,12.10%,0.172,1.13,0.2,92.10%,2.25,4.18,-1.93,3777
Jacob Pettit,Orioles (AA),26,124.1,6.66,2.97,2.24,0.87,17.50%,7.80%,9.70%,0.253,1.31,0.291,67.90%,4.42,4.19,0.23,sa550144
Taylor Hill,Nationals (AA),24,69.2,5.3,2.07,2.56,0.9,14.40%,5.60%,8.80%,0.251,1.19,0.274,79.50%,2.71,4.19,-1.47,12515
Toru Murata,Indians (AA),28,131,7.15,1.44,4.95,1.24,18.80%,3.80%,15.00%,0.273,1.25,0.312,65.40%,4.19,4.19,0,sa527786
Manuarys Correa,Angels (AA),24,132.2,5.22,1.56,3.35,1.09,13.30%,4.00%,9.30%,0.321,1.5,0.352,62.20%,5.63,4.21,1.42,sa456106
Mitchell Boggs,Rockies (AA),29,6,4.5,0,3,1.5,14.30%,0.00%,14.30%,0.095,0.33,0.059,100.00%,1.5,4.22,-2.72,3344
Cole White,- - -,25,47.2,7.93,6.23,1.27,0.38,19.60%,15.40%,4.20%,0.25,1.62,0.318,73.20%,3.97,4.23,-0.27,sa455563
Patrick Mccoy,Nationals (AA),24,41.2,7.78,2.59,3,1.08,19.10%,6.40%,12.70%,0.276,1.44,0.323,69.60%,4.32,4.24,0.08,6605
Chris Manno,Reds (AA),24,61.2,8.61,3.79,2.27,1.17,22.00%,9.70%,12.30%,0.246,1.36,0.296,77.40%,3.94,4.24,-0.3,sa503241
Matt Garza,Cubs (AA),29,6,3,6,0.5,0,7.70%,15.40%,-7.70%,0.182,1.33,0.2,87.50%,1.5,4.25,-2.75,3340
Joe Bisenius,Braves (AA),30,6,6,1.5,4,1.5,15.40%,3.90%,11.50%,0.28,1.33,0.3,60.60%,4.5,4.25,0.25,7370
Tommy Hottovy,Blue Jays (AA),31,24.2,8.39,2.92,2.88,1.09,21.50%,7.50%,14.00%,0.268,1.38,0.324,62.90%,4.74,4.26,0.49,7542
Tyler Waldron,Pirates (AA),24,24.1,4.81,3.7,1.3,0.37,11.60%,8.90%,2.70%,0.31,1.68,0.349,60.10%,4.81,4.27,0.54,sa545242
Erik Goeddel,Mets (AA),24,134,8.4,3.9,2.16,0.94,21.40%,9.90%,11.50%,0.26,1.44,0.318,71.00%,4.37,4.27,0.09,11712
Carlos Gutierrez,Cubs (AA),26,3.2,4.91,7.36,0.67,0,11.10%,16.70%,-5.60%,0.2,1.64,0.231,83.30%,0,4.28,-4.28,sa454388
Ryan Woolley,Braves (AA),25,3.2,4.91,7.36,0.67,0,9.10%,13.60%,-4.60%,0.368,2.73,0.412,50.00%,12.27,4.28,8,sa501505
Jonathan Cornelius,Cardinals (AA),25,78.2,7.55,3.32,2.28,1.03,19.10%,8.40%,10.70%,0.272,1.44,0.321,69.20%,4.46,4.28,0.19,sa598475
Drew Hayes,Reds (AA),25,63,8.71,4.71,1.85,1,20.90%,11.30%,9.60%,0.289,1.68,0.357,68.50%,5.43,4.28,1.15,sa328425
Jordan Cooper,Indians (AA),24,72.1,7.09,3.98,1.78,0.75,19.50%,10.90%,8.50%,0.202,1.16,0.236,78.90%,3.11,4.28,-1.17,sa455417
Eric Beaulac,Orioles (AA),26,7.1,8.59,8.59,1,0,20.60%,20.60%,0.00%,0.296,2.05,0.4,86.70%,2.45,4.28,-1.82,sa455051
Kevin Pucetas,Rangers (AA),28,117.2,4.9,2.75,1.78,0.84,12.80%,7.20%,5.60%,0.281,1.39,0.307,65.60%,4.67,4.28,0.39,sa327994
Mikey O'Brien,Yankees (AA),23,107,7.57,3.7,2.05,0.84,19.20%,9.40%,9.80%,0.257,1.41,0.306,72.20%,4.12,4.29,-0.17,sa455055
Paul Demny,Nationals (AA),23,83.2,9.25,3.76,2.46,1.08,23.60%,9.60%,14.00%,0.25,1.39,0.311,63.90%,4.95,4.29,0.66,sa392068
Kevin Munson,Diamondbacks (AA),24,31.2,11.08,4.26,2.6,1.42,30.00%,11.50%,18.50%,0.153,1.01,0.179,82.80%,3.41,4.3,-0.89,sa526289
Nik Turley,Yankees (AA),23,139,8.87,4.73,1.88,0.71,22.50%,12.00%,10.50%,0.229,1.38,0.29,72.20%,3.88,4.3,-0.42,sa466024
Dae-Eun Rhee,Cubs (AA),24,59.1,5.31,3.03,1.75,0.91,14.30%,8.20%,6.10%,0.209,1.11,0.224,75.10%,3.34,4.31,-0.97,sa447648
Taylor Rogers,Giants (AA),26,104.1,6.04,4.83,1.25,0.43,14.80%,11.90%,3.00%,0.262,1.57,0.306,59.00%,5.43,4.33,1.1,sa502144
Ariel Pena,Brewers (AA),24,142.1,8.28,5,1.66,1.07,21.70%,13.10%,8.60%,0.22,1.36,0.261,77.20%,3.73,4.33,-0.6,sa503631
Jake Floethe,Rays (AA),24,50.2,5.68,4.8,1.19,0.71,13.50%,11.30%,2.10%,0.31,1.82,0.351,60.60%,5.86,4.33,1.53,sa549803
Ross Seaton,Astros (AA),23,54.2,5.93,1.81,3.27,1.15,15.80%,4.80%,11.00%,0.265,1.23,0.292,66.50%,4.77,4.34,0.44,sa454510
Casey Medlen,Brewers (AA),23,59.2,7.09,5.13,1.38,0.75,17.70%,12.80%,4.90%,0.233,1.46,0.273,70.20%,3.77,4.34,-0.57,sa599403
Paolo Espino,Indians (AA),26,79,8.32,3.08,2.7,1.14,20.60%,7.60%,13.00%,0.279,1.48,0.333,64.80%,5.35,4.34,1.02,sa327124
Chance Ruffin,Mariners (AA),24,83,6.18,2.49,2.48,1.19,16.00%,6.40%,9.50%,0.251,1.27,0.274,74.50%,3.9,4.35,-0.44,11745
Braulio Lara,Rays (AA),24,72,6.63,5.38,1.23,0.75,16.50%,13.40%,3.10%,0.246,1.54,0.284,67.60%,4.38,4.36,0.02,sa506176
Ruben Alaniz,Astros (AA),22,113.1,5.16,3.73,1.38,0.71,12.60%,9.10%,3.50%,0.295,1.61,0.328,66.00%,4.53,4.37,0.16,sa550438
David Cales,White Sox (AA),25,24.2,8.03,5.84,1.38,0.73,19.10%,13.90%,5.20%,0.258,1.66,0.315,92.00%,1.82,4.37,-2.55,sa455474
Seth Blair,Cardinals (AA),24,129.2,8.12,3.33,2.44,1.25,20.40%,8.40%,12.00%,0.288,1.52,0.342,68.00%,5.07,4.38,0.69,sa526934
Alex Sogard,Astros (AA),25,25,6.48,3.6,1.8,1.08,17.00%,9.40%,7.60%,0.271,1.44,0.307,78.60%,2.88,4.38,-1.5,sa454563
Jorge De Leon,Astros (AA),25,52.2,6.15,2.56,2.4,1.2,17.50%,7.30%,10.20%,0.222,1.08,0.24,67.10%,4.27,4.39,-0.11,5397
Jose Ramirez,Yankees (AA),23,42.1,10.63,3.19,3.33,1.49,30.30%,9.10%,21.20%,0.191,1.02,0.233,85.60%,2.76,4.39,-1.62,10171
Cody Hall,Giants (AA),25,26.1,9.23,2.73,3.38,1.37,25.70%,7.60%,18.10%,0.179,0.95,0.203,88.80%,2.39,4.39,-2,sa550010
Craig Westcott,Giants (AA),27,144,5.75,3.5,1.64,0.75,14.50%,8.90%,5.70%,0.276,1.49,0.312,70.20%,4.19,4.4,-0.21,sa502674
Mike Demark,Athletics (AA),30,38.2,7.68,4.66,1.65,0.93,19.00%,11.50%,7.50%,0.276,1.6,0.33,66.80%,5.59,4.4,1.19,sa376291
Frankie De La Cruz,Brewers (AA),29,40.2,7.75,4.65,1.67,1.11,19.40%,11.70%,7.80%,0.26,1.52,0.305,71.40%,4.87,4.41,0.46,3920
Colby Shreve,Phillies (AA),25,29.1,6.44,4.6,1.4,0.61,16.20%,11.50%,4.60%,0.254,1.5,0.297,61.60%,5.52,4.42,1.11,sa390625
Santiago Garrido,Royals (AA),23,59.1,7.13,5.61,1.27,0.61,17.80%,14.00%,3.80%,0.22,1.45,0.262,73.50%,3.03,4.42,-1.39,sa455695
Francisco Rondon,Yankees (AA),25,74,9.61,6.08,1.58,0.73,23.60%,14.90%,8.70%,0.199,1.43,0.255,65.00%,4.01,4.43,-0.42,sa456143
Trey Haley,Indians (AA),23,44,9.41,7.98,1.18,0,22.60%,19.10%,3.40%,0.236,1.73,0.333,71.40%,4.7,4.44,0.27,sa456039
Victor Mateo,Rays (AA),23,153.1,5.52,3.23,1.71,1,14.90%,8.70%,6.20%,0.212,1.14,0.227,68.00%,3.93,4.44,-0.51,sa504206
Joe Van Meter,- - -,24,26.1,7.86,3.08,2.56,1.37,18.90%,7.40%,11.50%,0.306,1.63,0.357,63.50%,6.84,4.44,2.4,sa546681
Neil Schenk,Rays (AA),27,39.2,6.13,4.76,1.29,0.91,14.10%,10.90%,3.10%,0.31,1.87,0.35,57.00%,7.03,4.45,2.58,sa455251
Tyler Wilson,Orioles (AA),23,89.1,7.05,2.22,3.18,1.31,18.70%,5.90%,12.80%,0.243,1.2,0.27,76.00%,3.83,4.46,-0.63,sa526290
Isaiah Froneberger,Rockies (AA),24,37,9.73,6.81,1.43,0.73,23.40%,16.40%,7.00%,0.25,1.7,0.33,79.30%,3.89,4.46,-0.57,sa390234
Kelvin Perez,- - -,27,57.2,7.02,3.59,1.96,0.94,17.40%,8.90%,8.50%,0.263,1.46,0.304,63.60%,5.46,4.47,0.99,sa393322
Tyler Tufts,Rangers (AA),26,99.2,3.61,1.9,1.9,0.99,9.70%,5.10%,4.60%,0.273,1.27,0.282,77.20%,3.34,4.47,-1.13,sa455353
Pedro Vidal,Athletics (AA),25,19,9.47,0.95,10,1.89,26.30%,2.60%,23.70%,0.211,0.89,0.234,55.60%,5.21,4.48,0.73,sa456353
Andrew Moye,Brewers (AA),25,127,6.24,2.91,2.15,1.28,16.40%,7.70%,8.80%,0.233,1.22,0.251,64.80%,4.25,4.48,-0.23,sa327157
Clayton Schrader,Orioles (AA),23,56,9.96,5.63,1.77,0.96,24.80%,14.00%,10.80%,0.235,1.52,0.303,72.50%,4.34,4.49,-0.15,sa548468
Josh Ravin,Reds (AA),25,40.1,8.7,6.02,1.44,0.89,20.90%,14.40%,6.40%,0.28,1.76,0.351,70.20%,5.58,4.5,1.08,sa326734
Charlie Morton,Pirates (AA),29,18.2,5.3,2.89,1.83,0.96,15.50%,8.50%,7.00%,0.154,0.86,0.154,83.30%,2.41,4.5,-2.09,4676
Ryan Tepera,Blue Jays (AA),25,116,8.15,4.34,1.88,0.85,20.30%,10.80%,9.50%,0.243,1.42,0.294,69.30%,4.5,4.51,-0.01,sa502039
Theron Geith,Astros (AA),24,20.2,5.66,2.18,2.6,0.87,13.00%,5.00%,8.00%,0.333,1.69,0.373,51.10%,7.84,4.51,3.33,sa503832
Brandon Beachy,Braves (AA),26,5,7.2,1.8,4,1.8,19.10%,4.80%,14.30%,0.3,1.4,0.333,71.40%,5.4,4.51,0.89,8851
Robert Gilliam,Nationals (AA),25,90,7.7,3.8,2.03,0.9,19.50%,9.60%,9.90%,0.239,1.34,0.284,71.80%,4.4,4.51,-0.11,sa501570
Scott Allen,Yankees (AA),21,22.2,3.57,5.56,0.64,0,9.10%,14.10%,-5.10%,0.214,1.41,0.24,84.90%,1.59,4.52,-2.93,sa501628
Quinton Miller,Pirates (AA),23,57.2,7.02,5.62,1.25,0.47,17.70%,14.10%,3.50%,0.228,1.47,0.275,75.50%,3.75,4.52,-0.78,sa502562
Brooks Hall,Brewers (AA),23,60.2,5.79,3.41,1.7,1.19,15.00%,8.90%,6.20%,0.275,1.45,0.302,74.60%,4.01,4.53,-0.52,sa501327
Scott Elbert,Dodgers (AA),27,4.1,6.23,0,3,2.08,18.80%,0.00%,18.80%,0.188,0.69,0.167,62.50%,4.15,4.53,-0.37,7489
D.J. Baxendale,Twins (AA),22,92.2,6.22,2.14,2.91,1.26,15.70%,5.40%,10.30%,0.287,1.42,0.317,59.60%,5.63,4.54,1.09,sa577014
Taylor Jungmann,Brewers (AA),23,139.1,5.3,4.72,1.12,0.71,13.80%,12.30%,1.50%,0.229,1.36,0.253,67.70%,4.33,4.55,-0.22,sa455475
Hector Neris,Phillies (AA),24,97,8.63,3.62,2.38,1.3,22.40%,9.40%,13.00%,0.238,1.32,0.281,71.60%,4.55,4.55,-0.01,11804
Matt Crouse,Tigers (AA),23,145,6.95,2.54,2.73,1.3,18.70%,6.90%,11.90%,0.269,1.31,0.303,69.50%,4.47,4.55,-0.08,sa577832
Kyle Simon,Phillies (AA),22,56.2,5.24,3.49,1.5,0.64,12.90%,8.60%,4.30%,0.254,1.41,0.283,69.70%,4.45,4.56,-0.11,sa577011
Sean Gleason,Orioles (AA),27,9.2,4.66,2.79,1.67,0.93,11.90%,7.10%,4.80%,0.231,1.24,0.242,47.20%,4.66,4.57,0.09,sa328260
Casey Sadler,Pirates (AA),22,130.1,4.63,2.9,1.6,0.76,12.50%,7.90%,4.70%,0.24,1.21,0.259,74.50%,3.31,4.57,-1.25,11209
Carlos Quevedo,Astros (AA),23,81.2,6.5,2.2,2.95,1.54,17.50%,5.90%,11.50%,0.248,1.21,0.265,80.60%,3.53,4.57,-1.05,sa503635
David Buchanan,Phillies (AA),24,130.2,5.92,2.82,2.1,1.03,15.20%,7.20%,7.90%,0.273,1.4,0.303,66.10%,4.82,4.58,0.24,11176
Michael Mccarthy,Red Sox (AA),25,37.1,4.58,2.17,2.11,0.96,11.60%,5.50%,6.10%,0.294,1.45,0.315,61.50%,6.03,4.58,1.44,sa598776
Trevor Miller,Mariners (AA),22,46.2,5.4,4.24,1.27,0.96,14.20%,11.20%,3.10%,0.259,1.44,0.284,67.20%,4.82,4.58,0.24,sa599519
B.J. Hermsen,Twins (AA),23,86,3.66,2.93,1.25,0.63,8.80%,7.10%,1.80%,0.323,1.69,0.346,65.20%,4.81,4.6,0.21,sa454729
Nathan Baker,Pirates (AA),25,80.1,7.62,5.04,1.51,0.9,18.40%,12.20%,6.20%,0.284,1.71,0.339,58.80%,6.05,4.61,1.44,sa501452
Tyler Matzek,Rockies (AA),22,142.1,6.01,4.81,1.25,0.82,15.20%,12.10%,3.00%,0.269,1.57,0.306,76.70%,3.79,4.62,-0.82,10058
Bobby Bramhall,Phillies (AA),27,56.1,6.87,3.99,1.72,0.96,17.10%,10.00%,7.20%,0.246,1.42,0.28,69.30%,3.67,4.62,-0.95,sa389906
Matt Summers,Twins (AA),23,22.1,5.24,4.84,1.08,0.4,12.80%,11.80%,1.00%,0.284,1.66,0.324,58.50%,6.45,4.62,1.82,sa546755
Warwick Saupold,Tigers (AA),23,129,5.72,3.56,1.61,0.84,15.00%,9.30%,5.70%,0.254,1.36,0.284,77.60%,3.28,4.63,-1.36,sa654357
Andy Loomis,Orioles (AA),27,21.1,7.17,5.06,1.42,0.84,17.40%,12.20%,5.10%,0.279,1.69,0.328,63.30%,5.48,4.64,0.85,sa455321
Stolmy Pimentel,Pirates (AA),23,77.1,7.1,4.07,1.74,0.93,17.90%,10.30%,7.70%,0.247,1.41,0.286,75.90%,3.61,4.64,-1.04,6415
Tyler Knigge,Phillies (AA),24,65.2,7.54,4.11,1.83,1.1,19.20%,10.50%,8.70%,0.235,1.37,0.271,72.70%,4.25,4.65,-0.4,sa549105
Clay Zavada,Padres (AA),29,21.1,7.17,5.06,1.42,0.84,17.20%,12.10%,5.10%,0.224,1.45,0.258,53.00%,3.8,4.65,-0.85,8577
Robert Stephenson,Reds (AA),20,16.2,9.72,7.02,1.38,1.08,24.00%,17.30%,6.70%,0.274,1.8,0.357,73.50%,4.86,4.65,0.21,sa597792
Devin Jones,Orioles (AA),22,123.1,7.88,3.5,2.25,1.24,19.70%,8.70%,10.90%,0.294,1.57,0.348,59.40%,5.84,4.65,1.18,sa577952
Sean Gallagher,Rockies (AA),27,75,6,3.36,1.79,1.2,16.60%,9.30%,7.30%,0.235,1.23,0.255,85.00%,3,4.66,-1.66,8261
Mitch Canham,Royals (AA),28,5,3.6,7.2,0.5,0,10.50%,21.10%,-10.50%,0.133,1.2,0.154,100.00%,0,4.66,-4.66,sa389920
Loek Van Mil,Reds (AA),28,61.1,4.7,4.11,1.14,0.88,12.30%,10.80%,1.50%,0.231,1.32,0.246,79.40%,3.38,4.66,-1.28,sa328812
Moises Hernandez,Mariners (AA),29,47,3.83,3.26,1.18,0.96,10.40%,8.80%,1.60%,0.259,1.32,0.269,66.70%,4.98,4.66,0.32,sa244195
Carlos Zambrano,Phillies (AA),32,6,10.5,4.5,2.33,1.5,31.80%,13.60%,18.20%,0.158,1,0.182,100.00%,1.5,4.66,-3.16,305
Zach Russell,Cardinals (AA),23,14.1,9.42,5.02,1.88,1.26,21.40%,11.40%,10.00%,0.262,1.67,0.318,31.50%,8.16,4.66,3.5,sa399344
Derek Hankins,Tigers (AA),30,17.2,6.11,1.02,6,1.53,17.10%,2.90%,14.30%,0.239,1.02,0.25,67.60%,3.06,4.68,-1.63,sa254024
Matt Hauser,Twins (AA),25,39,8.08,2.77,2.92,1.38,20.60%,7.10%,13.50%,0.271,1.38,0.316,59.70%,6,4.68,1.32,sa548391
Melvin Mercedes,Tigers (AA),22,25,6.84,3.24,2.11,1.08,17.10%,8.10%,9.00%,0.23,1.28,0.256,80.50%,1.44,4.68,-3.24,10181
Eddie Bonine,Padres (AA),32,69.1,1.95,2.08,0.94,0.65,5.20%,5.60%,-0.40%,0.253,1.18,0.253,70.60%,3.76,4.69,-0.92,5890
Brett Anderson,Athletics (AA),25,3.2,7.36,9.82,0.75,0,14.30%,19.10%,-4.80%,0.353,2.73,0.429,40.00%,14.73,4.69,10.03,8223
Blake Hassebrock,Athletics (AA),23,16.1,2.76,3.86,0.71,0.55,6.90%,9.70%,-2.80%,0.281,1.53,0.293,52.90%,6.61,4.71,1.9,sa548444
Sugar Ray Marimon,Royals (AA),24,148.1,7.22,2.73,2.64,1.58,18.50%,7.00%,11.50%,0.267,1.38,0.296,71.10%,4.31,4.72,-0.41,sa455795
Miguel Celestino,Red Sox (AA),23,72,8.75,4.5,1.94,1.25,21.50%,11.10%,10.50%,0.281,1.63,0.341,63.50%,6.13,4.73,1.4,sa504074
Luis Sanz,Pirates (AA),25,62,8.85,5.08,1.74,1.16,21.70%,12.50%,9.30%,0.248,1.55,0.299,68.40%,4.94,4.73,0.21,sa456447
Brett Brach,Indians (AA),25,129.2,5,2.36,2.12,0.97,13.10%,6.20%,6.90%,0.27,1.3,0.292,64.90%,4.79,4.73,0.06,sa501623
Jose Valdez,Giants (AA),24,56,8.52,7.71,1.1,0.32,19.10%,17.30%,1.80%,0.284,2,0.365,70.10%,5.46,4.74,0.73,sa329099
James Gillheeney,Mariners (AA),25,103.2,5.38,3.39,1.59,1.13,14.30%,9.00%,5.30%,0.253,1.32,0.272,74.30%,4.08,4.74,-0.66,sa501532
