Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Alex Caldera,Nationals (A+),25,7,7.71,3.86,2,6.43,15.80%,7.90%,7.90%,0.457,2.71,0.458,50.00%,16.71,12.09,4.63,sa389863
Trevor Miller,Mariners (A+),20,6.2,5.4,6.75,0.8,5.4,9.50%,11.90%,-2.40%,0.486,3.3,0.482,32.60%,21.6,13.7,7.9,sa599519
Thomas Peale,Marlins (A+),24,0.2,13.5,40.5,0.33,0,16.70%,50.00%,-33.30%,0.333,6,0.5,25.00%,40.5,13.89,26.61,sa502164
Chris Hilliard,Mets (A+),23,1,18,9,2,9,25.00%,12.50%,12.50%,0.571,5,0.75,55.60%,27,15.39,11.61,sa457294
Jake Opitz,Cubs (A+),24,1.1,6.75,0,1,6.75,11.10%,0.00%,11.10%,0.429,2.25,0.4,83.30%,13.5,16.14,-2.64,sa455006
Zach Gentile,Red Sox (A+),24,1,0,9,0,9,0.00%,20.00%,-20.00%,0.25,2,0,0.00%,18,19.23,-1.23,sa455401
Anthony Scelfo,Rays (A+),24,1,0,9,0,9,0.00%,20.00%,-20.00%,0.25,2,0,0.00%,18,19.39,-1.39,sa454967
Beau Brooks,Angels (A+),23,0.2,0,54.01,0,0,0.00%,57.10%,-57.10%,0.333,7.5,0.333,20.00%,54.01,21.95,32.06,sa455344
Juan Ciriaco,Giants (A+),27,1,0,18,0,9,0.00%,22.20%,-22.20%,0.571,6,0.5,65.20%,27,22.95,4.05,sa226165
Jose Lozada,Nationals (A+),25,1,0,0,0,18,0.00%,0.00%,0.00%,0.625,5,0.5,0.00%,45,29.23,15.77,sa454600
Wes Whisler,White Sox (A+),28,0.2,13.5,81.01,0.17,0,11.10%,66.70%,-55.60%,0.5,10.5,1,37.50%,67.51,31.73,35.78,8023
J.J. Leaper,Athletics (A+),24,1,0,18,0,27,0.00%,18.20%,-18.20%,0.778,9,0.667,41.70%,54,48.95,5.05,sa328183
