Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Marcel Prado,Orioles (AA),26,75.1,7.05,3.94,1.79,0.48,18.30%,10.20%,8.10%,0.232,1.31,0.281,60.40%,4.54,4.03,0.51,sa455649
Sam Selman,Royals (AA),23,93,8.42,4.74,1.78,0.68,21.30%,12.00%,9.30%,0.23,1.4,0.286,74.70%,3.87,4.03,-0.16,sa501758
Hamilton Bennett,Mets (AA),26,16,6.75,1.69,4,1.13,16.40%,4.10%,12.30%,0.329,1.63,0.375,73.30%,3.38,4.04,-0.67,sa549296
Joe Colon,Indians (AA),24,138,6.26,3.59,1.75,0.52,16.60%,9.50%,7.10%,0.255,1.36,0.3,75.40%,3.39,4.04,-0.65,sa501660
Jarret Martin,Dodgers (AA),24,54.2,10.54,7.9,1.33,0.16,25.80%,19.40%,6.50%,0.175,1.5,0.256,76.20%,3.29,4.05,-0.75,sa455420
J.C. Ramirez,Indians (AA),25,13,9.69,5.54,1.75,0.69,26.40%,15.10%,11.30%,0.111,1,0.133,86.20%,2.08,4.05,-1.97,8302
Kenny Faulk,Tigers (AA),27,44.2,11.49,6.04,1.9,0.81,28.60%,15.10%,13.60%,0.22,1.5,0.308,62.50%,5.24,4.05,1.19,sa501909
C.J. Wilson,Angels (AA),33,5.1,11.81,3.38,3.5,1.69,33.30%,9.50%,23.80%,0.211,1.13,0.273,87.00%,3.38,4.06,-0.68,3580
John Simms,Nationals (AA),22,59,6.41,2.29,2.8,0.92,16.40%,5.90%,10.60%,0.304,1.49,0.349,68.20%,5.03,4.07,0.97,sa550088
Virgil Vasquez,Twins (AA),32,123.1,6.71,2.26,2.97,0.88,17.90%,6.00%,11.90%,0.248,1.21,0.286,70.60%,4.09,4.08,0.01,6124
Jeremy Bleich,Yankees (AA),27,79.2,7.68,3.05,2.52,0.9,19.80%,7.90%,11.90%,0.229,1.24,0.269,66.10%,3.39,4.08,-0.69,sa454413
Bryan Mitchell,Yankees (AA),23,61.1,8.8,4.26,2.07,0.88,22.10%,10.70%,11.40%,0.263,1.52,0.328,67.40%,4.84,4.09,0.75,11479
Tim Berry,Orioles (AA),23,133.1,7.29,3.04,2.4,0.81,19.50%,8.10%,11.40%,0.243,1.25,0.288,74.60%,3.51,4.1,-0.59,sa503777
Albert Suarez,Rays (AA),24,56,5.14,3.05,1.68,0.64,12.90%,7.60%,5.20%,0.294,1.54,0.328,65.50%,4.34,4.1,0.24,sa455792
Eddie Butler,Rockies (AA),23,108,5.25,2.67,1.97,0.83,14.00%,7.10%,6.90%,0.25,1.26,0.274,74.20%,3.58,4.1,-0.52,13453
Justin Hancock,Padres (AA),23,59,6.25,3.51,1.78,0.76,15.60%,8.80%,6.80%,0.29,1.56,0.333,74.70%,4.12,4.1,0.02,sa598262
Jordan Pries,Mariners (AA),24,12,6.75,0,9,1.5,23.10%,0.00%,23.10%,0.079,0.25,0.037,100.00%,1.5,4.1,-2.6,sa577935
Omar Poveda,Nationals (AA),26,32,10.97,1.97,5.57,1.69,28.70%,5.20%,23.50%,0.281,1.34,0.361,64.60%,5.34,4.1,1.24,sa294843
Parker Frazier,White Sox (AA),25,41.1,5.44,2.18,2.5,0.87,13.70%,5.50%,8.20%,0.275,1.38,0.303,65.50%,3.7,4.11,-0.4,sa390238
Matt Neil,Rays (AA),27,20.2,8.27,1.74,4.75,1.31,19.00%,4.00%,15.00%,0.362,1.84,0.431,64.30%,7.4,4.11,3.3,sa599369
Kevin Shackelford,Brewers (AA),25,50,4.5,3.06,1.47,0.54,11.10%,7.60%,3.60%,0.291,1.54,0.32,61.50%,4.86,4.11,0.75,sa549496
James Leverton,Marlins (AA),28,8.2,7.27,3.12,2.33,1.04,18.90%,8.10%,10.80%,0.235,1.27,0.269,62.50%,4.15,4.11,0.04,sa454983
Joe Gardner,- - -,26,53,4.08,2.21,1.85,0.68,11.50%,6.30%,5.30%,0.233,1.09,0.249,73.50%,3.4,4.11,-0.72,sa501227
Kelvin Marte,Giants (AA),26,87,5.69,2.38,2.39,0.83,15.20%,6.30%,8.80%,0.263,1.29,0.294,74.70%,3.83,4.11,-0.29,sa455682
Joseph Ortiz,Rangers (AA),23,16,4.5,1.13,4,1.13,11.00%,2.70%,8.20%,0.338,1.63,0.361,73.30%,4.5,4.12,0.38,7955
Victor Mateo,Rays (AA),24,166,5.37,2.98,1.8,0.65,13.80%,7.70%,6.10%,0.264,1.37,0.296,69.60%,3.9,4.13,-0.22,sa504206
Tyler Duffey,Twins (AA),23,111.1,6.79,1.54,4.42,1.13,18.60%,4.20%,14.40%,0.243,1.1,0.273,70.10%,3.8,4.13,-0.33,sa621630
Santiago Garrido,Rays (AA),24,58,7.45,4.5,1.66,0.62,18.30%,11.00%,7.20%,0.252,1.5,0.303,74.90%,3.41,4.14,-0.72,sa455695
Daniel Renken,Reds (AA),24,13.2,11.85,6.59,1.8,0.66,27.30%,15.20%,12.10%,0.278,1.83,0.4,62.50%,4.61,4.14,0.47,sa549725
Carlos Frias,Dodgers (AA),24,32,3.94,2.53,1.56,0.56,10.30%,6.60%,3.70%,0.272,1.34,0.294,68.70%,3.38,4.16,-0.78,3547
James Nygren,Marlins (AA),25,65,5.12,1.38,3.7,1.11,13.70%,3.70%,10.00%,0.269,1.23,0.288,73.10%,3.46,4.16,-0.69,sa599514
Aaron Sanchez,Blue Jays (AA),21,66,7.77,5.45,1.43,0.27,20.00%,14.00%,6.00%,0.219,1.39,0.279,67.60%,3.82,4.16,-0.34,11490
Thomas Toledo,Brewers (AA),25,57.2,8.9,2.97,3,1.25,22.60%,7.50%,15.10%,0.265,1.39,0.321,72.40%,4.68,4.16,0.52,sa390377
Jed Bradley,Brewers (AA),24,87,7.34,3.72,1.97,0.83,18.10%,9.20%,8.90%,0.301,1.63,0.359,70.00%,4.55,4.16,0.39,sa578205
Felipe Rivero,Nationals (AA),22,43.2,7.83,3.71,2.11,0.82,19.30%,9.10%,10.20%,0.254,1.44,0.304,58.90%,4.12,4.18,-0.06,sa505018
Brock Hebert,Mariners (AA),23,1,9,9,1,0,16.70%,16.70%,0.00%,0.2,2,0.25,100.00%,0,4.19,-4.19,sa658259
Justin Arrowood,Rockies (AA),23,87.2,4.72,3.49,1.35,0.62,12.20%,9.00%,3.20%,0.244,1.33,0.267,70.50%,3.8,4.19,-0.39,sa658657
Matt Lollis,Rays (AA),23,73.2,8.55,3.91,2.19,0.98,21.30%,9.80%,11.60%,0.261,1.47,0.319,70.70%,4.03,4.2,-0.17,sa501704
Slade Smith,Tigers (AA),23,51.2,4.35,1.92,2.27,0.7,10.30%,4.50%,5.70%,0.339,1.72,0.368,62.50%,5.92,4.21,1.72,sa658353
Chris Rearick,Padres (AA),26,7.1,11.05,0,9,2.45,30.00%,0.00%,30.00%,0.267,1.09,0.316,96.20%,3.68,4.21,-0.53,sa550150
David Cales,White Sox (AA),26,54.2,8.73,3.95,2.21,0.99,21.40%,9.70%,11.70%,0.268,1.52,0.329,73.80%,4.61,4.21,0.4,sa455474
Terry Doyle,- - -,28,50.2,6.22,2.84,2.19,0.89,15.40%,7.10%,8.40%,0.284,1.48,0.321,64.80%,5.33,4.21,1.12,sa392100
Daniel Huchingson,Mets (AA),25,29,8.07,4.97,1.63,0.62,21.30%,13.10%,8.20%,0.2,1.28,0.247,73.90%,3.1,4.22,-1.11,sa455464
Joely Rodriguez,Pirates (AA),22,134,4.9,2.89,1.7,0.67,12.70%,7.50%,5.20%,0.285,1.45,0.315,63.50%,4.84,4.22,0.62,sa507216
Charlie Short,Yankees (AA),25,12.2,4.97,1.42,3.5,0.71,10.60%,3.00%,7.60%,0.403,2.13,0.444,61.60%,8.53,4.22,4.3,sa692713
Zack Cates,Cubs (AA),24,27,7.33,7.33,1,0,18.20%,18.20%,0.00%,0.217,1.59,0.28,51.10%,6,4.22,1.78,sa548216
Archie Bradley,Diamondbacks (AA),21,54.2,7.57,5.93,1.28,0.33,19.20%,15.00%,4.20%,0.226,1.48,0.285,70.90%,4.12,4.23,-0.11,sa597753
Ryan Robowski,Tigers (AA),26,77.2,8.92,3.94,2.26,1.04,22.90%,10.10%,12.80%,0.236,1.35,0.288,73.90%,4.06,4.23,-0.17,sa501919
Justin Fitzgerald,Diamondbacks (AA),28,65,7.06,4.43,1.59,0.69,17.20%,10.80%,6.40%,0.261,1.54,0.307,71.90%,4.02,4.23,-0.22,sa455160
Austin Bibens-Dirkx,Blue Jays (AA),29,74,6.93,1.46,4.75,1.34,19.30%,4.10%,15.30%,0.237,1.07,0.261,77.00%,3.16,4.23,-1.07,sa327879
Eduardo Figueroa,Cubs (AA),25,48.2,4.99,3.88,1.29,0.55,13.00%,10.10%,2.90%,0.269,1.46,0.301,64.90%,4.44,4.23,0.2,sa502994
Jacob Barnes,Brewers (AA),24,105.2,6.39,3.24,1.97,0.77,17.00%,8.60%,8.40%,0.239,1.25,0.274,65.70%,4.26,4.24,0.02,sa579271
Paul Demny,Nationals (AA),24,40.2,7.97,4.65,1.71,0.66,20.30%,11.90%,8.50%,0.253,1.48,0.313,84.80%,2.88,4.24,-1.36,sa392068
Jorge Reyes,Braves (AA),26,32,8.44,3.38,2.5,1.13,23.30%,9.30%,14.00%,0.165,0.97,0.185,76.60%,2.25,4.25,-2,sa501947
Jason Wheeler,Twins (AA),23,74.1,6.66,1.94,3.44,1.09,18.00%,5.30%,12.80%,0.242,1.14,0.272,86.40%,2.78,4.26,-1.47,sa579049
Rainy Lara,Mets (AA),23,108.2,5.88,2.15,2.73,0.99,15.20%,5.60%,9.60%,0.28,1.37,0.311,67.80%,4.31,4.26,0.05,sa550638
Jose De La Torre,Brewers (AA),28,14,10.29,3.86,2.67,1.29,28.60%,10.70%,17.90%,0.163,1,0.194,98.40%,1.93,4.26,-2.33,787
Jochi Ogando,Mariners (AA),21,13,9.69,9,1.08,0,20.30%,18.80%,1.50%,0.327,2.38,0.439,56.30%,5.54,4.26,1.27,sa551084
Pierce Johnson,Cubs (AA),23,91.2,8.93,5.3,1.69,0.79,24.40%,14.50%,9.90%,0.191,1.24,0.242,85.30%,2.55,4.27,-1.71,sa501771
Aroni Nina,Royals (AA),24,11.1,5.56,4.76,1.17,0,14.30%,12.20%,2.00%,0.175,1.15,0.212,62.50%,4.76,4.27,0.5,sa506381
Kyle Hunter,Mariners (AA),25,74.2,5.54,2.53,2.19,0.96,14.50%,6.60%,7.90%,0.268,1.34,0.295,81.50%,3.25,4.27,-1.02,sa550211
Shawn Haviland,Athletics (AA),28,146.1,5.84,3.14,1.86,0.86,15.70%,8.40%,7.30%,0.251,1.28,0.281,71.40%,3.87,4.27,-0.4,sa454866
Craig Stem,Dodgers (AA),24,25.2,6.66,6.66,1,0,15.20%,15.20%,0.00%,0.35,2.14,0.429,58.60%,8.06,4.28,3.79,sa599258
Bud Norris,Orioles (AA),29,4.1,14.54,10.38,1.4,0,31.80%,22.70%,9.10%,0.25,2.08,0.444,70.00%,6.23,4.28,1.95,9492
Matt Benedict,Pirates (AA),25,53,5.94,4.25,1.4,0.34,14.10%,10.00%,4.00%,0.284,1.64,0.332,59.90%,5.77,4.28,1.49,sa598565
Nick Struck,Dodgers (AA),24,100.1,5.2,4.04,1.29,0.63,12.80%,9.90%,2.90%,0.291,1.63,0.326,64.20%,5.47,4.28,1.19,sa503356
Kurt Heyer,Cardinals (AA),23,140,6.62,2.44,2.71,1.16,17.30%,6.40%,10.90%,0.261,1.3,0.292,64.70%,4.63,4.28,0.34,sa621615
Kevin Brandt,Rays (AA),24,10,7.2,7.2,1,0,16.00%,16.00%,0.00%,0.366,2.3,0.455,66.70%,7.2,4.29,2.91,sa526250
Cesar Cabral,Yankees (AA),25,32,10.41,6.47,1.61,0.56,24.30%,15.10%,9.20%,0.238,1.66,0.322,58.30%,5.63,4.29,1.33,6741
Scott Snodgress,White Sox (AA),24,122.2,5.8,3.82,1.52,0.66,15.00%,9.90%,5.10%,0.254,1.39,0.289,71.30%,3.89,4.3,-0.41,12020
Yeiper Castillo,Angels (AA),25,42,7.07,5.57,1.27,0.43,17.50%,13.80%,3.70%,0.245,1.55,0.298,66.50%,5.36,4.31,1.05,sa455793
Kurt Spomer,Angels (AA),24,24.1,3.7,4.44,0.83,0.37,9.60%,11.50%,-1.90%,0.228,1.36,0.247,69.60%,3.7,4.31,-0.61,sa659458
Troy Scribner,Astros (AA),22,6.2,9.45,4.05,2.33,1.35,25.00%,10.70%,14.30%,0.2,1.2,0.235,90.90%,2.7,4.32,-1.62,sa709583
Adam Miller,Indians (AA),29,41.1,9.36,3.05,3.07,1.31,24.00%,7.80%,16.20%,0.239,1.28,0.29,57.90%,5.44,4.32,1.12,sa243995
Scott Gracey,Blue Jays (AA),27,52.1,9.11,3.27,2.79,1.2,22.70%,8.10%,14.50%,0.259,1.41,0.316,65.50%,5.5,4.33,1.17,sa454894
Kyle Lotzkar,Rangers (AA),24,65.2,8.91,5.48,1.63,0.82,21.70%,13.30%,8.30%,0.254,1.6,0.319,69.60%,4.93,4.34,0.6,sa389930
Jheyson Manzueta,Marlins (AA),24,46.2,5.4,4.24,1.27,0.39,13.50%,10.60%,2.90%,0.267,1.5,0.307,71.00%,4.44,4.34,0.09,sa506843
Nathan Striz,Rockies (AA),25,38.1,7.28,4.46,1.63,0.94,17.00%,10.40%,6.60%,0.301,1.77,0.352,60.90%,6.34,4.35,1.99,sa390446
Bryan Blough,White Sox (AA),24,62,5.08,3.34,1.52,0.58,13.10%,8.60%,4.50%,0.261,1.37,0.292,70.60%,4.21,4.35,-0.14,sa599715
Scott Copeland,Blue Jays (AA),26,139.2,5.74,3.09,1.85,0.71,14.80%,8.00%,6.80%,0.258,1.35,0.291,69.00%,3.74,4.35,-0.61,sa549354
Cole White,Rockies (AA),26,48.2,7.77,6.1,1.27,0.55,20.10%,15.80%,4.30%,0.207,1.42,0.256,74.90%,2.96,4.35,-1.39,sa455563
Thomas Chism,Mets (AA),25,20,7.2,5.4,1.33,0.45,17.00%,12.80%,4.30%,0.333,1.95,0.406,59.60%,7.65,4.35,3.3,sa502763
Alex Santana,Orioles (AA),22,2,9,9,1,0,28.60%,28.60%,0.00%,0,1,0,100.00%,0,4.35,-4.35,sa550550
Bradin Hagens,Diamondbacks (AA),25,110.2,4.88,4.07,1.2,0.57,12.50%,10.40%,2.10%,0.252,1.43,0.279,63.50%,4.15,4.36,-0.21,7422
Orangel Arenas,Angels (AA),25,114.1,4.01,3.46,1.16,0.55,10.40%,9.00%,1.40%,0.258,1.37,0.279,68.70%,3.86,4.36,-0.5,sa504061
Cameron Hobson,Mariners (AA),25,129,4.88,3.28,1.49,0.7,12.20%,8.20%,4.00%,0.294,1.55,0.325,66.80%,4.6,4.37,0.24,sa550075
Cole Kimball,Yankees (AA),28,26.2,9.45,6.08,1.56,0.68,24.10%,15.50%,8.60%,0.196,1.39,0.254,68.20%,4.73,4.37,0.36,9480
Kyle Hald,Cardinals (AA),25,137,6.9,2.96,2.33,1.18,17.90%,7.70%,10.20%,0.264,1.36,0.299,76.60%,3.81,4.37,-0.56,sa599171
Angel Sanchez,- - -,24,109.2,5.42,2.87,1.89,0.9,13.20%,7.00%,6.20%,0.306,1.61,0.339,58.30%,6.16,4.38,1.78,sa596521
Michael Nesseth,Phillies (AA),26,80.2,6.58,2.57,2.57,1,16.50%,6.40%,10.10%,0.3,1.51,0.344,64.70%,5.24,4.38,0.86,sa501774
Scott Lyman,Marlins (AA),24,5,5.4,3.6,1.5,0,12.00%,8.00%,4.00%,0.381,2,0.444,41.70%,10.8,4.39,6.41,sa526467
Victor Sanchez,Mariners (AA),19,124.2,7,2.45,2.85,1.23,18.20%,6.40%,11.80%,0.261,1.3,0.294,70.90%,4.19,4.39,-0.2,sa610024
Wilking Rodriguez,Royals (AA),24,11,9.82,3.27,3,1.64,25.00%,8.30%,16.70%,0.25,1.36,0.3,98.40%,1.64,4.39,-2.76,8801
Manuel Barreda,- - -,25,73,9.62,4.93,1.95,0.99,24.60%,12.60%,12.00%,0.234,1.42,0.3,83.70%,2.96,4.4,-1.44,sa390658
Jonathan Cornelius,Cardinals (AA),26,144.1,6.11,2.43,2.51,1.18,16.10%,6.40%,9.70%,0.253,1.26,0.277,72.50%,3.99,4.41,-0.42,sa598475
Angel Baez,Royals (AA),23,62,10.31,4.21,2.45,1.31,26.10%,10.70%,15.40%,0.245,1.4,0.312,74.60%,4.65,4.41,0.23,sa506361
Eric Wooten,Yankees (AA),24,39.2,4.76,2.5,1.91,0.68,12.30%,6.40%,5.90%,0.256,1.29,0.28,66.90%,4.08,4.41,-0.33,sa599232
Jose Casilla,Giants (AA),25,65.2,5.35,3.02,1.77,0.69,14.10%,8.00%,6.20%,0.23,1.2,0.255,70.50%,3.97,4.44,-0.46,sa456056
Casey Medlen,Brewers (AA),24,38.1,8.92,4.93,1.81,0.94,22.80%,12.60%,10.20%,0.217,1.36,0.267,85.00%,2.82,4.44,-1.62,sa599403
Nestor Molina,White Sox (AA),25,61.1,6.75,3.23,2.09,1.03,17.30%,8.30%,9.00%,0.242,1.3,0.273,59.30%,4.55,4.44,0.11,sa503616
Kyle Ryan,Tigers (AA),22,126.2,5.54,2.27,2.44,1.07,14.70%,6.00%,8.70%,0.281,1.36,0.309,69.70%,4.55,4.44,0.1,11753
Ryan Beckman,Pirates (AA),24,55,4.58,3.44,1.33,0.33,12.00%,9.00%,3.00%,0.216,1.18,0.241,78.70%,2.62,4.45,-1.83,sa501977
Daniel Camarena,Yankees (AA),21,55,7.04,2.29,3.07,1.31,18.30%,6.00%,12.30%,0.276,1.36,0.312,67.40%,5.07,4.45,0.63,sa599205
Juan Gonzalez,Dodgers (AA),24,70,6.17,6.04,1.02,0.26,14.70%,14.40%,0.30%,0.238,1.6,0.283,72.90%,3.34,4.46,-1.12,sa504209
Jeremy Kehrt,- - -,28,45.1,4.57,2.98,1.53,0.79,11.60%,7.60%,4.00%,0.28,1.46,0.303,74.90%,3.97,4.47,-0.5,sa455400
Moises Hernandez,Mariners (AA),30,60.2,5.34,3.41,1.57,0.89,13.10%,8.40%,4.70%,0.304,1.63,0.337,62.20%,5.93,4.47,1.46,sa244195
Myles Jaye,White Sox (AA),22,132,4.98,3.61,1.38,0.68,12.50%,9.10%,3.40%,0.28,1.51,0.311,62.40%,5.32,4.47,0.84,sa549275
Miguel Pena,Red Sox (AA),23,60.1,7.01,3.73,1.88,0.9,17.10%,9.10%,8.00%,0.304,1.66,0.356,62.40%,6.41,4.48,1.93,sa501449
Chris Stratton,Giants (AA),23,23,7.04,4.7,1.5,0.78,16.80%,11.20%,5.60%,0.305,1.78,0.36,81.20%,3.52,4.49,-0.96,sa621598
Sean Black,Reds (AA),26,7.2,10.57,5.87,1.8,1.17,23.70%,13.20%,10.50%,0.303,1.96,0.391,44.10%,10.57,4.49,6.07,sa326533
Adam Loewen,Phillies (AA),30,103.1,6.53,4.62,1.42,0.61,16.90%,11.90%,4.90%,0.218,1.33,0.253,73.60%,3.31,4.5,-1.19,2134
Matthew Shelton,Dodgers (AA),25,86.2,7.68,4.88,1.57,0.73,18.80%,11.90%,6.90%,0.246,1.5,0.297,69.10%,4.15,4.5,-0.35,sa599286
Ryan Searle,Cubs (AA),25,19,8.05,4.26,1.89,0.95,19.50%,10.30%,9.20%,0.29,1.63,0.351,62.90%,6.63,4.5,2.13,sa377586
Kyle Mcgowin,Angels (AA),22,5,5.4,0,3,1.8,14.30%,0.00%,14.30%,0.286,1.2,0.294,65.20%,5.4,4.52,0.88,sa738327
Warner Madrigal,Nationals (AA),30,6,9,3,3,1.5,24.00%,8.00%,16.00%,0.217,1.17,0.25,100.00%,1.5,4.52,-3.02,6419
Tim Melville,Royals (AA),24,129.1,7.31,4.73,1.54,0.97,17.70%,11.50%,6.20%,0.275,1.64,0.322,62.80%,5.5,4.53,0.97,sa454515
Bryan Harper,Nationals (AA),24,15.1,6.46,4.7,1.38,0.59,15.10%,11.00%,4.10%,0.313,1.83,0.365,68.80%,4.7,4.53,0.17,sa549768
Kraig Sitton,Rockies (AA),25,66,5.86,3.27,1.79,1.09,15.30%,8.50%,6.80%,0.246,1.32,0.268,69.00%,3.68,4.53,-0.85,sa501975
Gabriel Ynoa,Mets (AA),21,66.1,5.7,1.63,3.5,1.22,15.00%,4.30%,10.70%,0.279,1.3,0.304,74.60%,4.21,4.53,-0.32,sa549128
Nefi Ogando,Phillies (AA),25,56,9.16,4.5,2.04,0.96,21.80%,10.70%,11.10%,0.281,1.64,0.352,63.60%,6.27,4.53,1.73,sa551379
Matt Packer,Indians (AA),26,9.1,6.75,3.86,1.75,0.96,17.10%,9.80%,7.30%,0.324,1.71,0.379,48.00%,8.68,4.53,4.15,sa502757
Angel Cuan,Mets (AA),25,39,6.69,2.54,2.64,1.15,16.50%,6.30%,10.20%,0.307,1.56,0.349,57.10%,6.23,4.53,1.7,sa502992
Jeff Ferrell,Tigers (AA),23,138,6,2.48,2.42,1.11,15.00%,6.20%,8.80%,0.305,1.54,0.341,68.20%,5.54,4.54,1.01,sa549736
Ben White,Blue Jays (AA),25,11,11.45,3.27,3.5,1.64,28.60%,8.20%,20.40%,0.227,1.27,0.286,65.60%,5.73,4.54,1.19,sa598790
Danny Miranda,Cardinals (AA),23,12,5.25,3.75,1.4,0.75,13.70%,9.80%,3.90%,0.2,1.17,0.216,58.80%,5.25,4.54,0.71,sa598114
Patrick Schuster,Diamondbacks (AA),23,26.2,6.41,5.06,1.27,0.68,18.50%,14.60%,3.90%,0.138,1.01,0.152,83.30%,2.03,4.54,-2.51,sa501734
Dan Houston,Rockies (AA),27,6.1,8.53,9.95,0.86,0,18.80%,21.90%,-3.10%,0.28,2.21,0.368,57.10%,7.11,4.54,2.56,sa454953
Shawn Hill,Blue Jays (AA),33,17.2,3.57,1.53,2.33,1.02,9.70%,4.20%,5.60%,0.217,1.02,0.217,46.10%,5.09,4.54,0.55,1882
Michael Mccarthy,Red Sox (AA),26,97,6.31,1.95,3.24,1.21,16.70%,5.20%,11.50%,0.263,1.25,0.291,67.40%,4.82,4.56,0.26,sa598776
Andrew Moye,Brewers (AA),26,48,5.63,2.63,2.14,1.13,14.40%,6.70%,7.70%,0.28,1.42,0.306,73.10%,4.5,4.56,-0.06,sa327157
Andrew Gagnon,Brewers (AA),24,154.2,6.87,3.61,1.9,1.05,18.10%,9.50%,8.60%,0.233,1.27,0.264,71.50%,3.96,4.57,-0.61,sa455094
Brennan Smith,Tigers (AA),24,10.2,9.28,1.69,5.5,1.69,23.40%,4.30%,19.20%,0.273,1.31,0.323,57.40%,6.75,4.57,2.18,sa549585
Mychal Givens,Orioles (AA),24,25.1,9.95,8.17,1.22,0,23.00%,18.90%,4.10%,0.204,1.66,0.292,75.00%,3.91,4.58,-0.67,sa500805
Pat Ludwig,Pirates (AA),24,40,5.4,3.15,1.71,0.9,13.60%,7.90%,5.70%,0.327,1.68,0.366,67.30%,5.63,4.58,1.05,sa658147
Robert Stephenson,Reds (AA),21,136.2,9.22,4.87,1.89,1.19,23.30%,12.30%,11.00%,0.218,1.38,0.264,66.80%,4.74,4.58,0.16,sa597792
Jon Edwards,Rangers (AA),26,33.1,9.72,6.21,1.57,1.08,24.30%,15.50%,8.80%,0.216,1.5,0.271,54.10%,5.13,4.59,0.54,1483
Kyle Mcmyne,Reds (AA),24,10.2,6.75,5.06,1.33,0.84,16.00%,12.00%,4.00%,0.341,1.97,0.4,71.40%,5.91,4.59,1.31,sa577706
Ryan O'Sullivan,Phillies (AA),23,112.2,5.59,3.36,1.67,0.8,14.30%,8.60%,5.70%,0.254,1.37,0.283,72.30%,3.91,4.6,-0.68,sa455098
Warwick Saupold,Tigers (AA),24,140,8.04,4.18,1.92,1.03,20.60%,10.70%,9.90%,0.263,1.47,0.317,63.50%,5.01,4.6,0.42,sa654357
Carmine Giardina,Angels (AA),26,56.2,7.15,4.76,1.5,0.95,18.10%,12.10%,6.00%,0.244,1.46,0.283,67.90%,4.45,4.6,-0.16,sa328332
Severino Gonzalez,Phillies (AA),21,158.2,6.52,1.93,3.38,1.3,17.00%,5.00%,12.00%,0.267,1.28,0.296,68.40%,4.59,4.6,-0.01,sa596363
Hector Nelo,- - -,27,38.2,9.54,5.35,1.78,1.16,21.20%,11.90%,9.30%,0.296,1.89,0.366,56.70%,6.98,4.61,2.37,sa392069
Graham Stoneburner,Yankees (AA),26,46,4.7,2.93,1.6,0.78,11.20%,7.00%,4.20%,0.311,1.65,0.339,54.50%,7.04,4.62,2.43,sa501745
Zack Dodson,Pirates (AA),23,122.2,5.58,3.38,1.65,0.81,14.00%,8.50%,5.50%,0.285,1.51,0.319,66.60%,4.62,4.63,0,sa501219
Robert Benincasa,Nationals (AA),23,29,9.31,3.1,3,1.24,23.80%,7.90%,15.90%,0.234,1.24,0.286,76.30%,3.1,4.63,-1.53,sa502783
James Simmons,Nationals (AA),27,80.2,6.69,3.01,2.22,1.12,16.80%,7.50%,9.20%,0.269,1.43,0.304,63.80%,5.47,4.63,0.84,sa389395
Brian Dupra,Nationals (AA),25,90,5.7,4.2,1.36,0.7,13.90%,10.20%,3.70%,0.28,1.6,0.317,63.00%,5.6,4.63,0.97,sa526184
Kyle Winkler,Diamondbacks (AA),24,29,10.86,6.21,1.75,1.24,25.20%,14.40%,10.80%,0.252,1.72,0.325,69.80%,4.34,4.64,-0.29,sa526575
Jared Mortensen,Rays (AA),26,55,6.87,5.07,1.35,0.82,16.80%,12.40%,4.40%,0.267,1.62,0.312,60.70%,5.73,4.64,1.09,sa753432
Mark Sappington,Angels (AA),23,43.1,7.06,7.48,0.94,0.42,17.00%,18.00%,-1.00%,0.268,1.85,0.328,63.50%,6.44,4.64,1.8,sa658007
Brandon Hardin,White Sox (AA),24,27.1,4.94,5.27,0.94,0.33,10.70%,11.40%,-0.70%,0.331,2.05,0.371,66.00%,6.91,4.65,2.26,sa658151
Carlos Gonzalez,Reds (AA),24,22.1,7.66,5.64,1.36,0.81,17.40%,12.80%,4.60%,0.298,1.88,0.356,84.60%,3.63,4.66,-1.04,sa599217
Josh Mueller,Rockies (AA),25,18.2,6.75,8.68,0.78,0,15.60%,20.00%,-4.40%,0.239,1.88,0.298,83.30%,2.89,4.67,-1.78,sa526401
Tanner Peters,Athletics (AA),23,17.1,3.63,2.6,1.4,1.04,9.50%,6.80%,2.70%,0.261,1.33,0.267,69.30%,3.63,4.68,-1.04,sa598289
Brodie Downs,Rangers (AA),34,8.1,4.32,6.48,0.67,0,9.50%,14.30%,-4.80%,0.314,2.04,0.355,61.10%,7.56,4.68,2.88,sa392147
Corey Black,Cubs (AA),22,124.1,8.61,5.14,1.68,0.94,22.00%,13.20%,8.90%,0.22,1.38,0.269,77.90%,3.47,4.68,-1.21,sa658004
Duke Von Schamann,- - -,23,142,4.44,2.15,2.06,0.95,11.90%,5.80%,6.10%,0.261,1.24,0.277,71.70%,3.99,4.68,-0.69,sa658267
Kramer Sneed,Angels (AA),25,138.1,7.09,4.29,1.65,1.17,17.90%,10.80%,7.10%,0.251,1.46,0.284,69.20%,4.68,4.69,0,sa549965
Toru Murata,Indians (AA),29,54.2,5.76,2.96,1.94,0.99,14.80%,7.60%,7.20%,0.279,1.43,0.31,69.30%,4.61,4.71,-0.1,sa527786
Francisco Rondon,Yankees (AA),26,31.2,6.25,3.69,1.69,0.85,17.30%,10.20%,7.10%,0.18,1.04,0.198,72.30%,3.69,4.71,-1.02,sa456143
Andres Santiago,Dodgers (AA),24,129,6.84,3.7,1.85,1.12,17.20%,9.30%,7.90%,0.258,1.43,0.292,68.00%,4.47,4.72,-0.26,sa389212
